brygada,kierunek,trasa,czas
191,os.Górczewska,TP-GOR,23:15:00
192,os.Górczewska,TP-GOR,24:15:00
194,os.Górczewska,TP-GOR,25:15:00
295,os.Górczewska,TP-GOR,26:15:00
192,os.Górczewska,TP-GOR,27:15:00
194,os.Górczewska,TX-GOR,28:15:00
