brygada,kierunek,trasa,czas
1,Dw.Centralny,TO-DWC-P,04:57:00
2,Dw.Centralny,TO-DWC-P,05:27:00
5,Dw.Centralny,TO-DWCW,05:42:00
3,Dw.Centralny,TO-DWC-P,05:56:00
7,Dw.Centralny,TO-DWCW,06:11:00
4,Dw.Centralny,TO-DWC-P,06:26:00
8,Dw.Centralny,TO-DWCW,06:41:00
1,Dw.Centralny,TO-DWC-P,06:56:00
5,Dw.Centralny,TO-DWCW,07:12:00
2,Dw.Centralny,TO-DWC-P,07:27:00
6,Dw.Centralny,TO-DWCW,07:41:00
3,Dw.Centralny,TO-DWC-P,07:56:00
7,Dw.Centralny,TO-DWCW,08:11:00
4,Dw.Centralny,TO-DWC-P,08:26:00
8,Dw.Centralny,TO-DWCW,08:41:00
1,Dw.Centralny,TO-DWC-P,08:58:00
5,Dw.Centralny,TO-DWCW,09:13:00
2,Dw.Centralny,TO-DWC-P,09:28:00
6,Dw.Centralny,TO-DWCW,09:43:00
3,Dw.Centralny,TO-DWC-P,09:58:00
7,Dw.Centralny,TO-DWCW,10:13:00
4,Dw.Centralny,TO-DWC-P,10:28:00
8,Dw.Centralny,TO-DWCW,10:43:00
1,Dw.Centralny,TO-DWC-P,10:58:00
5,Dw.Centralny,TO-DWCW,11:13:00
2,Dw.Centralny,TO-DWC-P,11:28:00
6,Dw.Centralny,TO-DWCW,11:43:00
3,Dw.Centralny,TO-DWC-P,11:58:00
7,Dw.Centralny,TO-DWCW,12:13:00
4,Dw.Centralny,TO-DWC-P,12:28:00
8,Dw.Centralny,TO-DWCW,12:43:00
1,Dw.Centralny,TO-DWC-P,12:58:00
5,Dw.Centralny,TO-DWCW,13:13:00
2,Dw.Centralny,TO-DWC-P,13:28:00
6,Dw.Centralny,TO-DWCW,13:43:00
3,Dw.Centralny,TO-DWC-P,13:58:00
7,Dw.Centralny,TO-DWCW,14:13:00
4,Dw.Centralny,TO-DWC-P,14:28:00
8,Dw.Centralny,TO-DWCW,14:42:00
1,Dw.Centralny,TO-DWC-P,14:57:00
5,Dw.Centralny,TO-DWCW,15:12:00
2,Dw.Centralny,TO-DWC-P,15:27:00
6,Dw.Centralny,TO-DWCW,15:42:00
3,Dw.Centralny,TO-DWC-P,15:57:00
7,Dw.Centralny,TO-DWCW,16:12:00
4,Dw.Centralny,TO-DWC-P,16:27:00
8,Dw.Centralny,TO-DWCW,16:42:00
1,Dw.Centralny,TO-DWC-P,16:57:00
5,Dw.Centralny,TO-DWCW,17:12:00
2,Dw.Centralny,TO-DWC-P,17:27:00
6,Dw.Centralny,TO-DWCW,17:43:00
3,Dw.Centralny,TO-DWC-P,17:58:00
7,Dw.Centralny,TO-DWCW,18:13:00
4,Dw.Centralny,TO-DWC-P,18:28:00
8,Dw.Centralny,TO-DWCW,18:43:00
1,Dw.Centralny,TO-DWC-P,18:58:00
5,Dw.Centralny,TO-DWCW,19:13:00
2,Dw.Centralny,TO-DWC-P,19:31:00
6,Dw.Centralny,TO-DWCW,19:46:00
3,Dw.Centralny,TX-DWC-P,20:01:00
7,Dw.Centralny,TO-DWCW,20:16:00
4,Dw.Centralny,TO-DWC-P,20:31:00
8,Dw.Centralny,TO-DWCW,20:46:00
1,Dw.Centralny,TO-DWC-P,21:02:00
6,Dw.Centralny,TO-DWCW,21:17:00
2,Dw.Centralny,TO-DWC-P,21:32:00
270,Dw.Centralny,TO-DWC-P,21:57:00
4,Dw.Centralny,TO-DWC-P,22:27:00
1,Dw.Centralny,TO-DWC-P,22:57:00
