brygada,kierunek,trasa,czas
061,Metro Wilanowska,TP-WIL-D,06:05:00
062,Metro Wilanowska,TP-WIL,06:21:00
05,Metro Wilanowska,TP-WIL-D,06:35:00
064,Metro Wilanowska,TP-WIL,06:50:00
06,Metro Wilanowska,TP-WIL-D,07:04:00
061,Metro Wilanowska,TP-WIL,07:20:00
063,Metro Wilanowska,TP-WIL-D,07:34:00
05,Metro Wilanowska,TP-WIL,07:50:00
06,Metro Wilanowska,TP-WIL-D,08:04:00
062,Metro Wilanowska,TP-WIL,08:20:00
063,Metro Wilanowska,TX-WIL2D,08:39:00
01,Metro Wilanowska,TP-WIL,15:02:00
02,Metro Wilanowska,TP-WIL-D,15:15:00
03,Metro Wilanowska,TP-WIL,15:32:00
04,Metro Wilanowska,TP-WIL-D,15:45:00
05,Metro Wilanowska,TP-WIL,16:02:00
01,Metro Wilanowska,TP-WIL-D,16:15:00
02,Metro Wilanowska,TP-WIL,16:32:00
03,Metro Wilanowska,TX-WIL2D,16:45:00
04,Metro Wilanowska,TX-WIL02,17:02:00
05,Metro Wilanowska,TX-WIL2D,17:15:00
01,Metro Wilanowska,TX-WIL02,17:32:00
02,Metro Wilanowska,TX-WIL2D,17:45:00
