brygada,kierunek,trasa,czas
1,EC Siekierki,TP-SIE,05:22:00
2,EC Siekierki,TP-SIE-C,05:52:00
3,EC Siekierki,TP-SIE-C,06:22:00
1,EC Siekierki,TP-SIE-C,06:52:00
2,EC Siekierki,TP-SIE-C,07:24:00
3,EC Siekierki,TP-SIECP,07:55:00
1,EC Siekierki,TP-SIE-C,08:24:00
2,EC Siekierki,TP-SIECP,08:55:00
3,EC Siekierki,TP-SIE,09:23:00
1,EC Siekierki,TP-SIE-C,09:53:00
2,EC Siekierki,TP-SIE,10:22:00
3,EC Siekierki,TP-SIE-C,10:52:00
1,EC Siekierki,TP-SIE,11:22:00
2,EC Siekierki,TP-SIE,11:52:00
3,EC Siekierki,TP-SIE-C,12:22:00
1,EC Siekierki,TP-SIE,12:52:00
2,EC Siekierki,TP-SIE,13:22:00
3,EC Siekierki,TP-SIE,13:52:00
1,EC Siekierki,TP-SIE,14:22:00
2,EC Siekierki,TP-SIE,14:52:00
3,EC Siekierki,TP-SIE,15:23:00
1,EC Siekierki,TP-SIE,15:53:00
2,EC Siekierki,TP-SIE,16:24:00
3,EC Siekierki,TP-SIE,16:54:00
1,EC Siekierki,TP-SIE,17:24:00
2,EC Siekierki,TP-SIE,17:54:00
3,EC Siekierki,TP-SIE,18:23:00
1,EC Siekierki,TP-SIE,18:53:00
2,EC Siekierki,TP-SIE,19:22:00
3,EC Siekierki,TP-SIE,19:52:00
1,EC Siekierki,TP-SIE,20:22:00
2,EC Siekierki,TP-SIE,20:52:00
3,EC Siekierki,TP-SIE,21:22:00
1,EC Siekierki,TP-SIE,21:52:00
2,EC Siekierki,TP-SIE,22:22:00
3,EC Siekierki,TP-SIE,22:52:00
