brygada,kierunek,trasa,czas
6,Siekierki-Sanktuarium,TX-SAN-B,04:54:00
7,Siekierki-Sanktuarium,TX-SAN-B,05:09:00
9,Siekierki-Sanktuarium,TX-SANR,05:24:00
10,Siekierki-Sanktuarium,TO-SAN-R,05:40:00
1,Siekierki-Sanktuarium,TO-SAN,06:00:00
2,Siekierki-Sanktuarium,TO-SAN,06:20:00
3,Siekierki-Sanktuarium,TO-SAN-R,06:37:00
4,Siekierki-Sanktuarium,TO-SAN,06:48:00
5,Siekierki-Sanktuarium,TO-SAN-R,07:00:00
6,Siekierki-Sanktuarium,TO-SAN,07:13:00
015,Siekierki-Sanktuarium,TO-SAN,07:26:00
7,Siekierki-Sanktuarium,TO-SAN-R,07:38:00
8,Siekierki-Sanktuarium,TO-SAN,07:51:00
016,Siekierki-Sanktuarium,TO-SAN,08:02:00
9,Siekierki-Sanktuarium,TO-SAN-R,08:14:00
10,Siekierki-Sanktuarium,TO-SAN,08:26:00
601,Siekierki-Sanktuarium,TO-SAN-R,08:38:00
12,Siekierki-Sanktuarium,TO-SAN,08:50:00
1,Siekierki-Sanktuarium,TO-SAN-R,09:02:00
013,Siekierki-Sanktuarium,TO-SAN,09:13:00
2,Siekierki-Sanktuarium,TO-SAN,09:24:00
3,Siekierki-Sanktuarium,TO-SAN-R,09:35:00
014,Siekierki-Sanktuarium,TO-SAN,09:46:00
4,Siekierki-Sanktuarium,TO-SAN,09:58:00
5,Siekierki-Sanktuarium,TO-SAN-R,10:10:00
6,Siekierki-Sanktuarium,TO-SAN,10:24:00
7,Siekierki-Sanktuarium,TO-SAN-R,10:38:00
8,Siekierki-Sanktuarium,TO-SAN,10:53:00
9,Siekierki-Sanktuarium,TO-SAN,11:08:00
10,Siekierki-Sanktuarium,TO-SAN-R,11:23:00
601,Siekierki-Sanktuarium,TO-SAN,11:38:00
12,Siekierki-Sanktuarium,TO-SAN,11:53:00
1,Siekierki-Sanktuarium,TO-SAN-R,12:08:00
2,Siekierki-Sanktuarium,TO-SAN,12:23:00
3,Siekierki-Sanktuarium,TO-SAN,12:38:00
4,Siekierki-Sanktuarium,TO-SAN-R,12:53:00
5,Siekierki-Sanktuarium,TO-SAN,13:08:00
6,Siekierki-Sanktuarium,TO-SAN,13:23:00
7,Siekierki-Sanktuarium,TO-SAN-R,13:38:00
8,Siekierki-Sanktuarium,TO-SAN,13:53:00
9,Siekierki-Sanktuarium,TO-SAN,14:08:00
10,Siekierki-Sanktuarium,TO-SAN-R,14:23:00
601,Siekierki-Sanktuarium,TO-SAN,14:38:00
12,Siekierki-Sanktuarium,TO-SAN-R,14:53:00
1,Siekierki-Sanktuarium,TO-SAN,15:10:00
2,Siekierki-Sanktuarium,TO-SAN-R,15:26:00
3,Siekierki-Sanktuarium,TO-SAN,15:41:00
4,Siekierki-Sanktuarium,TO-SAN-R,15:57:00
5,Siekierki-Sanktuarium,TO-SAN,16:10:00
016,Siekierki-Sanktuarium,TO-SAN,16:22:00
6,Siekierki-Sanktuarium,TO-SAN-R,16:34:00
7,Siekierki-Sanktuarium,TO-SAN,16:46:00
8,Siekierki-Sanktuarium,TO-SAN-R,16:58:00
017,Siekierki-Sanktuarium,TO-SAN,17:10:00
9,Siekierki-Sanktuarium,TO-SAN-R,17:22:00
10,Siekierki-Sanktuarium,TO-SAN,17:34:00
601,Siekierki-Sanktuarium,TO-SAN,17:46:00
12,Siekierki-Sanktuarium,TO-SAN-R,17:58:00
014,Siekierki-Sanktuarium,TO-SAN,18:10:00
1,Siekierki-Sanktuarium,TO-SAN-R,18:22:00
2,Siekierki-Sanktuarium,TO-SAN,18:34:00
013,Siekierki-Sanktuarium,TO-SAN,18:46:00
3,Siekierki-Sanktuarium,TO-SAN-R,18:57:00
4,Siekierki-Sanktuarium,TO-SAN,19:07:00
5,Siekierki-Sanktuarium,TO-SAN-R,19:18:00
016,Siekierki-Sanktuarium,TO-SAN,19:30:00
6,Siekierki-Sanktuarium,TO-SAN,19:42:00
7,Siekierki-Sanktuarium,TO-SAN,19:54:00
8,Siekierki-Sanktuarium,TO-SAN-R,20:08:00
017,Siekierki-Sanktuarium,TO-SAN,20:23:00
9,Siekierki-Sanktuarium,TO-SAN,20:38:00
601,Siekierki-Sanktuarium,TO-SAN-R,20:53:00
12,Siekierki-Sanktuarium,TO-SAN,21:07:00
1,Siekierki-Sanktuarium,TO-SAN,21:20:00
2,Siekierki-Sanktuarium,TO-SAN,21:34:00
013,Siekierki-Sanktuarium,TO-SAN-R,21:50:00
3,Siekierki-Sanktuarium,TO-SAN,22:05:00
5,Siekierki-Sanktuarium,TO-SAN,22:20:00
016,Siekierki-Sanktuarium,TO-SAN,22:34:00
7,Siekierki-Sanktuarium,TO-SAN-R,22:49:00
8,Siekierki-Sanktuarium,TO-SAN,23:10:00
12,Siekierki-Sanktuarium,TO-SAN-R,23:40:00
