brygada,kierunek,trasa,czas
02,Stare Bemowo,TP-BEMPR,04:18:00
1,Stare Bemowo,TP-BEMPR,05:18:00
02,Stare Bemowo,TP-BEMPR,06:18:00
1,Stare Bemowo,TP-BEMPR,07:23:00
02,Stare Bemowo,TP-BEMPR,08:23:00
1,Stare Bemowo,TP-BEMPR,10:22:00
1,Stare Bemowo,TP-BEMPR,12:22:00
02,Stare Bemowo,TP-BEMPR,13:22:00
1,Stare Bemowo,TP-BEMPR,14:34:00
02,Stare Bemowo,TP-BEMPR,15:48:00
1,Stare Bemowo,TP-BEMPR,17:08:00
02,Stare Bemowo,TX-BEMPR,18:27:00
1,Stare Bemowo,TP-BEMPR,20:22:00
