brygada,kierunek,trasa,czas
013,Nowe Bemowo,TD-2NBM,05:00:00
3,Nowe Bemowo,TP-NBM,05:10:00
014,Nowe Bemowo,TP-NBM,05:30:00
5,Nowe Bemowo,TP-NBM,05:48:00
7,Nowe Bemowo,TP-NBM,06:07:00
8,Nowe Bemowo,TP-NBM,06:18:00
016,Nowe Bemowo,TP-NBM,06:30:00
10,Nowe Bemowo,TP-NBM,06:43:00
017,Nowe Bemowo,TP-NBM,06:56:00
12,Nowe Bemowo,TP-NBM,07:07:00
1,Nowe Bemowo,TP-NBM,07:15:00
2,Nowe Bemowo,TP-NBM,07:23:00
013,Nowe Bemowo,TP-NBM,07:31:00
3,Nowe Bemowo,TP-NBM,07:39:00
4,Nowe Bemowo,TP-NBM,07:47:00
014,Nowe Bemowo,TP-NBM,07:55:00
5,Nowe Bemowo,TP-NBM,08:03:00
6,Nowe Bemowo,TP-NBM,08:11:00
7,Nowe Bemowo,TP-NBM,08:19:00
015,Nowe Bemowo,TP-NBM,08:27:00
8,Nowe Bemowo,TP-NBM,08:35:00
9,Nowe Bemowo,TP-NBM,08:43:00
016,ZET ŻOLIBORZ,TZ-GCW4,08:51:00
10,Nowe Bemowo,TP-NBM,08:59:00
11,Nowe Bemowo,TP-NBM,09:07:00
017,Nowe Bemowo,TP-NBM,09:14:00
12,Nowe Bemowo,TP-NBM,09:23:00
1,Nowe Bemowo,TP-NBM,09:31:00
2,Nowe Bemowo,TP-NBM,09:43:00
3,Nowe Bemowo,TP-NBM,09:55:00
4,Nowe Bemowo,TP-NBM,10:07:00
5,Nowe Bemowo,TP-NBM,10:19:00
6,Nowe Bemowo,TP-NBM,10:31:00
7,Nowe Bemowo,TP-NBM,10:43:00
8,Nowe Bemowo,TP-NBM,10:55:00
9,Nowe Bemowo,TP-NBM,11:07:00
10,Nowe Bemowo,TP-NBM,11:19:00
11,Nowe Bemowo,TP-NBM,11:31:00
12,Nowe Bemowo,TP-NBM,11:43:00
1,Nowe Bemowo,TP-NBM,11:55:00
2,Nowe Bemowo,TP-NBM,12:07:00
3,Nowe Bemowo,TP-NBM,12:19:00
4,Nowe Bemowo,TP-NBM,12:31:00
5,Nowe Bemowo,TP-NBM,12:43:00
6,Nowe Bemowo,TP-NBM,12:55:00
7,Nowe Bemowo,TP-NBM,13:07:00
8,Nowe Bemowo,TP-NBM,13:19:00
9,Nowe Bemowo,TP-NBM,13:31:00
10,Nowe Bemowo,TP-NBM,13:43:00
11,Nowe Bemowo,TP-NBM,13:55:00
12,Nowe Bemowo,TP-NBM,14:07:00
1,Nowe Bemowo,TP-NBM,14:20:00
2,Nowe Bemowo,TP-NBM,14:32:00
3,Nowe Bemowo,TP-NBM,14:44:00
013,Nowe Bemowo,TD-2NBM,14:49:00
4,Nowe Bemowo,TP-NBM,14:56:00
5,Nowe Bemowo,TP-NBM,15:07:00
6,Nowe Bemowo,TP-NBM,15:15:00
014,Nowe Bemowo,TP-NBM,15:23:00
7,Nowe Bemowo,TP-NBM,15:31:00
8,Nowe Bemowo,TP-NBM,15:39:00
015,Nowe Bemowo,TP-NBM,15:47:00
9,Nowe Bemowo,TP-NBM,15:55:00
10,Nowe Bemowo,TP-NBM,16:03:00
11,Nowe Bemowo,TP-NBM,16:11:00
016,Nowe Bemowo,TP-NBM,16:19:00
12,Nowe Bemowo,TP-NBM,16:27:00
1,Nowe Bemowo,TP-NBM,16:35:00
017,Nowe Bemowo,TP-NBM,16:43:00
2,Nowe Bemowo,TP-NBM,16:51:00
3,Nowe Bemowo,TP-NBM,16:59:00
013,Nowe Bemowo,TP-NBM,17:07:00
4,Nowe Bemowo,TP-NBM,17:15:00
5,Nowe Bemowo,TP-NBM,17:23:00
6,Nowe Bemowo,TP-NBM,17:31:00
014,Nowe Bemowo,TP-NBM,17:39:00
7,Nowe Bemowo,TP-NBM,17:47:00
8,Nowe Bemowo,TP-NBM,17:55:00
015,Nowe Bemowo,TP-NBM,18:03:00
9,Nowe Bemowo,TP-NBM,18:11:00
10,Nowe Bemowo,TP-NBM,18:18:00
11,Nowe Bemowo,TP-NBM,18:26:00
016,ZET ŻOLIBORZ,TZ-GCW4,18:35:00
12,Nowe Bemowo,TP-NBM,18:43:00
1,Nowe Bemowo,TP-NBM,18:55:00
017,ZET WOLA,TZ-GCW1,19:01:00
2,Nowe Bemowo,TP-NBM,19:07:00
3,Nowe Bemowo,TP-NBM,19:19:00
4,Nowe Bemowo,TP-NBM,19:31:00
5,Nowe Bemowo,TP-NBM,19:43:00
6,ZET ŻOLIBORZ,TZ-GCW4,19:55:00
7,Nowe Bemowo,TP-NBM,20:07:00
8,Nowe Bemowo,TP-NBM,20:18:00
9,Nowe Bemowo,TP-NBM,20:32:00
10,ZET ŻOLIBORZ,TZ-GCW4,20:40:00
11,ZET ŻOLIBORZ,TZ-GCW4,20:50:00
12,Nowe Bemowo,TP-NBM,21:10:00
1,ZET WOLA,TZ-GCW1,21:20:00
2,Nowe Bemowo,TP-NBM,21:30:00
3,Nowe Bemowo,TP-NBM,21:50:00
5,Nowe Bemowo,TP-NBM,22:10:00
7,Nowe Bemowo,TP-NBM,22:30:00
8,Nowe Bemowo,TP-NBM,22:51:00
9,ZET ŻOLIBORZ,TZ-GCW4,23:12:00
12,ZET WOLA,TZ-GCW1,23:32:00
