brygada,kierunek,trasa,czas
5,os.Derby,TP-DER,05:27:00
08,os.Derby,TP-DER,05:42:00
1,os.Derby,TP-DER,05:57:00
06,os.Derby,TP-DER,06:12:00
3,os.Derby,TP-DER,06:27:00
5,os.Derby,TP-DER,06:42:00
07,os.Derby,TP-DER,06:57:00
08,os.Derby,TP-DER,07:07:00
1,os.Derby,TP-DER,07:17:00
2,os.Derby,TP-DER,07:27:00
06,os.Derby,TP-DER,07:37:00
3,os.Derby,TP-DER,07:47:00
4,os.Derby,TP-DER,07:57:00
5,os.Derby,TP-DER,08:12:00
07,os.Derby,TP-DER,08:27:00
1,os.Derby,TP-DER,08:42:00
2,os.Derby,TP-DER,08:57:00
3,os.Derby,TP-DER,09:12:00
4,os.Derby,TP-DER,09:27:00
5,os.Derby,TP-DER,09:42:00
07,os.Derby,TP-DER,09:57:00
1,os.Derby,TP-DER,10:12:00
2,os.Derby,TP-DER,10:27:00
3,os.Derby,TP-DER,10:42:00
4,os.Derby,TP-DER,10:57:00
5,os.Derby,TP-DER,11:12:00
1,os.Derby,TP-DER,11:27:00
2,os.Derby,TP-DER,11:42:00
3,os.Derby,TP-DER,11:57:00
4,os.Derby,TP-DER,12:12:00
5,os.Derby,TP-DER,12:27:00
1,os.Derby,TP-DER,12:42:00
2,os.Derby,TP-DER,12:57:00
3,os.Derby,TP-DER,13:12:00
4,os.Derby,TP-DER,13:27:00
5,os.Derby,TP-DER,13:42:00
1,os.Derby,TP-DER,13:57:00
2,os.Derby,TP-DER,14:12:00
06,os.Derby,TP-DER,14:27:00
3,os.Derby,TP-DER,14:42:00
4,os.Derby,TP-DER,14:57:00
5,os.Derby,TP-DER,15:07:00
1,os.Derby,TP-DER,15:17:00
08,os.Derby,TP-DER,15:27:00
2,os.Derby,TP-DER,15:37:00
06,os.Derby,TP-DER,15:47:00
3,os.Derby,TP-DER,15:57:00
07,os.Derby,TP-DER,16:07:00
4,os.Derby,TP-DER,16:17:00
5,os.Derby,TP-DER,16:27:00
1,os.Derby,TP-DER,16:37:00
08,os.Derby,TP-DER,16:47:00
2,os.Derby,TP-DER,16:57:00
06,os.Derby,TP-DER,17:07:00
3,os.Derby,TP-DER,17:17:00
07,os.Derby,TP-DER,17:27:00
4,os.Derby,TP-DER,17:37:00
5,os.Derby,TP-DER,17:47:00
1,os.Derby,TX-DER,17:57:00
08,os.Derby,TP-DER,18:07:00
2,os.Derby,TP-DER,18:17:00
06,os.Derby,TX-DER,18:27:00
3,os.Derby,TP-DER,18:37:00
07,os.Derby,TX-DER,18:47:00
4,os.Derby,TP-DER,18:57:00
5,os.Derby,TP-DER,19:12:00
08,os.Derby,TP-DER,19:27:00
2,os.Derby,TP-DER,19:42:00
3,os.Derby,TP-DER,19:57:00
4,os.Derby,TP-DER,20:12:00
5,os.Derby,TP-DER,20:27:00
08,os.Derby,TP-DER,20:42:00
2,os.Derby,TP-DER,20:57:00
3,os.Derby,TP-DER,21:12:00
4,os.Derby,TX-DER,21:27:00
5,os.Derby,TP-DER,21:42:00
08,os.Derby,TX-DER,21:57:00
2,os.Derby,TP-DER,22:12:00
3,os.Derby,TP-DER,22:27:00
5,os.Derby,TX-DER,22:57:00
2,os.Derby,TX-DER,23:27:00
3,os.Derby,TX-DER,23:57:00
