brygada,kierunek,trasa,czas
8,Wiatraczna,TP-WIA,04:24:00
10,Wiatraczna,TP-WIA,04:49:00
016,Wiatraczna,TP-WIA,05:09:00
2,Wiatraczna,TP-WIA,05:24:00
3,Wiatraczna,TP-WIA,05:34:00
4,Wiatraczna,TP-WIA,05:45:00
5,Wiatraczna,TP-WIA,05:55:00
6,Wiatraczna,TP-WIA,06:05:00
7,Wiatraczna,TP-WIA,06:15:00
8,Wiatraczna,TP-WIA,06:25:00
9,Wiatraczna,TP-WIA,06:35:00
10,Wiatraczna,TP-WIA,06:45:00
11,Wiatraczna,TP-WIA,06:57:00
016,Wiatraczna,TP-WIA,07:12:00
1,Wiatraczna,TP-WIA,07:27:00
2,Wiatraczna,TP-WIA,07:42:00
3,Wiatraczna,TP-WIA,07:57:00
4,Wiatraczna,TP-WIA,08:12:00
5,Wiatraczna,TP-WIA,08:27:00
6,Wiatraczna,TP-WIA,08:42:00
7,Wiatraczna,TP-WIA,08:57:00
8,Wiatraczna,TP-WIA,09:12:00
9,Wiatraczna,TP-WIA,09:27:00
10,Wiatraczna,TP-WIA,09:42:00
11,Wiatraczna,TP-WIA,09:57:00
1,Wiatraczna,TP-WIA,10:12:00
2,Wiatraczna,TP-WIA,10:27:00
3,Wiatraczna,TP-WIA,10:42:00
4,Wiatraczna,TP-WIA,10:57:00
5,Wiatraczna,TP-WIA,11:12:00
6,Wiatraczna,TP-WIA,11:27:00
7,Wiatraczna,TP-WIA,11:42:00
8,Wiatraczna,TP-WIA,11:57:00
9,Wiatraczna,TP-WIA,12:12:00
10,Wiatraczna,TP-WIA,12:27:00
11,Wiatraczna,TP-WIA,12:42:00
1,Wiatraczna,TP-WIA,12:57:00
2,Wiatraczna,TP-WIA,13:12:00
3,Wiatraczna,TP-WIA,13:27:00
4,Wiatraczna,TP-WIA,13:42:00
5,Wiatraczna,TP-WIA,13:57:00
6,Wiatraczna,TP-WIA,14:12:00
7,Wiatraczna,TP-WIA,14:28:00
013,Wiatraczna,TP-WIA,14:38:00
8,Wiatraczna,TP-WIA,14:48:00
9,Wiatraczna,TP-WIA,14:58:00
014,Wiatraczna,TP-WIA,15:08:00
10,Wiatraczna,TP-WIA,15:18:00
11,Wiatraczna,TP-WIA,15:28:00
012,Wiatraczna,TP-WIA,15:38:00
1,Wiatraczna,TP-WIA,15:48:00
015,Wiatraczna,TP-WIA,15:58:00
2,Wiatraczna,TP-WIA,16:08:00
3,Wiatraczna,TP-WIA,16:18:00
016,Wiatraczna,TP-WIA,16:28:00
4,Wiatraczna,TP-WIA,16:38:00
5,Wiatraczna,TP-WIA,16:48:00
6,Wiatraczna,TP-WIA,16:58:00
7,Wiatraczna,TP-WIA,17:08:00
013,Wiatraczna,TP-WIA,17:18:00
8,Wiatraczna,TP-WIA,17:28:00
9,Wiatraczna,TP-WIA,17:38:00
014,Wiatraczna,TP-WIA,17:48:00
10,Wiatraczna,TP-WIA,17:58:00
11,Wiatraczna,TP-WIA,18:08:00
012,Wiatraczna,TP-WIA,18:18:00
1,Wiatraczna,TP-WIA,18:34:00
2,Wiatraczna,TP-WIA,18:49:00
3,Wiatraczna,TP-WIA,19:04:00
4,Wiatraczna,TP-WIA,19:19:00
5,Wiatraczna,TP-WIA,19:34:00
6,Wiatraczna,TP-WIA,19:49:00
7,Wiatraczna,TP-WIA,20:04:00
9,Wiatraczna,TP-WIA,20:19:00
11,Wiatraczna,TP-WIA,20:34:00
1,Wiatraczna,TP-WIA,20:54:00
2,Wiatraczna,TP-WIA,21:14:00
3,Wiatraczna,TP-WIA,21:34:00
5,Wiatraczna,TP-WIA,21:54:00
9,Wiatraczna,TP-WIA,22:24:00
11,Wiatraczna,TP-WIA,22:54:00
2,Wiatraczna,TX-WIA,23:24:00
