brygada,kierunek,trasa,czas
8,PKP Olszynka Grochowska,TP-OLS,04:52:00
11,PKP Olszynka Grochowska,TP-OLS,05:07:00
023,PKP Olszynka Grochowska,TP-OLS,05:17:00
024,PKP Olszynka Grochowska,TP-OLS,05:27:00
025,PKP Olszynka Grochowska,TP-OLS,05:37:00
026,PKP Olszynka Grochowska,TP-OLS,05:47:00
1,PKP Olszynka Grochowska,TP-OLS,05:57:00
017,PKP Olszynka Grochowska,TP-OLS,06:08:00
018,PKP Olszynka Grochowska,TP-OLS,06:15:00
5,PKP Olszynka Grochowska,TD-1OLSB,06:23:00
019,PKP Olszynka Grochowska,TP-OLS,06:29:00
6,PKP Olszynka Grochowska,TP-OLS,06:35:00
020,PKP Olszynka Grochowska,TP-OLS,06:41:00
7,PKP Olszynka Grochowska,TD-1OLSB,06:47:00
021,PKP Olszynka Grochowska,TP-OLS,06:53:00
8,PKP Olszynka Grochowska,TP-OLS,06:59:00
9,PKP Olszynka Grochowska,TP-OLS,07:05:00
022,PKP Olszynka Grochowska,TP-OLS,07:10:00
10,PKP Olszynka Grochowska,TP-OLS,07:16:00
11,PKP Olszynka Grochowska,TP-OLS,07:21:00
12,PKP Olszynka Grochowska,TP-OLS,07:27:00
023,PKP Olszynka Grochowska,TP-OLS,07:32:00
13,PKP Olszynka Grochowska,TD-1OLSB,07:37:00
024,PKP Olszynka Grochowska,TP-OLS,07:44:00
14,PKP Olszynka Grochowska,TD-1OLSB,07:50:00
15,PKP Olszynka Grochowska,TP-OLS,07:55:00
025,PKP Olszynka Grochowska,TP-OLS,08:00:00
16,PKP Olszynka Grochowska,TP-OLS,08:05:00
026,PKP Olszynka Grochowska,TP-OLS,08:10:00
1,PKP Olszynka Grochowska,TP-OLS,08:15:00
017,PKP Olszynka Grochowska,TP-OLS,08:20:00
2,PKP Olszynka Grochowska,TP-OLS,08:25:00
018,PKP Olszynka Grochowska,TX-OLS,08:30:00
3,PKP Olszynka Grochowska,TP-OLS,08:36:00
4,PKP Olszynka Grochowska,TP-OLS,08:42:00
5,PKP Olszynka Grochowska,TP-OLS,08:48:00
019,Wiatraczna,TX-WIA,08:53:00
6,PKP Olszynka Grochowska,TP-OLS,08:59:00
020,Wiatraczna,TX-WIA,09:05:00
7,PKP Olszynka Grochowska,TP-OLS,09:10:00
021,Wiatraczna,TX-WIA,09:16:00
8,PKP Olszynka Grochowska,TP-OLS,09:22:00
9,PKP Olszynka Grochowska,TP-OLS,09:27:00
022,Wiatraczna,TX-WIA,09:33:00
10,PKP Olszynka Grochowska,TP-OLS,09:42:00
11,PKP Olszynka Grochowska,TP-OLS,09:52:00
12,PKP Olszynka Grochowska,TP-OLS,10:02:00
13,PKP Olszynka Grochowska,TP-OLS,10:12:00
14,PKP Olszynka Grochowska,TP-OLS,10:22:00
15,PKP Olszynka Grochowska,TP-OLS,10:32:00
16,PKP Olszynka Grochowska,TP-OLS,10:42:00
1,PKP Olszynka Grochowska,TP-OLS,10:52:00
2,PKP Olszynka Grochowska,TP-OLS,11:02:00
3,PKP Olszynka Grochowska,TP-OLS,11:12:00
4,PKP Olszynka Grochowska,TP-OLS,11:22:00
5,PKP Olszynka Grochowska,TP-OLS,11:32:00
6,PKP Olszynka Grochowska,TP-OLS,11:42:00
7,PKP Olszynka Grochowska,TP-OLS,11:52:00
8,PKP Olszynka Grochowska,TP-OLS,12:02:00
9,PKP Olszynka Grochowska,TP-OLS,12:12:00
10,PKP Olszynka Grochowska,TP-OLS,12:22:00
11,PKP Olszynka Grochowska,TP-OLS,12:32:00
12,PKP Olszynka Grochowska,TP-OLS,12:42:00
13,PKP Olszynka Grochowska,TP-OLS,12:52:00
14,PKP Olszynka Grochowska,TP-OLS,13:02:00
15,PKP Olszynka Grochowska,TP-OLS,13:12:00
16,PKP Olszynka Grochowska,TP-OLS,13:22:00
1,PKP Olszynka Grochowska,TP-OLS,13:32:00
2,PKP Olszynka Grochowska,TP-OLS,13:42:00
3,PKP Olszynka Grochowska,TP-OLS,13:52:00
4,PKP Olszynka Grochowska,TP-OLS,14:02:00
5,PKP Olszynka Grochowska,TP-OLS,14:12:00
6,PKP Olszynka Grochowska,TP-OLS,14:23:00
7,PKP Olszynka Grochowska,TP-OLS,14:31:00
8,PKP Olszynka Grochowska,TP-OLS,14:38:00
9,PKP Olszynka Grochowska,TP-OLS,14:46:00
023,PKP Olszynka Grochowska,TP-OLS,14:53:00
10,PKP Olszynka Grochowska,TP-OLS,15:01:00
11,PKP Olszynka Grochowska,TP-OLS,15:10:00
12,PKP Olszynka Grochowska,TP-OLS,15:18:00
13,PKP Olszynka Grochowska,TP-OLS,15:25:00
14,PKP Olszynka Grochowska,TP-OLS,15:33:00
15,PKP Olszynka Grochowska,TP-OLS,15:40:00
16,PKP Olszynka Grochowska,TP-OLS,15:48:00
714,PKP Olszynka Grochowska,TP-OLS,15:56:00
1,PKP Olszynka Grochowska,TP-OLS,16:03:00
2,PKP Olszynka Grochowska,TP-OLS,16:11:00
018,PKP Olszynka Grochowska,TP-OLS,16:18:00
3,PKP Olszynka Grochowska,TP-OLS,16:26:00
4,PKP Olszynka Grochowska,TP-OLS,16:33:00
5,PKP Olszynka Grochowska,TP-OLS,16:41:00
020,PKP Olszynka Grochowska,TP-OLS,16:48:00
6,PKP Olszynka Grochowska,TP-OLS,16:56:00
7,PKP Olszynka Grochowska,TP-OLS,17:03:00
8,PKP Olszynka Grochowska,TP-OLS,17:11:00
9,PKP Olszynka Grochowska,TP-OLS,17:18:00
023,PKP Olszynka Grochowska,TP-OLS,17:26:00
10,PKP Olszynka Grochowska,TP-OLS,17:33:00
11,PKP Olszynka Grochowska,TP-OLS,17:41:00
12,PKP Olszynka Grochowska,TP-OLS,17:48:00
13,PKP Olszynka Grochowska,TP-OLS,17:56:00
14,PKP Olszynka Grochowska,TP-OLS,18:03:00
15,PKP Olszynka Grochowska,TP-OLS,18:10:00
16,PKP Olszynka Grochowska,TP-OLS,18:17:00
714,PKP Olszynka Grochowska,TP-OLS,18:24:00
1,PKP Olszynka Grochowska,TP-OLS,18:31:00
2,PKP Olszynka Grochowska,TP-OLS,18:39:00
018,PKP Olszynka Grochowska,TP-OLS,18:46:00
3,PKP Olszynka Grochowska,TP-OLS,18:54:00
4,PKP Olszynka Grochowska,TP-OLS,19:01:00
5,PKP Olszynka Grochowska,TP-OLS,19:08:00
020,PKP Olszynka Grochowska,TX-OLS,19:14:00
6,PKP Olszynka Grochowska,TX-OLS,19:21:00
7,PKP Olszynka Grochowska,TP-OLS,19:28:00
8,PKP Olszynka Grochowska,TP-OLS,19:36:00
9,PKP Olszynka Grochowska,TX-OLS,19:45:00
023,PKP Olszynka Grochowska,TP-OLS,19:55:00
10,PKP Olszynka Grochowska,TP-OLS,20:05:00
11,PKP Olszynka Grochowska,TP-OLS,20:15:00
12,PKP Olszynka Grochowska,TP-OLS,20:25:00
15,PKP Olszynka Grochowska,TX-OLS,20:35:00
16,PKP Olszynka Grochowska,TP-OLS,20:45:00
1,PKP Olszynka Grochowska,TX-OLS,20:55:00
2,PKP Olszynka Grochowska,TP-OLS,21:04:00
018,PKP Olszynka Grochowska,TX-OLS,21:14:00
3,PKP Olszynka Grochowska,TP-OLS,21:23:00
4,PKP Olszynka Grochowska,TP-OLS,21:33:00
7,PKP Olszynka Grochowska,TP-OLS,21:48:00
8,PKP Olszynka Grochowska,TP-OLS,22:03:00
10,PKP Olszynka Grochowska,TP-OLS,22:18:00
11,PKP Olszynka Grochowska,TP-OLS,22:32:00
12,PKP Olszynka Grochowska,TX-OLS,22:47:00
16,PKP Olszynka Grochowska,TX-OLS,23:02:00
2,PKP Olszynka Grochowska,TX-OLS,23:17:00
