brygada,kierunek,trasa,czas
018,Wyścigi,TP-WYS,05:09:00
13,Wyścigi,TP-WYS,05:29:00
1,Wyścigi,TP-WYS,05:49:00
2,Wyścigi,TP-WYS,06:08:00
015,Wyścigi,TP-WYS,06:20:00
5,Wyścigi,TP-WYS,06:33:00
6,Wyścigi,TP-WYS,06:45:00
016,Wyścigi,TP-WYS,06:57:00
8,Wyścigi,TP-WYS,07:07:00
9,Wyścigi,TP-WYS,07:15:00
017,Wyścigi,TP-WYS,07:23:00
10,Wyścigi,TP-WYS,07:31:00
018,Wyścigi,TP-WYS,07:39:00
11,Wyścigi,TP-WYS,07:47:00
12,Wyścigi,TP-WYS,07:55:00
13,Wyścigi,TP-WYS,08:03:00
1,Wyścigi,TP-WYS,08:11:00
014,Wyścigi,TP-WYS,08:19:00
2,Wyścigi,TP-WYS,08:27:00
3,Wyścigi,TP-WYS,08:35:00
015,Wyścigi,TP-WYS,08:43:00
4,Wyścigi,TP-WYS,08:51:00
5,Wyścigi,TP-WYS,08:59:00
6,Wyścigi,TP-WYS,09:09:00
7,Wyścigi,TP-WYS,09:21:00
016,ZET MOKOTÓW,TZ-ZEW3,09:27:00
8,Wyścigi,TP-WYS,09:33:00
9,Wyścigi,TP-WYS,09:45:00
10,Wyścigi,TP-WYS,09:57:00
11,Wyścigi,TP-WYS,10:09:00
12,Wyścigi,TP-WYS,10:21:00
13,Wyścigi,TP-WYS,10:33:00
1,Wyścigi,TP-WYS,10:45:00
2,Wyścigi,TP-WYS,10:57:00
3,Wyścigi,TP-WYS,11:09:00
4,Wyścigi,TP-WYS,11:21:00
5,Wyścigi,TP-WYS,11:33:00
6,Wyścigi,TP-WYS,11:45:00
7,Wyścigi,TP-WYS,11:57:00
8,Wyścigi,TP-WYS,12:09:00
9,Wyścigi,TP-WYS,12:21:00
10,Wyścigi,TP-WYS,12:33:00
11,Wyścigi,TP-WYS,12:45:00
12,Wyścigi,TP-WYS,12:57:00
13,Wyścigi,TP-WYS,13:09:00
1,Wyścigi,TP-WYS,13:21:00
2,Wyścigi,TP-WYS,13:33:00
3,Wyścigi,TP-WYS,13:45:00
4,Wyścigi,TP-WYS,13:57:00
5,Wyścigi,TP-WYS,14:09:00
6,Wyścigi,TP-WYS,14:21:00
7,Wyścigi,TP-WYS,14:33:00
8,Wyścigi,TP-WYS,14:45:00
9,Wyścigi,TP-WYS,14:57:00
10,Wyścigi,TP-WYS,15:07:00
11,Wyścigi,TP-WYS,15:15:00
015,Wyścigi,TP-WYS,15:23:00
12,Wyścigi,TP-WYS,15:31:00
13,Wyścigi,TP-WYS,15:39:00
016,Wyścigi,TP-WYS,15:47:00
1,Wyścigi,TP-WYS,15:55:00
2,Wyścigi,TP-WYS,16:03:00
3,Wyścigi,TP-WYS,16:11:00
4,Wyścigi,TP-WYS,16:19:00
017,Wyścigi,TP-WYS,16:27:00
5,Wyścigi,TP-WYS,16:35:00
6,Wyścigi,TP-WYS,16:43:00
018,Wyścigi,TP-WYS,16:51:00
7,Wyścigi,TP-WYS,16:59:00
8,Wyścigi,TP-WYS,17:07:00
014,Wyścigi,TP-WYS,17:15:00
9,Wyścigi,TP-WYS,17:23:00
10,Wyścigi,TP-WYS,17:31:00
11,Wyścigi,TP-WYS,17:39:00
015,Wyścigi,TP-WYS,17:47:00
12,Wyścigi,TP-WYS,17:55:00
13,Wyścigi,TP-WYS,18:03:00
016,Wyścigi,TP-WYS,18:11:00
1,Wyścigi,TP-WYS,18:21:00
2,Wyścigi,TP-WYS,18:33:00
3,ZET MOKOTÓW,TZ-ZEW3,18:39:00
4,Wyścigi,TP-WYS,18:45:00
5,Wyścigi,TP-WYS,18:57:00
6,ZET MOKOTÓW,TZ-ZEW3,19:03:00
018,Wyścigi,TP-WYS,19:09:00
7,Wyścigi,TP-WYS,19:21:00
8,Wyścigi,TP-WYS,19:33:00
014,Wyścigi,TP-WYS,19:45:00
9,Wyścigi,TP-WYS,19:57:00
11,Wyścigi,TP-WYS,20:08:00
12,Wyścigi,TP-WYS,20:20:00
13,Wyścigi,TP-WYS,20:32:00
016,Wyścigi,TP-WYS,20:49:00
2,Wyścigi,TP-WYS,21:09:00
5,Wyścigi,TP-WYS,21:29:00
018,Wyścigi,TP-WYS,21:49:00
7,Wyścigi,TP-WYS,22:09:00
014,Wyścigi,TP-WYS,22:29:00
11,ZET MOKOTÓW,TZ-ZEW3,22:36:00
12,Wyścigi,TP-WYS,22:51:00
016,ZET MOKOTÓW,TZ-ZEW3,23:11:00
2,ZET MOKOTÓW,TZ-ZEW3,23:31:00
