brygada,kierunek,trasa,czas
1,CH Blue City,TO-BLC,04:42:00
3,CH Blue City,TO-BLC,05:06:00
4,CH Blue City,TO-BLC,05:23:00
5,CH Blue City,TO-BLC,05:38:00
011,CH Blue City,TO-BLC,05:49:00
7,CH Blue City,TO-BLC,05:59:00
8,CH Blue City,TO-BLC,06:10:00
9,CH Blue City,TO-BLC,06:22:00
1,CH Blue City,TO-BLC,06:33:00
2,CH Blue City,TO-BLC,06:43:00
3,CH Blue City,TO-BLC,06:53:00
010,CH Blue City,TO-BLC,07:03:00
4,CH Blue City,TO-BLC,07:14:00
5,CH Blue City,TO-BLC,07:26:00
011,CH Blue City,TO-BLC,07:36:00
6,CH Blue City,TO-BLC,07:48:00
7,CH Blue City,TO-BLC,07:58:00
8,CH Blue City,TO-BLC,08:13:00
9,CH Blue City,TO-BLC,08:27:00
1,CH Blue City,TO-BLC,08:42:00
2,CH Blue City,TO-BLC,08:57:00
3,CH Blue City,TO-BLC,09:07:00
010,ZEA KLESZCZOWA,TZ-STE1,09:19:00
4,CH Blue City,TO-BLC,09:34:00
5,CH Blue City,TO-BLC,09:49:00
6,CH Blue City,TO-BLC,10:04:00
7,CH Blue City,TO-BLC,10:19:00
8,CH Blue City,TO-BLC,10:34:00
9,CH Blue City,TO-BLC,10:49:00
1,CH Blue City,TO-BLC,11:04:00
2,CH Blue City,TO-BLC,11:19:00
3,CH Blue City,TO-BLC,11:34:00
4,CH Blue City,TO-BLC,11:49:00
5,CH Blue City,TO-BLC,12:04:00
6,CH Blue City,TO-BLC,12:19:00
7,CH Blue City,TO-BLC,12:34:00
8,CH Blue City,TO-BLC,12:49:00
9,CH Blue City,TO-BLC,13:04:00
1,CH Blue City,TO-BLC,13:19:00
2,CH Blue City,TO-BLC,13:34:00
3,CH Blue City,TO-BLC,13:49:00
4,CH Blue City,TO-BLC,14:04:00
5,CH Blue City,TO-BLC,14:19:00
6,CH Blue City,TO-BLC,14:34:00
7,CH Blue City,TO-BLC,14:49:00
8,CH Blue City,TO-BLC,15:04:00
9,CH Blue City,TO-BLC,15:19:00
1,CH Blue City,TO-BLC,15:34:00
2,CH Blue City,TO-BLC,15:49:00
3,CH Blue City,TO-BLC,16:04:00
010,CH Blue City,TO-BLC,16:19:00
4,CH Blue City,TO-BLC,16:34:00
5,CH Blue City,TO-BLC,16:49:00
6,CH Blue City,TO-BLC,17:04:00
7,CH Blue City,TO-BLC,17:19:00
8,CH Blue City,TO-BLC,17:34:00
9,CH Blue City,TO-BLC,17:49:00
1,CH Blue City,TO-BLC,18:04:00
2,CH Blue City,TO-BLC,18:19:00
3,CH Blue City,TO-BLC,18:34:00
010,ZEA KLESZCZOWA,TZ-STE1,18:49:00
4,CH Blue City,TO-BLC,19:04:00
5,CH Blue City,TO-BLC,19:19:00
6,CH Blue City,TO-BLC,19:34:00
7,CH Blue City,TO-BLC,19:49:00
8,CH Blue City,TO-BLC,20:04:00
9,CH Blue City,TO-BLC,20:23:00
2,ZEA KLESZCZOWA,TZ-STE1,20:38:00
3,CH Blue City,TO-BLC,20:53:00
4,ZEA KLESZCZOWA,TZ-STE1,21:09:00
5,CH Blue City,TO-BLC,21:27:00
6,CH Blue City,TO-BLC,21:47:00
7,ZEA KLESZCZOWA,TZ-STE1,22:07:00
9,CH Blue City,TO-BLC,22:27:00
3,CH Blue City,TO-BLC,22:47:00
5,ZEA KLESZCZOWA,TZ-STE1,23:12:00
6,ZEA KLESZCZOWA,TZ-STE1,23:42:00
