brygada,kierunek,trasa,czas
09,os.Kabaty,TP-MKA,05:01:00
4,Kabaty-STP,TP-STP,05:31:00
5,Kabaty-STP,TP-STP,06:01:00
7,Kabaty-STP,TP-STP,06:19:00
010,Kabaty-STP,TP-STP,06:35:00
8,os.Kabaty,TP-MKA,06:51:00
661,os.Kabaty,TP-MKA,07:08:00
2,os.Kabaty,TP-MKA,07:23:00
343,os.Kabaty,TP-MKA,07:38:00
09,os.Kabaty,TP-MKA,07:54:00
4,os.Kabaty,TP-MKA,08:10:00
011,os.Kabaty,TP-MKA,08:25:00
5,os.Kabaty,TP-MKA,08:40:00
6,os.Kabaty,TP-MKA,08:55:00
7,os.Kabaty,TP-MKA,09:09:00
010,os.Kabaty,TP-MKA,09:24:00
8,os.Kabaty,TP-MKA,09:37:00
661,os.Kabaty,TP-MKA,09:57:00
2,os.Kabaty,TP-MKA,10:17:00
343,os.Kabaty,TP-MKA,10:37:00
4,os.Kabaty,TP-MKA,10:57:00
5,os.Kabaty,TP-MKA,11:17:00
6,os.Kabaty,TP-MKA,11:37:00
7,os.Kabaty,TP-MKA,11:57:00
8,os.Kabaty,TP-MKA,12:17:00
661,os.Kabaty,TP-MKA,12:37:00
2,os.Kabaty,TP-MKA,12:57:00
343,Kabaty-STP,TP-STP,13:17:00
4,Kabaty-STP,TP-STP,13:37:00
5,Kabaty-STP,TP-STP,13:57:00
6,Kabaty-STP,TP-STP,14:17:00
7,Kabaty-STP,TP-STP,14:36:00
09,Kabaty-STP,TP-STP,14:52:00
8,os.Kabaty,TP-MKA,15:08:00
661,os.Kabaty,TP-MKA,15:23:00
011,os.Kabaty,TP-MKA,15:40:00
2,os.Kabaty,TP-MKA,15:55:00
343,os.Kabaty,TP-MKA,16:10:00
4,os.Kabaty,TP-MKA,16:25:00
012,os.Kabaty,TP-MKA,16:39:00
5,os.Kabaty,TP-MKA,16:54:00
6,os.Kabaty,TP-MKA,17:09:00
7,os.Kabaty,TP-MKA,17:24:00
010,os.Kabaty,TP-MKA,17:40:00
09,os.Kabaty,TP-MKA,17:55:00
8,os.Kabaty,TP-MKA,18:10:00
661,os.Kabaty,TP-MKA,18:25:00
011,os.Kabaty,TP-MKA,18:40:00
2,os.Kabaty,TP-MKA,18:58:00
343,os.Kabaty,TP-MKA,19:17:00
4,os.Kabaty,TP-MKA,19:37:00
012,os.Kabaty,TP-MKA,19:57:00
6,os.Kabaty,TP-MKA,20:17:00
7,os.Kabaty,TP-MKA,20:37:00
8,os.Kabaty,TP-MKA,20:57:00
661,os.Kabaty,TP-MKA,21:17:00
2,os.Kabaty,TP-MKA,21:37:00
343,os.Kabaty,TP-MKA,22:02:00
261,os.Kabaty,TX-MKA03,22:31:00
262,os.Kabaty,TX-MKA03,23:01:00
