brygada,kierunek,trasa,czas
494,Szczęśliwice,TX-SZC,04:47:00
495,Szczęśliwice,TX-SZC,05:17:00
2,Szczęśliwice,TP-SZC,05:44:00
3,Szczęśliwice,TP-SZC,06:01:00
5,Szczęśliwice,TP-SZC,06:16:00
6,Szczęśliwice,TP-SZC,06:30:00
010,Szczęśliwice,TP-SZC,06:42:00
7,Szczęśliwice,TP-SZC,06:52:00
8,Szczęśliwice,TP-SZC,07:03:00
1,Szczęśliwice,TP-SZC,07:13:00
09,Szczęśliwice,TP-SZC,07:23:00
2,Szczęśliwice,TP-SZC,07:33:00
3,Szczęśliwice,TP-SZC,07:45:00
493,Szczęśliwice,TP-SZC,07:56:00
5,Szczęśliwice,TP-SZC,08:09:00
6,Szczęśliwice,TP-SZC,08:21:00
010,Szczęśliwice,TP-SZC,08:34:00
7,Szczęśliwice,TP-SZC,08:46:00
8,Szczęśliwice,TP-SZC,08:58:00
1,Szczęśliwice,TP-SZC,09:10:00
09,Szczęśliwice,TP-SZC,09:22:00
2,Szczęśliwice,TP-SZC,09:34:00
3,Szczęśliwice,TP-SZC,09:46:00
493,Szczęśliwice,TP-SZC,10:01:00
5,Szczęśliwice,TP-SZC,10:16:00
6,Szczęśliwice,TP-SZC,10:31:00
7,Szczęśliwice,TP-SZC,10:46:00
8,Szczęśliwice,TP-SZC,11:01:00
1,Szczęśliwice,TP-SZC,11:16:00
2,Szczęśliwice,TP-SZC,11:31:00
3,Szczęśliwice,TP-SZC,11:46:00
493,Szczęśliwice,TP-SZC,12:01:00
5,Szczęśliwice,TP-SZC,12:16:00
6,Szczęśliwice,TP-SZC,12:31:00
7,Szczęśliwice,TP-SZC,12:46:00
8,Szczęśliwice,TP-SZC,13:01:00
1,Szczęśliwice,TP-SZC,13:16:00
2,Szczęśliwice,TP-SZC,13:31:00
3,Szczęśliwice,TP-SZC,13:46:00
493,Szczęśliwice,TP-SZC,14:01:00
5,Szczęśliwice,TP-SZC,14:16:00
6,Szczęśliwice,TP-SZC,14:30:00
7,Szczęśliwice,TP-SZC,14:42:00
8,Szczęśliwice,TP-SZC,14:54:00
1,Szczęśliwice,TP-SZC,15:06:00
2,Szczęśliwice,TP-SZC,15:18:00
09,Szczęśliwice,TP-SZC,15:30:00
3,Szczęśliwice,TP-SZC,15:42:00
493,Szczęśliwice,TP-SZC,15:54:00
010,Szczęśliwice,TP-SZC,16:06:00
5,Szczęśliwice,TP-SZC,16:18:00
6,Szczęśliwice,TP-SZC,16:30:00
7,Szczęśliwice,TP-SZC,16:42:00
8,Szczęśliwice,TP-SZC,16:54:00
1,Szczęśliwice,TP-SZC,17:06:00
2,Szczęśliwice,TP-SZC,17:18:00
09,Szczęśliwice,TP-SZC,17:30:00
3,Szczęśliwice,TP-SZC,17:42:00
493,Szczęśliwice,TP-SZC,17:54:00
010,Szczęśliwice,TP-SZC,18:06:00
5,Szczęśliwice,TP-SZC,18:19:00
6,Szczęśliwice,TP-SZC,18:32:00
7,Szczęśliwice,TP-SZC,18:46:00
8,Szczęśliwice,TP-SZC,19:01:00
1,Szczęśliwice,TP-SZC,19:16:00
2,Szczęśliwice,TP-SZC,19:31:00
3,Szczęśliwice,TP-SZC,19:46:00
493,Szczęśliwice,TP-SZC,20:01:00
5,Szczęśliwice,TP-SZC,20:16:00
6,Szczęśliwice,TP-SZC,20:30:00
7,Szczęśliwice,TP-SZC,20:44:00
8,Szczęśliwice,TP-SZC,20:59:00
1,Szczęśliwice,TP-SZC,21:14:00
2,Szczęśliwice,TP-SZC,21:29:00
3,Szczęśliwice,TP-SZC,21:44:00
493,Szczęśliwice,TP-SZC,21:59:00
6,Szczęśliwice,TP-SZC,22:17:00
8,Szczęśliwice,TP-SZC,22:47:00
2,Dw.Zachodni,TX-DWZ,23:17:00
