brygada,kierunek,trasa,czas
469,Aleksandrów,TP-ALE,05:00:00
06,Skalnicowa,TP-SKAS,05:21:00
4,Aleksandrów,TP-ALE,05:42:00
07,Skalnicowa,TP-SKAS,05:57:00
5,Aleksandrów,TP-ALE,06:12:00
08,Skalnicowa,TP-SKAS,06:27:00
1,Aleksandrów,TP-ALE,06:42:00
06,Skalnicowa,TP-SKAS,06:57:00
469,Aleksandrów,TP-ALE,07:12:00
07,Skalnicowa,TP-SKAS,07:27:00
3,Aleksandrów,TP-ALE,07:42:00
08,Skalnicowa,TP-SKAS,07:57:00
4,Aleksandrów,TP-ALE,08:12:00
06,Skalnicowa,TP-SKAS,08:27:00
5,Aleksandrów,TP-ALE,08:42:00
1,Aleksandrów,TP-ALE,09:12:00
469,Aleksandrów,TP-ALE,09:42:00
3,Aleksandrów,TP-ALE,10:12:00
4,Aleksandrów,TP-ALE,10:42:00
5,Aleksandrów,TP-ALE,11:12:00
1,Aleksandrów,TP-ALE,11:42:00
469,Aleksandrów,TP-ALE,12:12:00
3,Aleksandrów,TP-ALE,12:42:00
4,Aleksandrów,TP-ALE,13:12:00
5,Aleksandrów,TP-ALE,13:41:00
08,Skalnicowa,TP-SKAS,13:57:00
1,Aleksandrów,TP-ALE,14:12:00
06,Skalnicowa,TP-SKAS,14:27:00
469,Aleksandrów,TP-ALE,14:42:00
07,Skalnicowa,TP-SKAS,15:00:00
3,Aleksandrów,TP-ALE,15:15:00
08,Skalnicowa,TP-SKAS,15:30:00
4,Aleksandrów,TP-ALE,15:45:00
06,Skalnicowa,TP-SKAS,16:00:00
5,Aleksandrów,TP-ALE,16:15:00
07,Skalnicowa,TP-SKAS,16:30:00
1,Aleksandrów,TP-ALE,16:45:00
08,Skalnicowa,TP-SKAS,17:00:00
469,Aleksandrów,TP-ALE,17:15:00
06,Skalnicowa,TP-SKAS,17:30:00
3,Aleksandrów,TP-ALE,17:45:00
07,Skalnicowa,TP-SKAS,18:00:00
4,Aleksandrów,TP-ALE,18:15:00
5,Aleksandrów,TP-ALE,18:45:00
1,Aleksandrów,TP-ALE,19:15:00
469,Aleksandrów,TP-ALE,19:45:00
3,Aleksandrów,TP-ALE,20:15:00
4,Aleksandrów,TP-ALE,20:40:00
5,Aleksandrów,TP-ALE,21:10:00
1,Aleksandrów,TP-ALE,21:40:00
469,Aleksandrów,TX-ALE,22:10:00
3,Aleksandrów,TP-ALE,22:40:00
4,Aleksandrów,TP-ALE,23:10:00
