brygada,kierunek,trasa,czas
1,rondo Daszyńskiego,TO-RDA,04:59:00
2,rondo Daszyńskiego,TO-RDA,05:24:00
1,rondo Daszyńskiego,TO-RDA,05:44:00
2,rondo Daszyńskiego,TO-RDA,06:03:00
3,rondo Daszyńskiego,TO-RDA,06:18:00
1,rondo Daszyńskiego,TO-RDA,06:33:00
2,rondo Daszyńskiego,TO-RDA,06:48:00
3,rondo Daszyńskiego,TO-RDA,07:02:00
1,rondo Daszyńskiego,TO-RDA,07:17:00
2,rondo Daszyńskiego,TO-RDA,07:29:00
3,rondo Daszyńskiego,TO-RDA,07:44:00
1,rondo Daszyńskiego,TO-RDA,07:59:00
2,rondo Daszyńskiego,TO-RDA,08:14:00
3,rondo Daszyńskiego,TO-RDA,08:30:00
1,rondo Daszyńskiego,TO-RDA,08:50:00
2,rondo Daszyńskiego,TO-RDA,09:10:00
3,rondo Daszyńskiego,TO-RDA,09:30:00
1,rondo Daszyńskiego,TO-RDA,09:52:00
2,rondo Daszyńskiego,TO-RDA,10:12:00
3,rondo Daszyńskiego,TO-RDA,10:32:00
1,rondo Daszyńskiego,TO-RDA,10:52:00
2,rondo Daszyńskiego,TO-RDA,11:12:00
3,rondo Daszyńskiego,TO-RDA,11:32:00
1,rondo Daszyńskiego,TO-RDA,11:52:00
2,rondo Daszyńskiego,TO-RDA,12:12:00
3,rondo Daszyńskiego,TO-RDA,12:32:00
1,rondo Daszyńskiego,TO-RDA,12:52:00
2,rondo Daszyńskiego,TO-RDA,13:12:00
3,rondo Daszyńskiego,TO-RDA,13:32:00
1,rondo Daszyńskiego,TO-RDA,13:52:00
2,rondo Daszyńskiego,TO-RDA,14:12:00
3,rondo Daszyńskiego,TO-RDA,14:32:00
1,rondo Daszyńskiego,TO-RDA,14:47:00
2,rondo Daszyńskiego,TO-RDA,15:01:00
3,rondo Daszyńskiego,TO-RDA,15:16:00
1,rondo Daszyńskiego,TO-RDA,15:31:00
2,rondo Daszyńskiego,TO-RDA,15:46:00
3,rondo Daszyńskiego,TO-RDA,16:00:00
1,rondo Daszyńskiego,TO-RDA,16:15:00
2,rondo Daszyńskiego,TO-RDA,16:30:00
3,rondo Daszyńskiego,TO-RDA,16:45:00
1,rondo Daszyńskiego,TO-RDA,17:00:00
2,rondo Daszyńskiego,TO-RDA,17:15:00
3,rondo Daszyńskiego,TO-RDA,17:30:00
1,rondo Daszyńskiego,TO-RDA,17:45:00
2,rondo Daszyńskiego,TO-RDA,18:01:00
3,rondo Daszyńskiego,TO-RDA,18:16:00
1,rondo Daszyńskiego,TO-RDA,18:31:00
2,rondo Daszyńskiego,TO-RDA,18:46:00
3,rondo Daszyńskiego,TO-RDA,19:02:00
1,rondo Daszyńskiego,TO-RDA,19:17:00
2,rondo Daszyńskiego,TO-RDA,19:32:00
3,rondo Daszyńskiego,TO-RDA,19:51:00
1,rondo Daszyńskiego,TO-RDA,20:11:00
2,rondo Daszyńskiego,TO-RDA,20:31:00
3,rondo Daszyńskiego,TO-RDA,20:52:00
2,rondo Daszyńskiego,TO-RDA,21:13:00
3,rondo Daszyńskiego,TO-RDA,21:33:00
2,rondo Daszyńskiego,TO-RDA,21:59:00
3,rondo Daszyńskiego,TO-RDA,22:29:00
3,rondo Daszyńskiego,TO-RDA,22:59:00
