brygada,kierunek,trasa,czas
1,Dw.Centralny,TP-DWC,23:43:00
2,Dw.Centralny,TP-DWC,24:13:00
1,Dw.Centralny,TP-DWC,24:43:00
2,Dw.Centralny,TP-DWC,25:13:00
1,Dw.Centralny,TP-DWC,25:43:00
2,Dw.Centralny,TP-DWC,26:13:00
1,Dw.Centralny,TP-DWC,26:43:00
2,Dw.Centralny,TP-DWC,27:13:00
1,Dw.Centralny,TP-DWC,27:43:00
2,Dw.Centralny,TP-DWC,28:13:00
1,Dw.Centralny,TP-DWC,28:43:00
