brygada,kierunek,trasa,czas
182,Młociny-UKSW,TP-MLO,23:45:00
283,Młociny-UKSW,TP-MLO,24:45:00
181,Młociny-UKSW,TP-MLO,25:45:00
182,Młociny-UKSW,TP-MLO,26:45:00
283,Młociny-UKSW,TP-MLO,27:45:00
182,Metro Młociny,TX-MML,28:15:00
181,Metro Młociny,TX-MML,28:45:00
