brygada,kierunek,trasa,czas
684,Złotokłos,TP-ZLO,05:22:00
683,Złotokłos,TP-ZLO,06:22:00
782,Złotokłos,TP-ZLO,07:22:00
684,Złotokłos,TP-ZLO,08:22:00
684,Złotokłos,TP-ZLO,10:22:00
684,Złotokłos,TP-ZLO,12:22:00
683,Złotokłos,TP-ZLO,13:22:00
782,Złotokłos,TP-ZLO,14:22:00
684,Złotokłos,TP-ZLO,15:22:00
683,Złotokłos,TP-ZLO,16:22:00
782,Złotokłos,TP-ZLO,17:22:00
684,Złotokłos,TP-ZLO,18:22:00
683,Złotokłos,TP-ZLO,19:22:00
683,Złotokłos,TP-ZLO,21:22:00
685,Złotokłos,TP-ZLO,23:22:00
