brygada,kierunek,trasa,czas
2,Metro Bródno,TP-MBO,05:05:00
04,Metro Bródno,TP-MBO,05:24:00
3,Metro Bródno,TP-MBO,05:43:00
1,Metro Bródno,TP-MBO,06:03:00
2,Metro Bródno,TP-MBO,06:23:00
04,Metro Bródno,TP-MBO,06:43:00
3,Metro Bródno,TP-MBO,07:04:00
1,Metro Bródno,TP-MBO,07:23:00
2,Metro Bródno,TP-MBO,07:43:00
04,Metro Bródno,TP-MBO,08:03:00
3,Metro Bródno,TP-MBO,08:23:00
1,Metro Bródno,TP-MBO,08:47:00
2,Metro Bródno,TP-MBO,09:18:00
3,Metro Bródno,TP-MBO,09:48:00
1,Metro Bródno,TP-MBO,10:18:00
2,Metro Bródno,TP-MBO,10:48:00
3,Metro Bródno,TP-MBO,11:18:00
1,Metro Bródno,TP-MBO,11:48:00
2,Metro Bródno,TP-MBO,12:18:00
3,Metro Bródno,TP-MBO,12:48:00
1,Metro Bródno,TP-MBO,13:18:00
2,Metro Bródno,TP-MBO,13:48:00
3,Metro Bródno,TP-MBO,14:18:00
1,Metro Bródno,TP-MBO,14:46:00
04,Metro Bródno,TP-MBO,15:08:00
2,Metro Bródno,TP-MBO,15:30:00
3,Metro Bródno,TP-MBO,15:51:00
1,Metro Bródno,TP-MBO,16:11:00
04,Metro Bródno,TP-MBO,16:31:00
2,Metro Bródno,TP-MBO,16:51:00
3,Metro Bródno,TP-MBO,17:11:00
1,Metro Bródno,TP-MBO,17:31:00
04,Metro Bródno,TP-MBO,17:51:00
2,Metro Bródno,TP-MBO,18:11:00
3,Metro Bródno,TP-MBO,18:31:00
1,Metro Bródno,TP-MBO,18:53:00
2,Metro Bródno,TP-MBO,19:20:00
3,Metro Bródno,TP-MBO,19:48:00
1,Metro Bródno,TP-MBO,20:18:00
2,Metro Bródno,TP-MBO,20:48:00
3,Metro Bródno,TP-MBO,21:22:00
1,Metro Bródno,TP-MBO,21:56:00
2,Metro Bródno,TP-MBO,22:26:00
3,Metro Bródno,TX-MBO,22:56:00
