brygada,kierunek,trasa,czas
4,Stegny,TD-1STE,04:41:00
5,Stegny,TD-1STE,05:11:00
7,Stegny,TD-1STE,05:35:00
1,Stegny,TO-STE,06:00:00
2,Stegny,TD-1STE,06:12:00
3,Stegny,TO-STE,06:25:00
010,Stegny,TD-1STE,06:38:00
4,Stegny,TO-STE,06:49:00
5,Stegny,TO-STE,07:00:00
011,Stegny,TO-STE,07:10:00
6,Stegny,TD-1STE,07:20:00
7,Stegny,TO-STE,07:31:00
8,Stegny,TO-STE,07:42:00
9,Stegny,TO-STE,07:54:00
1,Stegny,TO-STE,08:06:00
2,Stegny,TO-STE,08:18:00
3,Stegny,TO-STE,08:30:00
010,Stegny,TO-STE,08:42:00
4,Stegny,TO-STE,08:54:00
5,Stegny,TO-STE,09:05:00
011,Stegny,TX-STE02,09:17:00
6,Stegny,TO-STE,09:28:00
7,Stegny,TO-STE,09:43:00
8,Stegny,TO-STE,09:58:00
9,Stegny,TO-STE,10:13:00
1,Stegny,TO-STE,10:28:00
2,Stegny,TO-STE,10:39:00
3,Stegny,TO-STE,10:54:00
4,Stegny,TO-STE,11:09:00
5,Stegny,TO-STE,11:24:00
6,Stegny,TO-STE,11:39:00
7,Stegny,TO-STE,11:54:00
8,Stegny,TO-STE,12:09:00
9,Stegny,TO-STE,12:24:00
1,Stegny,TO-STE,12:39:00
2,Stegny,TO-STE,12:54:00
3,Stegny,TO-STE,13:09:00
4,Stegny,TO-STE,13:24:00
5,Stegny,TO-STE,13:39:00
6,Stegny,TO-STE,13:54:00
7,Stegny,TO-STE,14:09:00
8,Stegny,TO-STE,14:24:00
9,Stegny,TO-STE,14:39:00
1,Stegny,TO-STE,14:54:00
2,Stegny,TO-STE,15:11:00
3,Stegny,TO-STE,15:27:00
010,Stegny,TD-1STE,15:42:00
4,Stegny,TO-STE,15:57:00
5,Stegny,TO-STE,16:12:00
6,Stegny,TO-STE,16:27:00
7,Stegny,TO-STE,16:42:00
8,Stegny,TO-STE,16:57:00
9,Stegny,TO-STE,17:12:00
1,Stegny,TO-STE,17:27:00
2,Stegny,TO-STE,17:42:00
3,Stegny,TO-STE,17:57:00
010,Stegny,TO-STE,18:12:00
4,Stegny,TO-STE,18:27:00
5,Stegny,TO-STE,18:42:00
6,Stegny,TO-STE,18:57:00
7,Stegny,TO-STE,19:10:00
8,Stegny,TO-STE,19:23:00
9,Stegny,TO-STE,19:36:00
1,Stegny,TX-STE02,19:51:00
2,Stegny,TO-STE,20:06:00
3,Stegny,TO-STE,20:21:00
4,Stegny,TO-STE,20:36:00
5,Stegny,TO-STE,20:51:00
6,Stegny,TO-STE,21:05:00
7,Stegny,TO-STE,21:21:00
8,Stegny,TX-STE02,21:40:00
9,Stegny,TO-STE,22:00:00
3,Stegny,TO-STE,22:17:00
5,Stegny,TO-STE,22:41:00
6,Stegny,TO-STE,23:11:00
9,Stegny,TX-STE02,23:41:00
