brygada,kierunek,trasa,czas
1,Cm.Północny-Brama Gł.,TP-CMP,07:06:00
2,Cm.Północny-Brama Gł.,TP-CMP,07:36:00
3,Cm.Północny-Brama Gł.,TP-CMP,08:06:00
1,Cm.Północny-Brama Gł.,TP-CMP,08:36:00
2,Cm.Północny-Brama Gł.,TP-CMP,09:06:00
3,Cm.Północny-Brama Gł.,TP-CMP,09:36:00
1,Cm.Północny-Brama Gł.,TP-CMP,10:06:00
2,Cm.Północny-Brama Gł.,TP-CMP,10:36:00
3,Cm.Północny-Brama Gł.,TP-CMP,11:06:00
1,Cm.Północny-Brama Gł.,TP-CMP,11:36:00
2,Cm.Północny-Brama Gł.,TP-CMP,12:06:00
3,Cm.Północny-Brama Gł.,TP-CMP,12:36:00
1,Cm.Północny-Brama Gł.,TP-CMP,13:06:00
2,Cm.Północny-Brama Gł.,TP-CMP,13:36:00
3,Cm.Północny-Brama Gł.,TP-CMP,14:06:00
1,Cm.Północny-Brama Gł.,TP-CMP,14:36:00
2,Cm.Północny-Brama Gł.,TP-CMP,15:06:00
3,Cm.Północny-Brama Gł.,TP-CMP,15:36:00
1,Cm.Północny-Brama Gł.,TP-CMP,16:06:00
2,Prozy,TX-PRO,16:36:00
3,Prozy,TX-PRO,17:06:00
1,Prozy,TX-PRO,17:36:00
