brygada,kierunek,trasa,czas
463,Stara Miłosna (Graniczna),TP-SMG5,05:08:00
719,Stara Miłosna (Graniczna),TP-SMG5,05:38:00
466,Stara Miłosna (Graniczna),TP-SMG5,05:57:00
468,Stara Miłosna (Graniczna),TP-SMG5,06:12:00
1,Stara Miłosna (Graniczna),TP-SMG5,06:27:00
09,Stara Miłosna (Graniczna),TP-SMG5,06:40:00
463,Stara Miłosna (Graniczna),TP-SMG5,06:50:00
718,Stara Miłosna (Graniczna),TP-SMG5,07:10:00
465,Stara Miłosna (Graniczna),TP-SMG5,07:20:00
720,Stara Miłosna (Graniczna),TP-SMG5,07:41:00
466,Stara Miłosna (Graniczna),TP-SMG5,07:51:00
467,Stara Miłosna (Graniczna),TP-SMG5,08:01:00
468,Stara Miłosna (Graniczna),TP-SMG5,08:11:00
09,Płowiecka,TX-PLO5P,08:22:00
1,Stara Miłosna (Graniczna),TP-SMG5,08:25:00
462,Stara Miłosna (Graniczna),TP-SMG5,08:40:00
463,Stara Miłosna (Graniczna),TP-SMG5,08:55:00
464,Stara Miłosna (Graniczna),TP-SMG5,09:10:00
719,Płowiecka,TX-PLO5P,09:22:00
465,Stara Miłosna (Graniczna),TP-SMG5,09:25:00
466,Stara Miłosna (Graniczna),TP-SMG5,09:40:00
467,Stara Miłosna (Graniczna),TP-SMG5,09:55:00
468,Stara Miłosna (Graniczna),TP-SMG5,10:10:00
1,Stara Miłosna (Graniczna),TP-SMG5,10:25:00
462,Stara Miłosna (Graniczna),TP-SMG5,10:40:00
463,Stara Miłosna (Graniczna),TP-SMG5,10:55:00
464,Stara Miłosna (Graniczna),TP-SMG5,11:10:00
465,Stara Miłosna (Graniczna),TP-SMG5,11:25:00
466,Stara Miłosna (Graniczna),TP-SMG5,11:40:00
467,Stara Miłosna (Graniczna),TP-SMG5,11:55:00
468,Stara Miłosna (Graniczna),TP-SMG5,12:10:00
1,Stara Miłosna (Graniczna),TP-SMG5,12:25:00
462,Stara Miłosna (Graniczna),TP-SMG5,12:40:00
463,Stara Miłosna (Graniczna),TP-SMG5,12:55:00
464,Stara Miłosna (Graniczna),TP-SMG5,13:10:00
465,Stara Miłosna (Graniczna),TP-SMG5,13:25:00
466,Stara Miłosna (Graniczna),TP-SMG5,13:40:00
467,Stara Miłosna (Graniczna),TP-SMG5,13:55:00
720,Stara Miłosna (Graniczna),TP-SMG5,14:17:00
1,Stara Miłosna (Graniczna),TP-SMG5,14:27:00
463,Stara Miłosna (Graniczna),TP-SMG5,14:47:00
09,Stara Miłosna (Graniczna),TP-SMG5,14:57:00
465,Stara Miłosna (Graniczna),TP-SMG5,15:18:00
718,Stara Miłosna (Graniczna),TP-SMG5,15:28:00
467,Stara Miłosna (Graniczna),TP-SMG5,15:48:00
719,Stara Miłosna (Graniczna),TP-SMG5,15:58:00
720,Stara Miłosna (Graniczna),TP-SMG5,16:18:00
1,Stara Miłosna (Graniczna),TP-SMG5,16:28:00
463,Stara Miłosna (Graniczna),TP-SMG5,16:48:00
09,Stara Miłosna (Graniczna),TP-SMG5,16:58:00
465,Stara Miłosna (Graniczna),TP-SMG5,17:18:00
718,Stara Miłosna (Graniczna),TP-SMG5,17:28:00
467,Stara Miłosna (Graniczna),TP-SMG5,17:48:00
719,Stara Miłosna (Graniczna),TP-SMG5,17:58:00
720,Stara Miłosna (Graniczna),TP-SMG5,18:18:00
1,Stara Miłosna (Graniczna),TP-SMG5,18:28:00
463,Stara Miłosna (Graniczna),TP-SMG5,18:48:00
09,Stara Miłosna (Graniczna),TP-SMG5,18:58:00
464,Stara Miłosna (Graniczna),TP-SMG5,19:11:00
465,Stara Miłosna (Graniczna),TP-SMG5,19:26:00
466,Stara Miłosna (Graniczna),TP-SMG5,19:41:00
467,Stara Miłosna (Graniczna),TP-SMG5,19:56:00
468,Stara Miłosna (Graniczna),TP-SMG5,20:11:00
1,Stara Miłosna (Graniczna),TP-SMG5,20:26:00
462,Stara Miłosna (Graniczna),TP-SMG5,20:41:00
463,Stara Miłosna (Graniczna),TP-SMG5,20:56:00
464,Stara Miłosna (Graniczna),TP-SMG5,21:11:00
465,Stara Miłosna (Graniczna),TP-SMG5,21:26:00
466,Stara Miłosna (Graniczna),TP-SMG5,21:41:00
467,Stara Miłosna (Graniczna),TP-SMG5,21:56:00
1,Stara Miłosna (Graniczna),TP-SMG5,22:11:00
462,Stara Miłosna (Graniczna),TP-SMG5,22:38:00
465,Stara Miłosna (Graniczna),TP-SMG5,23:08:00
