brygada,kierunek,trasa,czas
1,Stegny,TP-STE,05:40:00
3,Stegny,TP-STE,06:02:00
5,Stegny,TP-STE,06:34:00
6,Stegny,TP-STE,06:52:00
1,Stegny,TP-STE,07:07:00
3,Stegny,TP-STE,07:22:00
4,Stegny,TP-STE,07:37:00
5,Stegny,TP-STE,07:53:00
6,Stegny,TP-STE,08:08:00
1,Stegny,TP-STE,08:25:00
2,Stegny,TP-STE,08:40:00
3,Stegny,TP-STE,08:55:00
4,Stegny,TP-STE,09:10:00
5,Stegny,TP-STE,09:25:00
6,Stegny,TP-STE,09:40:00
1,Stegny,TP-STE,09:55:00
2,Stegny,TP-STE,10:12:00
3,Stegny,TP-STE,10:27:00
4,Stegny,TP-STE,10:42:00
5,Stegny,TP-STE,10:57:00
6,Stegny,TP-STE,11:12:00
1,Stegny,TP-STE,11:27:00
2,Stegny,TP-STE,11:42:00
3,Stegny,TP-STE,11:57:00
4,Stegny,TP-STE,12:12:00
5,Stegny,TP-STE,12:27:00
6,Stegny,TP-STE,12:42:00
1,Stegny,TP-STE,12:57:00
2,Stegny,TP-STE,13:12:00
3,Stegny,TP-STE,13:27:00
4,Stegny,TP-STE,13:42:00
5,Stegny,TP-STE,13:57:00
6,Stegny,TP-STE,14:12:00
1,Stegny,TP-STE,14:27:00
2,Stegny,TP-STE,14:42:00
3,Stegny,TP-STE,14:57:00
4,Stegny,TP-STE,15:12:00
5,Stegny,TP-STE,15:28:00
6,Stegny,TP-STE,15:45:00
1,Stegny,TP-STE,16:00:00
2,Stegny,TP-STE,16:15:00
3,Stegny,TP-STE,16:29:00
4,Stegny,TP-STE,16:44:00
5,Stegny,TP-STE,16:59:00
6,Stegny,TP-STE,17:14:00
1,Stegny,TP-STE,17:29:00
2,Stegny,TP-STE,17:44:00
3,Stegny,TP-STE,17:59:00
4,Stegny,TP-STE,18:15:00
5,Stegny,TP-STE,18:30:00
6,Stegny,TP-STE,18:45:00
1,Stegny,TP-STE,19:00:00
2,Stegny,TP-STE,19:15:00
3,Stegny,TP-STE,19:28:00
4,Stegny,TP-STE,19:41:00
5,Stegny,TP-STE,19:56:00
6,Stegny,TP-STE,20:11:00
1,Stegny,TP-STE,20:26:00
2,Stegny,TP-STE,20:41:00
3,Stegny,TX-STE02,20:56:00
4,Stegny,TP-STE,21:10:00
5,Stegny,TX-STE02,21:24:00
6,Stegny,TP-STE,21:39:00
1,Stegny,TX-STE02,21:52:00
2,Stegny,TP-STE,22:07:00
4,Stegny,TP-STE,22:22:00
6,Stegny,TX-STE02,22:37:00
2,Stegny,TX-STE02,23:07:00
