brygada,kierunek,trasa,czas
3,Kępa Zawadowska,TX-KEP,05:24:00
1,Kępa Zawadowska,TX-KEP,05:54:00
2,Kępa Zawadowska,TX-KEP,06:24:00
3,Kępa Zawadowska,TX-KEP,06:54:00
1,Kępa Zawadowska,TX-KEP,07:24:00
2,Kępa Zawadowska,TX-KEP,07:54:00
3,Kępa Zawadowska,TP-KEP,08:24:00
1,Kępa Zawadowska,TX-KEP,08:54:00
2,Kępa Zawadowska,TP-KEP,09:24:00
3,Kępa Zawadowska,TX-KEP,09:54:00
1,Kępa Zawadowska,TP-KEP,10:24:00
2,Kępa Zawadowska,TP-KEP,10:54:00
3,Kępa Zawadowska,TX-KEP,11:24:00
1,Kępa Zawadowska,TP-KEP-P,11:54:00
2,Kępa Zawadowska,TP-KEP,12:24:00
3,Kępa Zawadowska,TP-KEPCP,12:54:00
1,Kępa Zawadowska,TP-KEP,13:24:00
2,Kępa Zawadowska,TP-KEPCP,13:54:00
3,Kępa Zawadowska,TP-KEP,14:24:00
1,Kępa Zawadowska,TP-KEPCP,14:54:00
2,Kępa Zawadowska,TP-KEP-C,15:24:00
3,Kępa Zawadowska,TP-KEP-C,15:54:00
1,Kępa Zawadowska,TP-KEP-C,16:24:00
2,Kępa Zawadowska,TP-KEP-C,16:54:00
3,Kępa Zawadowska,TP-KEP-C,17:24:00
1,Kępa Zawadowska,TP-KEP-C,17:54:00
2,Kępa Zawadowska,TP-KEP-C,18:24:00
3,Kępa Zawadowska,TP-KEP-C,18:54:00
1,Kępa Zawadowska,TP-KEP-C,19:24:00
2,Kępa Zawadowska,TP-KEP-C,19:54:00
3,Kępa Zawadowska,TP-KEP,20:24:00
1,Kępa Zawadowska,TP-KEP-C,20:54:00
2,Kępa Zawadowska,TP-KEP,21:24:00
3,Kępa Zawadowska,TP-KEP-C,21:54:00
1,Kępa Zawadowska,TP-KEP,22:24:00
2,Kępa Zawadowska,TP-KEP-C,22:54:00
3,Kępa Zawadowska,TP-KEP,23:24:00
