brygada,kierunek,trasa,czas
3,Gocław,TP-GOC,05:19:00
4,Gocław,TP-GOC,05:49:00
1,Gocław,TP-GOC,06:20:00
2,Gocław,TP-GOC,06:53:00
3,Gocław,TP-GOC,07:25:00
4,Gocław,TP-GOC,07:55:00
5,Gocław,TP-GOC,08:25:00
1,Gocław,TP-GOC,08:55:00
2,Gocław,TP-GOC,09:24:00
3,Gocław,TP-GOC,09:54:00
4,Gocław,TP-GOC,10:24:00
5,Gocław,TP-GOC,10:54:00
1,Gocław,TP-GOC,11:24:00
2,Gocław,TP-GOC,11:54:00
3,Gocław,TP-GOC,12:24:00
4,Gocław,TP-GOC,12:54:00
5,Gocław,TP-GOC,13:24:00
1,Gocław,TP-GOC,13:54:00
2,Gocław,TP-GOC,14:24:00
3,Gocław,TP-GOC,14:54:00
4,Gocław,TP-GOC,15:24:00
5,Gocław,TP-GOC,15:54:00
1,Gocław,TP-GOC,16:25:00
2,Gocław,TP-GOC,16:55:00
3,Gocław,TP-GOC,17:25:00
4,Gocław,TP-GOC,17:55:00
5,Gocław,TP-GOC,18:25:00
1,Gocław,TP-GOC,18:58:00
2,Gocław,TP-GOC,19:24:00
3,Gocław,TP-GOC,19:54:00
4,Gocław,TP-GOC,20:24:00
5,Gocław,TP-GOC,20:54:00
1,Gocław,TP-GOC,21:23:00
2,Gocław,TP-GOC,21:52:00
3,Gocław,TP-GOC,22:21:00
4,Gocław,TP-GOC,22:49:00
1,Gocław,TP-GOC,23:19:00
