brygada,kierunek,trasa,czas
6,Esperanto,TO-ESP,05:00:00
7,Esperanto,TO-ESP,05:22:00
9,Esperanto,TO-ESP,05:37:00
1,Esperanto,TO-ESP,05:52:00
2,Esperanto,TO-ESP,06:07:00
3,Esperanto,TO-ESP,06:22:00
4,Esperanto,TO-ESP,06:37:00
6,Esperanto,TO-ESP,06:52:00
7,Esperanto,TO-ESP,07:07:00
8,Esperanto,TO-ESP,07:22:00
9,Esperanto,TO-ESP,07:37:00
1,Esperanto,TO-ESP,07:52:00
2,Esperanto,TO-ESP,08:07:00
3,Esperanto,TO-ESP,08:22:00
4,Esperanto,TO-ESP,08:37:00
5,Esperanto,TO-ESP,08:52:00
6,Esperanto,TO-ESP,09:07:00
7,Esperanto,TO-ESP,09:22:00
8,Esperanto,TO-ESP,09:37:00
9,Esperanto,TO-ESP,09:52:00
1,Esperanto,TO-ESP,10:07:00
2,Esperanto,TO-ESP,10:22:00
3,Esperanto,TO-ESP,10:37:00
4,Esperanto,TO-ESP,10:52:00
5,Esperanto,TO-ESP,11:07:00
6,Esperanto,TO-ESP,11:22:00
7,Esperanto,TO-ESP,11:37:00
8,Esperanto,TO-ESP,11:52:00
9,Esperanto,TO-ESP,12:07:00
1,Esperanto,TO-ESP,12:22:00
2,Esperanto,TO-ESP,12:37:00
3,Esperanto,TO-ESP,12:52:00
4,Esperanto,TO-ESP,13:07:00
5,Esperanto,TO-ESP,13:22:00
6,Esperanto,TO-ESP,13:37:00
7,Esperanto,TO-ESP,13:52:00
8,Esperanto,TO-ESP,14:07:00
9,Esperanto,TO-ESP,14:22:00
1,Esperanto,TO-ESP,14:37:00
2,Esperanto,TO-ESP,14:52:00
3,Esperanto,TO-ESP,15:07:00
4,Esperanto,TO-ESP,15:22:00
5,Esperanto,TO-ESP,15:37:00
6,Esperanto,TO-ESP,15:52:00
7,Esperanto,TO-ESP,16:07:00
8,Esperanto,TO-ESP,16:22:00
9,Esperanto,TO-ESP,16:37:00
1,Esperanto,TO-ESP,16:52:00
2,Esperanto,TO-ESP,17:07:00
3,Esperanto,TO-ESP,17:22:00
4,Esperanto,TO-ESP,17:37:00
5,Esperanto,TO-ESP,17:52:00
6,Esperanto,TO-ESP,18:07:00
7,Esperanto,TO-ESP,18:22:00
8,Esperanto,TO-ESP,18:37:00
9,Esperanto,TO-ESP,18:52:00
1,Esperanto,TO-ESP,19:07:00
2,Esperanto,TO-ESP,19:22:00
3,Esperanto,TO-ESP,19:37:00
4,Esperanto,TO-ESP,19:52:00
5,Esperanto,TO-ESP,20:07:00
6,Esperanto,TO-ESP,20:22:00
7,Esperanto,TO-ESP,20:37:00
8,Esperanto,TO-ESP,20:52:00
1,Esperanto,TO-ESP,21:07:00
2,Esperanto,TO-ESP,21:22:00
3,Esperanto,TO-ESP,21:37:00
5,Esperanto,TO-ESP,22:00:00
7,Esperanto,TO-ESP,22:30:00
8,Esperanto,TO-ESP,23:00:00
