brygada,kierunek,trasa,czas
11,Konwiktorska,TP-KON,05:06:00
12,Konwiktorska,TP-KON,05:21:00
2,Konwiktorska,TP-KON,05:36:00
4,Konwiktorska,TP-KON,05:51:00
013,Konwiktorska,TP-KON,06:06:00
8,Konwiktorska,TP-KON,06:22:00
9,Konwiktorska,TP-KON,06:37:00
10,Konwiktorska,TP-KON,06:49:00
11,Konwiktorska,TP-KON,06:59:00
12,Konwiktorska,TP-KON,07:09:00
1,Konwiktorska,TP-KON,07:19:00
2,Konwiktorska,TP-KON,07:29:00
3,Konwiktorska,TP-KON,07:37:00
4,Konwiktorska,TP-KON,07:47:00
5,Konwiktorska,TP-KON,07:55:00
013,Konwiktorska,TP-KON,08:03:00
6,Konwiktorska,TP-KON,08:11:00
7,Konwiktorska,TP-KON,08:21:00
8,Konwiktorska,TP-KON,08:31:00
014,Konwiktorska,TP-KON,08:41:00
9,Konwiktorska,TP-KON,08:51:00
10,Konwiktorska,TP-KON,09:01:00
11,Konwiktorska,TP-KON,09:11:00
12,Konwiktorska,TP-KON,09:19:00
1,Konwiktorska,TP-KON,09:29:00
2,Konwiktorska,TP-KON,09:39:00
3,Konwiktorska,TP-KON,09:49:00
4,Konwiktorska,TP-KON,09:59:00
5,Konwiktorska,TP-KON,10:09:00
6,Konwiktorska,TP-KON,10:19:00
7,Konwiktorska,TP-KON,10:29:00
8,Konwiktorska,TP-KON,10:39:00
9,Konwiktorska,TP-KON,10:49:00
10,Konwiktorska,TP-KON,10:59:00
11,Konwiktorska,TP-KON,11:09:00
12,Konwiktorska,TP-KON,11:19:00
1,Konwiktorska,TP-KON,11:29:00
2,Konwiktorska,TP-KON,11:39:00
3,Konwiktorska,TP-KON,11:49:00
4,Konwiktorska,TP-KON,11:59:00
5,Konwiktorska,TP-KON,12:09:00
6,Konwiktorska,TP-KON,12:19:00
7,Konwiktorska,TP-KON,12:29:00
8,Konwiktorska,TP-KON,12:39:00
9,Konwiktorska,TP-KON,12:49:00
10,Konwiktorska,TP-KON,12:59:00
11,Konwiktorska,TP-KON,13:09:00
12,Konwiktorska,TP-KON,13:19:00
1,Konwiktorska,TP-KON,13:29:00
2,Konwiktorska,TP-KON,13:39:00
3,Konwiktorska,TP-KON,13:49:00
013,Konwiktorska,TP-KON,13:59:00
4,Konwiktorska,TP-KON,14:09:00
5,Konwiktorska,TP-KON,14:19:00
6,Konwiktorska,TP-KON,14:29:00
7,Konwiktorska,TP-KON,14:39:00
8,Konwiktorska,TP-KON,14:49:00
9,Konwiktorska,TP-KON,14:59:00
10,Konwiktorska,TP-KON,15:09:00
11,Konwiktorska,TP-KON,15:19:00
12,Konwiktorska,TP-KON,15:29:00
1,Konwiktorska,TP-KON,15:39:00
2,Konwiktorska,TP-KON,15:49:00
3,Konwiktorska,TP-KON,15:59:00
013,Konwiktorska,TP-KON,16:09:00
4,Konwiktorska,TP-KON,16:19:00
5,Konwiktorska,TP-KON,16:29:00
6,Konwiktorska,TP-KON,16:39:00
014,Konwiktorska,TP-KON,16:49:00
7,Konwiktorska,TP-KON,16:59:00
8,Konwiktorska,TP-KON,17:09:00
9,Konwiktorska,TP-KON,17:19:00
10,Konwiktorska,TP-KON,17:29:00
11,Konwiktorska,TP-KON,17:39:00
12,Konwiktorska,TP-KON,17:49:00
1,Konwiktorska,TP-KON,17:59:00
2,Konwiktorska,TP-KON,18:09:00
3,Konwiktorska,TP-KON,18:19:00
013,Konwiktorska,TP-KON,18:29:00
4,Konwiktorska,TP-KON,18:39:00
5,Konwiktorska,TP-KON,18:49:00
6,Konwiktorska,TP-KON,18:59:00
014,Konwiktorska,TP-KON,19:09:00
7,Konwiktorska,TP-KON,19:19:00
8,Konwiktorska,TP-KON,19:29:00
9,Konwiktorska,TP-KON,19:39:00
10,Konwiktorska,TP-KON,19:49:00
11,Konwiktorska,TP-KON,19:59:00
12,Konwiktorska,TP-KON,20:09:00
1,Konwiktorska,TP-KON,20:19:00
2,Konwiktorska,TP-KON,20:29:00
3,Konwiktorska,TP-KON,20:39:00
5,Konwiktorska,TP-KON,20:49:00
6,Konwiktorska,TP-KON,20:59:00
014,Konwiktorska,TP-KON,21:08:00
7,Konwiktorska,TP-KON,21:18:00
8,Konwiktorska,TP-KON,21:28:00
9,Konwiktorska,TP-KON,21:38:00
10,Konwiktorska,TP-KON,21:51:00
11,Konwiktorska,TP-KON,22:06:00
1,Konwiktorska,TP-KON,22:21:00
3,Konwiktorska,TP-KON,22:36:00
6,Konwiktorska,TP-KON,22:51:00
7,Konwiktorska,TP-KON,23:06:00
