brygada,kierunek,trasa,czas
1,Rakowiecka-Sanktuarium,TO-RAK,04:34:00
3,Rakowiecka-Sanktuarium,TO-RAK,05:04:00
4,Rakowiecka-Sanktuarium,TO-RAK,05:29:00
06,Rakowiecka-Sanktuarium,TO-RAK,05:51:00
5,Rakowiecka-Sanktuarium,TO-RAK,06:11:00
07,Rakowiecka-Sanktuarium,TO-RAK,06:31:00
1,Rakowiecka-Sanktuarium,TO-RAK,06:51:00
2,Rakowiecka-Sanktuarium,TO-RAK,07:11:00
3,Rakowiecka-Sanktuarium,TO-RAK,07:31:00
4,Rakowiecka-Sanktuarium,TO-RAK,07:51:00
06,Rakowiecka-Sanktuarium,TO-RAK,08:11:00
5,Rakowiecka-Sanktuarium,TO-RAK,08:31:00
07,Rakowiecka-Sanktuarium,TO-RAK,08:51:00
1,Rakowiecka-Sanktuarium,TO-RAK,09:11:00
2,Rakowiecka-Sanktuarium,TO-RAK,09:34:00
3,Rakowiecka-Sanktuarium,TO-RAK,10:04:00
4,Rakowiecka-Sanktuarium,TO-RAK,10:34:00
5,Rakowiecka-Sanktuarium,TO-RAK,11:04:00
1,Rakowiecka-Sanktuarium,TO-RAK,11:34:00
2,Rakowiecka-Sanktuarium,TO-RAK,12:04:00
3,Rakowiecka-Sanktuarium,TO-RAK,12:34:00
4,Rakowiecka-Sanktuarium,TO-RAK,13:04:00
5,Rakowiecka-Sanktuarium,TO-RAK,13:34:00
1,Rakowiecka-Sanktuarium,TO-RAK,14:04:00
2,Rakowiecka-Sanktuarium,TO-RAK,14:34:00
3,Rakowiecka-Sanktuarium,TO-RAK,15:04:00
4,Rakowiecka-Sanktuarium,TO-RAK,15:31:00
07,Rakowiecka-Sanktuarium,TO-RAK,15:51:00
5,Rakowiecka-Sanktuarium,TO-RAK,16:11:00
1,Rakowiecka-Sanktuarium,TO-RAK,16:31:00
2,Rakowiecka-Sanktuarium,TO-RAK,16:51:00
06,Rakowiecka-Sanktuarium,TO-RAK,17:11:00
3,Rakowiecka-Sanktuarium,TO-RAK,17:31:00
4,Rakowiecka-Sanktuarium,TO-RAK,17:51:00
07,Rakowiecka-Sanktuarium,TO-RAK,18:11:00
5,Rakowiecka-Sanktuarium,TO-RAK,18:31:00
1,Rakowiecka-Sanktuarium,TO-RAK,18:51:00
2,Rakowiecka-Sanktuarium,TO-RAK,19:11:00
06,Rakowiecka-Sanktuarium,TO-RAK,19:34:00
3,Rakowiecka-Sanktuarium,TO-RAK,20:04:00
4,Rakowiecka-Sanktuarium,TO-RAK,20:34:00
5,Rakowiecka-Sanktuarium,TO-RAK,21:04:00
1,Rakowiecka-Sanktuarium,TO-RAK,21:34:00
2,Rakowiecka-Sanktuarium,TO-RAK,22:04:00
3,Rakowiecka-Sanktuarium,TO-RAK,22:34:00
4,Rakowiecka-Sanktuarium,TO-RAK,23:04:00
