brygada,kierunek,trasa,czas
010,Wynalazek,TP-WYN,04:54:00
3,Wynalazek,TP-WYN,05:24:00
4,Wynalazek,TP-WYN,05:39:00
012,Wynalazek,TP-WYN,05:54:00
7,Wynalazek,TP-WYN,06:09:00
8,Wynalazek,TP-WYN,06:19:00
013,Wynalazek,TP-WYN,06:30:00
010,Wynalazek,TP-WYN,06:40:00
1,Wynalazek,TP-WYN,06:50:00
2,Wynalazek,TP-WYN,07:00:00
3,Wynalazek,TP-WYN,07:10:00
4,Wynalazek,TP-WYN,07:18:00
5,Wynalazek,TP-WYN,07:28:00
011,Wynalazek,TP-WYN,07:38:00
012,rondo Żabczyńskiego,TX-RZB,07:48:00
6,Wynalazek,TP-WYN,07:58:00
7,Wynalazek,TP-WYN,08:08:00
8,Wynalazek,TP-WYN,08:18:00
013,rondo Żabczyńskiego,TX-RZB,08:28:00
9,Wynalazek,TP-WYN,08:38:00
010,rondo Żabczyńskiego,TX-RZB,08:48:00
1,Wynalazek,TP-WYN,08:58:00
2,Wynalazek,TP-WYN,09:10:00
3,Wynalazek,TP-WYN,09:23:00
4,Wynalazek,TP-WYN,09:38:00
5,Wynalazek,TP-WYN,09:53:00
6,Wynalazek,TP-WYN,10:08:00
7,Wynalazek,TP-WYN,10:23:00
8,Wynalazek,TP-WYN,10:38:00
9,Wynalazek,TP-WYN,10:53:00
1,Wynalazek,TP-WYN,11:08:00
2,Wynalazek,TP-WYN,11:23:00
3,Wynalazek,TP-WYN,11:38:00
4,Wynalazek,TP-WYN,11:53:00
5,Wynalazek,TP-WYN,12:08:00
6,Wynalazek,TP-WYN,12:23:00
7,Wynalazek,TP-WYN,12:38:00
8,Wynalazek,TP-WYN,12:53:00
9,Wynalazek,TP-WYN,13:08:00
1,Wynalazek,TP-WYN,13:23:00
2,Wynalazek,TP-WYN,13:38:00
3,Wynalazek,TP-WYN,13:53:00
4,Wynalazek,TP-WYN,14:08:00
5,Wynalazek,TP-WYN,14:24:00
6,Wynalazek,TP-WYN,14:38:00
7,Wynalazek,TP-WYN,14:48:00
8,Wynalazek,TP-WYN,14:58:00
011,Wynalazek,TP-WYN,15:08:00
9,Wynalazek,TP-WYN,15:18:00
1,Wynalazek,TP-WYN,15:28:00
2,Wynalazek,TP-WYN,15:38:00
3,Wynalazek,TP-WYN,15:48:00
014,Wynalazek,TP-WYN,15:58:00
4,Wynalazek,TP-WYN,16:08:00
013,Wynalazek,TP-WYN,16:18:00
5,Wynalazek,TP-WYN,16:28:00
6,Wynalazek,TP-WYN,16:38:00
7,Wynalazek,TP-WYN,16:48:00
010,Wynalazek,TP-WYN,16:58:00
8,Wynalazek,TP-WYN,17:08:00
011,Wynalazek,TP-WYN,17:18:00
9,Wynalazek,TP-WYN,17:28:00
1,Wynalazek,TP-WYN,17:38:00
2,Wynalazek,TP-WYN,17:48:00
3,Wynalazek,TP-WYN,17:58:00
014,Wynalazek,TP-WYN,18:08:00
4,Wynalazek,TP-WYN,18:17:00
013,Wynalazek,TP-WYN,18:27:00
5,rondo Unii Europejskiej,TX-RUN,18:38:00
6,Wynalazek,TP-WYN,18:53:00
7,Wynalazek,TP-WYN,19:08:00
8,Wynalazek,TP-WYN,19:23:00
9,Wynalazek,TP-WYN,19:38:00
1,Wynalazek,TP-WYN,19:53:00
2,Wynalazek,TP-WYN,20:08:00
3,Wynalazek,TP-WYN,20:23:00
4,Wynalazek,TP-WYN,20:38:00
6,Wynalazek,TP-WYN,20:53:00
8,Wynalazek,TP-WYN,21:06:00
9,Wynalazek,TP-WYN,21:24:00
1,rondo Unii Europejskiej,TX-RUN,21:44:00
2,Wynalazek,TP-WYN,22:04:00
4,Wynalazek,TP-WYN,22:24:00
8,rondo Unii Europejskiej,TX-RUN,22:54:00
9,rondo Unii Europejskiej,TX-RUN,23:24:00
