brygada,kierunek,trasa,czas
5,Branickiego,TO-BRA,05:27:00
6,Branickiego,TO-BRA,05:50:00
1,Branickiego,TO-BRA,06:05:00
2,Branickiego,TO-BRA,06:21:00
4,Branickiego,TO-BRA,06:41:00
5,Branickiego,TO-BRA,06:56:00
08,Branickiego,TO-BRA,07:11:00
6,Branickiego,TO-BRA,07:26:00
09,Branickiego,TO-BRA7K,07:33:00
1,Branickiego,TO-BRA,07:42:00
7,Branickiego,TO-BRA7K,07:49:00
2,Branickiego,TO-BRA,07:58:00
010,Branickiego,TO-BRA7K,08:03:00
3,Branickiego,TO-BRA,08:14:00
011,Branickiego,TO-BRA7K,08:17:00
4,Branickiego,TO-BRA,08:29:00
5,Branickiego,TO-BRA,08:44:00
6,Branickiego,TO-BRA,08:59:00
7,Branickiego,TO-BRA7K,09:07:00
1,Branickiego,TO-BRA,09:14:00
2,Branickiego,TO-BRA,09:29:00
3,Branickiego,TO-BRA,09:44:00
4,Branickiego,TO-BRA,10:01:00
5,Branickiego,TO-BRA,10:16:00
6,Branickiego,TO-BRA,10:31:00
7,Branickiego,TO-BRA,10:46:00
1,Branickiego,TO-BRA,11:01:00
2,Branickiego,TO-BRA,11:16:00
3,Branickiego,TO-BRA,11:31:00
4,Branickiego,TO-BRA,11:46:00
5,Branickiego,TO-BRA,12:01:00
6,Branickiego,TO-BRA,12:16:00
7,Branickiego,TO-BRA,12:31:00
1,Branickiego,TO-BRA,12:46:00
2,Branickiego,TO-BRA,13:01:00
3,Branickiego,TO-BRA,13:16:00
4,Branickiego,TO-BRA,13:31:00
5,Branickiego,TO-BRA,13:46:00
6,Branickiego,TO-BRA,14:01:00
7,Branickiego,TO-BRA,14:16:00
1,Branickiego,TO-BRA,14:31:00
08,Branickiego,TO-BRA7K,14:38:00
2,Branickiego,TO-BRA,14:46:00
09,Branickiego,TO-BRA7K,14:53:00
3,Branickiego,TO-BRA,15:01:00
010,Branickiego,TO-BRA7K,15:08:00
4,Branickiego,TO-BRA,15:16:00
011,Branickiego,TO-BRA7K,15:23:00
5,Branickiego,TO-BRA,15:32:00
012,Branickiego,TO-BRA7K,15:41:00
6,Branickiego,TO-BRA,15:49:00
013,Branickiego,TO-BRA7K,15:56:00
7,Branickiego,TO-BRA,16:04:00
08,Branickiego,TO-BRA7K,16:11:00
1,Branickiego,TO-BRA,16:18:00
09,Branickiego,TO-BRA7K,16:26:00
2,Branickiego,TO-BRA,16:33:00
010,Branickiego,TO-BRA7K,16:41:00
3,Branickiego,TO-BRA,16:48:00
011,Branickiego,TO-BRA7K,16:56:00
4,Branickiego,TO-BRA,17:03:00
012,Branickiego,TX-BRA3K,17:11:00
5,Branickiego,TO-BRA,17:18:00
013,Branickiego,TX-BRA3K,17:26:00
6,Branickiego,TO-BRA,17:33:00
08,Branickiego,TX-BRA3K,17:41:00
7,Branickiego,TO-BRA,17:48:00
09,Branickiego,TX-BRA3K,17:56:00
1,Branickiego,TO-BRA,18:04:00
010,Branickiego,TX-BRA3K,18:11:00
2,Branickiego,TO-BRA,18:19:00
011,Branickiego,TX-BRA3K,18:26:00
3,Branickiego,TO-BRA,18:34:00
4,Branickiego,TO-BRA,18:49:00
5,Branickiego,TO-BRA,19:04:00
6,Branickiego,TO-BRA,19:17:00
7,Branickiego,TO-BRA,19:30:00
1,Branickiego,TO-BRA,19:45:00
2,Branickiego,TO-BRA,20:00:00
3,Branickiego,TO-BRA,20:15:00
4,Branickiego,TO-BRA,20:30:00
5,Branickiego,TX-BRA03,20:45:00
269,Branickiego,TO-BRA,21:00:00
7,Branickiego,TO-BRA,21:14:00
1,Branickiego,TX-BRA03,21:29:00
2,Branickiego,TX-BRA03,21:42:00
3,Branickiego,TO-BRA,21:57:00
4,Branickiego,TX-BRA03,22:12:00
269,Branickiego,TO-BRA,22:27:00
7,Branickiego,TX-BRA03,22:52:00
3,Branickiego,TX-BRA03,23:22:00
