brygada,kierunek,trasa,czas
1,Zdziarska-Kanał,TP-ZDZ,05:18:00
2,Zdziarska-Kanał,TP-ZDZ,05:37:00
04,Zdziarska-Kanał,TP-ZDZ,05:56:00
3,Zdziarska-Kanał,TP-ZDZ,06:16:00
1,Zdziarska-Kanał,TP-ZDZ,06:36:00
2,Zdziarska-Kanał,TP-ZDZ,06:56:00
04,Zdziarska-Kanał,TP-ZDZ,07:16:00
3,Zdziarska-Kanał,TP-ZDZ,07:36:00
1,Zdziarska-Kanał,TP-ZDZ,07:56:00
2,Zdziarska-Kanał,TP-ZDZ,08:16:00
04,Zdziarska-Kanał,TP-ZDZ,08:36:00
3,Zdziarska-Kanał,TP-ZDZ,09:01:00
1,Zdziarska-Kanał,TP-ZDZ,09:31:00
2,Zdziarska-Kanał,TP-ZDZ,10:01:00
3,Zdziarska-Kanał,TP-ZDZ,10:31:00
1,Zdziarska-Kanał,TP-ZDZ,11:01:00
2,Zdziarska-Kanał,TP-ZDZ,11:31:00
3,Zdziarska-Kanał,TP-ZDZ,12:01:00
1,Zdziarska-Kanał,TP-ZDZ,12:31:00
2,Zdziarska-Kanał,TP-ZDZ,13:01:00
3,Zdziarska-Kanał,TP-ZDZ,13:31:00
1,Zdziarska-Kanał,TP-ZDZ,14:01:00
2,Zdziarska-Kanał,TP-ZDZ,14:30:00
3,Zdziarska-Kanał,TP-ZDZ,14:53:00
1,Zdziarska-Kanał,TP-ZDZ,15:13:00
04,Zdziarska-Kanał,TP-ZDZ,15:33:00
2,Zdziarska-Kanał,TP-ZDZ,15:53:00
3,Zdziarska-Kanał,TP-ZDZ,16:13:00
1,Zdziarska-Kanał,TP-ZDZ,16:33:00
04,Zdziarska-Kanał,TP-ZDZ,16:53:00
2,Zdziarska-Kanał,TP-ZDZ,17:13:00
3,Zdziarska-Kanał,TP-ZDZ,17:33:00
1,Zdziarska-Kanał,TP-ZDZ,17:53:00
04,Zdziarska-Kanał,TP-ZDZ,18:13:00
2,Zdziarska-Kanał,TP-ZDZ,18:33:00
3,Zdziarska-Kanał,TP-ZDZ,19:01:00
1,Zdziarska-Kanał,TP-ZDZ,19:31:00
2,Zdziarska-Kanał,TP-ZDZ,20:01:00
3,Zdziarska-Kanał,TP-ZDZ,20:31:00
1,Zdziarska-Kanał,TP-ZDZ,21:01:00
2,Zdziarska-Kanał,TP-ZDZ,21:36:00
3,Zdziarska-Kanał,TP-ZDZ,22:09:00
1,Zdziarska-Kanał,TP-ZDZ,22:39:00
2,Zdziarska-Kanał,TP-ZDZ,23:09:00
