brygada,kierunek,trasa,czas
6,Metro Wilanowska,TO-WIL,04:27:00
2,Metro Wilanowska,TO-WIL,04:57:00
4,Metro Wilanowska,TO-WIL,05:17:00
09,Metro Wilanowska,TO-WIL,05:32:00
5,Metro Wilanowska,TO-WIL,05:46:00
6,Metro Wilanowska,TO-WIL,06:01:00
7,Metro Wilanowska,TO-WIL,06:16:00
011,Metro Wilanowska,TO-WIL,06:31:00
1,Metro Wilanowska,TO-WIL,06:41:00
2,Metro Wilanowska,TO-WIL,06:50:00
3,Metro Wilanowska,TO-WIL,07:00:00
4,Metro Wilanowska,TO-WIL,07:10:00
08,Metro Wilanowska,TO-WIL,07:19:00
09,Metro Wilanowska,TO-WIL,07:29:00
5,Metro Wilanowska,TO-WIL,07:39:00
010,Metro Wilanowska,TO-WIL,07:49:00
6,Metro Wilanowska,TO-WIL,07:59:00
7,Metro Wilanowska,TO-WIL,08:09:00
011,Metro Wilanowska,TO-WIL,08:19:00
1,Metro Wilanowska,TO-WIL,08:29:00
012,Metro Służew,TX-MSL4,08:39:00
2,Metro Wilanowska,TO-WIL,08:50:00
3,Metro Wilanowska,TO-WIL,09:00:00
4,Metro Wilanowska,TO-WIL,09:15:00
09,Metro Służew,TX-MSL4,09:30:00
5,Metro Wilanowska,TO-WIL,09:45:00
6,Metro Wilanowska,TO-WIL,10:00:00
7,Metro Wilanowska,TO-WIL,10:15:00
1,Metro Wilanowska,TO-WIL,10:30:00
2,Metro Wilanowska,TO-WIL,10:45:00
3,Metro Wilanowska,TO-WIL,11:00:00
4,Metro Wilanowska,TO-WIL,11:15:00
5,Metro Wilanowska,TO-WIL,11:30:00
6,Metro Wilanowska,TO-WIL,11:45:00
7,Metro Wilanowska,TO-WIL,12:00:00
1,Metro Wilanowska,TO-WIL,12:15:00
2,Metro Wilanowska,TO-WIL,12:30:00
3,Metro Wilanowska,TO-WIL,12:45:00
4,Metro Wilanowska,TO-WIL,13:00:00
5,Metro Wilanowska,TO-WIL,13:15:00
6,Metro Wilanowska,TO-WIL,13:30:00
7,Metro Wilanowska,TO-WIL,13:45:00
08,Metro Wilanowska,TO-WIL,14:00:00
1,Metro Wilanowska,TO-WIL,14:10:00
2,Metro Wilanowska,TO-WIL,14:20:00
013,Metro Wilanowska,TO-WIL,14:30:00
3,Metro Wilanowska,TO-WIL,14:40:00
4,Metro Wilanowska,TO-WIL,14:50:00
010,Metro Wilanowska,TO-WIL,15:00:00
5,Metro Wilanowska,TO-WIL,15:10:00
6,Metro Wilanowska,TO-WIL,15:20:00
011,Metro Wilanowska,TO-WIL,15:30:00
7,Metro Wilanowska,TO-WIL,15:40:00
08,Metro Wilanowska,TO-WIL,15:50:00
1,Metro Wilanowska,TO-WIL,16:00:00
2,Metro Wilanowska,TO-WIL,16:10:00
012,Metro Wilanowska,TO-WIL,16:20:00
013,Metro Wilanowska,TO-WIL,16:30:00
3,Metro Wilanowska,TO-WIL,16:40:00
4,Metro Wilanowska,TO-WIL,16:50:00
010,Metro Wilanowska,TO-WIL,17:00:00
5,Metro Wilanowska,TO-WIL,17:10:00
6,Metro Wilanowska,TO-WIL,17:20:00
011,Metro Wilanowska,TO-WIL,17:30:00
7,Metro Wilanowska,TO-WIL,17:45:00
1,Metro Wilanowska,TO-WIL,18:00:00
2,Metro Wilanowska,TO-WIL,18:15:00
012,ZEA WORONICZA,TZ-URN7,18:23:00
013,Metro Wilanowska,TO-WIL,18:30:00
3,Metro Wilanowska,TO-WIL,18:45:00
4,Metro Wilanowska,TO-WIL,19:00:00
5,Metro Wilanowska,TO-WIL,19:15:00
011,Metro Wilanowska,TO-WIL,19:30:00
7,Metro Wilanowska,TO-WIL,19:45:00
1,Metro Wilanowska,TO-WIL,20:00:00
2,Metro Wilanowska,TO-WIL,20:15:00
3,Metro Wilanowska,TO-WIL,20:30:00
4,Metro Wilanowska,TO-WIL,20:47:00
5,Metro Wilanowska,TO-WIL,21:02:00
011,Metro Wilanowska,TO-WIL,21:17:00
7,Metro Wilanowska,TO-WIL,21:37:00
2,Metro Wilanowska,TO-WIL,21:57:00
4,Metro Wilanowska,TO-WIL,22:27:00
011,ZEA WORONICZA,TZ-URN7,22:57:00
