brygada,kierunek,trasa,czas
433,Chomiczówka,TP-CHO,04:45:00
015,Chomiczówka,TP-CHO,05:15:00
7,Chomiczówka,TP-CHO,05:35:00
10,Chomiczówka,TP-CHO,05:50:00
11,Chomiczówka,TP-CHO,06:06:00
13,Chomiczówka,TP-CHO,06:22:00
737,Chomiczówka,TP-CHO,06:37:00
1,Chomiczówka,TP-CHO,06:52:00
2,Chomiczówka,TP-CHO,07:03:00
433,Chomiczówka,TP-CHO,07:13:00
4,Chomiczówka,TP-CHO,07:24:00
5,Chomiczówka,TP-CHO,07:34:00
6,Chomiczówka,TP-CHO,07:46:00
015,Chomiczówka,TP-CHO,07:56:00
7,Chomiczówka,TP-CHO,08:06:00
438,Chomiczówka,TP-CHO,08:16:00
9,Chomiczówka,TP-CHO,08:26:00
10,Chomiczówka,TP-CHO,08:36:00
016,Chomiczówka,TP-CHO,08:46:00
11,Chomiczówka,TP-CHO,08:59:00
12,Chomiczówka,TP-CHO,09:11:00
13,Chomiczówka,TP-CHO,09:23:00
14,Chomiczówka,TP-CHO,09:35:00
1,Chomiczówka,TP-CHO,09:47:00
2,Chomiczówka,TP-CHO,09:59:00
433,Chomiczówka,TP-CHO,10:11:00
4,Chomiczówka,TP-CHO,10:23:00
5,Chomiczówka,TP-CHO,10:35:00
6,Chomiczówka,TP-CHO,10:47:00
7,Chomiczówka,TP-CHO,10:59:00
438,Chomiczówka,TP-CHO,11:11:00
9,Chomiczówka,TP-CHO,11:23:00
10,Chomiczówka,TP-CHO,11:35:00
11,Chomiczówka,TP-CHO,11:47:00
12,Chomiczówka,TP-CHO,11:59:00
13,Chomiczówka,TP-CHO,12:11:00
14,Chomiczówka,TP-CHO,12:23:00
1,Chomiczówka,TP-CHO,12:35:00
2,Chomiczówka,TP-CHO,12:47:00
433,Chomiczówka,TP-CHO,12:59:00
4,Chomiczówka,TP-CHO,13:11:00
5,Chomiczówka,TP-CHO,13:23:00
6,Chomiczówka,TP-CHO,13:35:00
7,Chomiczówka,TP-CHO,13:47:00
438,Chomiczówka,TP-CHO,13:59:00
9,Chomiczówka,TP-CHO,14:10:00
017,Chomiczówka,TP-CHO,14:20:00
10,Chomiczówka,TP-CHO,14:30:00
11,Chomiczówka,TP-CHO,14:40:00
12,Chomiczówka,TP-CHO,14:49:00
13,Chomiczówka,TP-CHO,14:59:00
14,Chomiczówka,TP-CHO,15:09:00
1,Chomiczówka,TP-CHO,15:19:00
015,Chomiczówka,TP-CHO,15:29:00
2,Chomiczówka,TP-CHO,15:39:00
433,Chomiczówka,TP-CHO,15:49:00
4,Chomiczówka,TP-CHO,15:59:00
5,Chomiczówka,TP-CHO,16:09:00
6,Chomiczówka,TP-CHO,16:19:00
016,Chomiczówka,TP-CHO,16:30:00
7,Chomiczówka,TP-CHO,16:42:00
438,Chomiczówka,TP-CHO,16:54:00
9,Chomiczówka,TP-CHO,17:06:00
017,Chomiczówka,TP-CHO,17:18:00
10,Chomiczówka,TP-CHO,17:30:00
11,Chomiczówka,TP-CHO,17:42:00
12,Chomiczówka,TP-CHO,17:54:00
13,Chomiczówka,TP-CHO,18:06:00
14,Chomiczówka,TP-CHO,18:18:00
1,Chomiczówka,TP-CHO,18:30:00
015,Chomiczówka,TP-CHO,18:45:00
2,Chomiczówka,TP-CHO,18:59:00
4,Chomiczówka,TP-CHO,19:14:00
5,Chomiczówka,TP-CHO,19:29:00
6,Chomiczówka,TP-CHO,19:44:00
016,Chomiczówka,TP-CHO,19:59:00
438,Chomiczówka,TP-CHO,20:14:00
9,Chomiczówka,TP-CHO,20:29:00
10,Chomiczówka,TP-CHO,20:44:00
12,Chomiczówka,TP-CHO,21:00:00
13,Chomiczówka,TP-CHO,21:15:00
14,Chomiczówka,TP-CHO,21:30:00
015,Chomiczówka,TP-CHO,21:45:00
2,Chomiczówka,TP-CHO,22:00:00
4,Chomiczówka,TP-CHO,22:15:00
016,Chomiczówka,TP-CHO,22:30:00
9,Chomiczówka,TP-CHO,22:45:00
12,Chomiczówka,TP-CHO,23:15:00
