brygada,kierunek,trasa,czas
9,P+R Al.Krakowska,TD-2OKE,04:43:00
011,P+R Al.Krakowska,TD-2OKE,04:52:00
2,P+R Al.Krakowska,TP-OKE,05:02:00
3,P+R Al.Krakowska,TP-OKE,05:22:00
4,P+R Al.Krakowska,TP-OKE,05:42:00
013,P+R Al.Krakowska,TD-2OKE,05:50:00
6,P+R Al.Krakowska,TP-OKE,05:58:00
7,P+R Al.Krakowska,TP-OKE,06:10:00
8,P+R Al.Krakowska,TP-OKE,06:22:00
014,P+R Al.Krakowska,TD-2OKE,06:26:00
9,P+R Al.Krakowska,TP-OKE,06:34:00
10,P+R Al.Krakowska,TD-2OKE,06:41:00
1,P+R Al.Krakowska,TP-OKE,06:47:00
011,P+R Al.Krakowska,TP-OKE,06:59:00
2,P+R Al.Krakowska,TP-OKE,07:11:00
3,P+R Al.Krakowska,TP-OKE,07:19:00
012,P+R Al.Krakowska,TP-OKE,07:27:00
4,P+R Al.Krakowska,TP-OKE,07:35:00
5,P+R Al.Krakowska,TP-OKE,07:43:00
013,P+R Al.Krakowska,TP-OKE,07:51:00
6,P+R Al.Krakowska,TP-OKE,07:59:00
7,P+R Al.Krakowska,TP-OKE,08:07:00
8,P+R Al.Krakowska,TP-OKE,08:15:00
014,P+R Al.Krakowska,TP-OKE,08:23:00
9,P+R Al.Krakowska,TP-OKE,08:31:00
10,P+R Al.Krakowska,TP-OKE,08:39:00
1,P+R Al.Krakowska,TP-OKE,08:47:00
2,P+R Al.Krakowska,TP-OKE,08:59:00
3,P+R Al.Krakowska,TP-OKE,09:10:00
4,P+R Al.Krakowska,TP-OKE,09:22:00
5,P+R Al.Krakowska,TP-OKE,09:34:00
6,P+R Al.Krakowska,TP-OKE,09:46:00
7,P+R Al.Krakowska,TP-OKE,09:58:00
8,P+R Al.Krakowska,TP-OKE,10:10:00
9,P+R Al.Krakowska,TP-OKE,10:22:00
10,P+R Al.Krakowska,TP-OKE,10:34:00
1,P+R Al.Krakowska,TP-OKE,10:46:00
2,P+R Al.Krakowska,TP-OKE,10:58:00
3,P+R Al.Krakowska,TP-OKE,11:10:00
4,P+R Al.Krakowska,TP-OKE,11:22:00
5,P+R Al.Krakowska,TP-OKE,11:34:00
6,P+R Al.Krakowska,TP-OKE,11:46:00
7,P+R Al.Krakowska,TP-OKE,11:58:00
8,P+R Al.Krakowska,TP-OKE,12:10:00
9,P+R Al.Krakowska,TP-OKE,12:22:00
10,P+R Al.Krakowska,TP-OKE,12:34:00
1,P+R Al.Krakowska,TP-OKE,12:46:00
2,P+R Al.Krakowska,TP-OKE,12:58:00
3,P+R Al.Krakowska,TP-OKE,13:10:00
4,P+R Al.Krakowska,TP-OKE,13:22:00
5,P+R Al.Krakowska,TP-OKE,13:34:00
6,P+R Al.Krakowska,TP-OKE,13:46:00
7,P+R Al.Krakowska,TP-OKE,13:58:00
8,P+R Al.Krakowska,TP-OKE,14:11:00
014,P+R Al.Krakowska,TD-2OKE,14:17:00
9,P+R Al.Krakowska,TP-OKE,14:23:00
10,P+R Al.Krakowska,TP-OKE,14:35:00
1,P+R Al.Krakowska,TP-OKE,14:47:00
011,P+R Al.Krakowska,TP-OKE,14:55:00
2,P+R Al.Krakowska,TP-OKE,15:03:00
3,P+R Al.Krakowska,TP-OKE,15:11:00
012,P+R Al.Krakowska,TP-OKE,15:19:00
4,P+R Al.Krakowska,TP-OKE,15:27:00
5,P+R Al.Krakowska,TP-OKE,15:35:00
013,P+R Al.Krakowska,TP-OKE,15:43:00
6,P+R Al.Krakowska,TP-OKE,15:51:00
7,P+R Al.Krakowska,TP-OKE,15:59:00
8,P+R Al.Krakowska,TP-OKE,16:07:00
014,P+R Al.Krakowska,TP-OKE,16:15:00
9,P+R Al.Krakowska,TP-OKE,16:23:00
10,P+R Al.Krakowska,TP-OKE,16:31:00
1,P+R Al.Krakowska,TP-OKE,16:39:00
011,P+R Al.Krakowska,TP-OKE,16:47:00
2,P+R Al.Krakowska,TP-OKE,16:55:00
3,P+R Al.Krakowska,TP-OKE,17:03:00
012,P+R Al.Krakowska,TP-OKE,17:11:00
4,P+R Al.Krakowska,TP-OKE,17:19:00
5,P+R Al.Krakowska,TP-OKE,17:27:00
013,P+R Al.Krakowska,TP-OKE,17:35:00
6,P+R Al.Krakowska,TP-OKE,17:43:00
7,P+R Al.Krakowska,TP-OKE,17:51:00
8,P+R Al.Krakowska,TP-OKE,17:59:00
014,P+R Al.Krakowska,TP-OKE,18:06:00
9,P+R Al.Krakowska,TP-OKE,18:14:00
10,P+R Al.Krakowska,TP-OKE,18:22:00
011,P+R Al.Krakowska,TP-OKE,18:34:00
2,P+R Al.Krakowska,TP-OKE,18:46:00
012,P+R Al.Krakowska,TP-OKE,18:58:00
4,P+R Al.Krakowska,TP-OKE,19:10:00
013,P+R Al.Krakowska,TP-OKE,19:22:00
6,P+R Al.Krakowska,TP-OKE,19:34:00
7,P+R Al.Krakowska,TP-OKE,19:46:00
014,P+R Al.Krakowska,TP-OKE,19:58:00
9,P+R Al.Krakowska,TP-OKE,20:10:00
10,P+R Al.Krakowska,TP-OKE,20:22:00
2,P+R Al.Krakowska,TP-OKE,20:42:00
4,P+R Al.Krakowska,TP-OKE,21:04:00
013,P+R Al.Krakowska,TP-OKE,21:22:00
7,P+R Al.Krakowska,TP-OKE,21:42:00
014,P+R Al.Krakowska,TP-OKE,22:02:00
9,P+R Al.Krakowska,TP-OKE,22:22:00
2,P+R Al.Krakowska,TP-OKE,22:42:00
4,ZET MOKOTÓW,TZ-KAW3,23:03:00
