brygada,kierunek,trasa,czas
516,Grodzisk,TP-GROT,07:24:00
517,Grodzisk,TP-GROT,07:53:00
513,Grodzisk,TP-GROT,08:24:00
514,Grodzisk,TP-GROT,09:00:00
515,Grodzisk,TP-GROT,09:30:00
516,Grodzisk,TP-GROT,10:00:00
517,Grodzisk,TP-GROT,10:30:00
518,Grodzisk,TP-GROT,11:00:00
519,Grodzisk,TP-GROT,11:30:00
513,Grodzisk,TP-GROT,12:00:00
514,Grodzisk,TP-GROT,12:30:00
515,Grodzisk,TP-GROT,12:59:00
516,Grodzisk,TP-GROT,13:29:00
517,Grodzisk,TP-GROT,13:59:00
715,Grodzisk,TP-GROT,14:21:00
518,Grodzisk,TP-GROT,14:51:00
519,Grodzisk,TP-GROT,15:21:00
513,Grodzisk,TP-GROT,15:51:00
514,Grodzisk,TP-GROT,16:21:00
715,Grodzisk,TP-GROT,16:51:00
518,Grodzisk,TP-GROT,17:21:00
519,Grodzisk,TP-GROT,17:51:00
513,Grodzisk,TX-GRO1T,18:26:00
514,Grodzisk,TP-GROT,18:59:00
