brygada,kierunek,trasa,czas
011,Nowe Bemowo,TP-NBM,04:58:00
010,Nowe Bemowo,TP-NBM,05:18:00
8,Nowe Bemowo,TP-NBM,05:38:00
1,Nowe Bemowo,TP-NBM,05:58:00
012,Nowe Bemowo,TP-NBM,06:10:00
3,Nowe Bemowo,TP-NBM,06:22:00
5,Nowe Bemowo,TP-NBM,06:35:00
011,Nowe Bemowo,TP-NBM,06:47:00
7,Nowe Bemowo,TP-NBM,06:59:00
010,Nowe Bemowo,TP-NBM,07:10:00
8,Nowe Bemowo,TP-NBM,07:18:00
9,Nowe Bemowo,TP-NBM,07:26:00
1,Nowe Bemowo,TP-NBM,07:34:00
2,Nowe Bemowo,TP-NBM,07:42:00
012,Nowe Bemowo,TP-NBM,07:50:00
3,Nowe Bemowo,TP-NBM,07:58:00
4,Nowe Bemowo,TP-NBM,08:06:00
5,Nowe Bemowo,TP-NBM,08:14:00
011,Nowe Bemowo,TP-NBM,08:22:00
6,Nowe Bemowo,TP-NBM,08:30:00
7,Nowe Bemowo,TP-NBM,08:38:00
010,Nowe Bemowo,TP-NBM,08:46:00
8,Nowe Bemowo,TP-NBM,08:54:00
9,Nowe Bemowo,TP-NBM,09:02:00
1,Nowe Bemowo,TP-NBM,09:11:00
2,Nowe Bemowo,TP-NBM,09:23:00
012,ZET WOLA,TZ-STA1,09:29:00
3,Nowe Bemowo,TP-NBM,09:35:00
4,Nowe Bemowo,TP-NBM,09:47:00
5,Nowe Bemowo,TP-NBM,09:59:00
6,Nowe Bemowo,TP-NBM,10:11:00
7,Nowe Bemowo,TP-NBM,10:23:00
8,Nowe Bemowo,TP-NBM,10:35:00
9,Nowe Bemowo,TP-NBM,10:47:00
1,Nowe Bemowo,TP-NBM,10:59:00
2,Nowe Bemowo,TP-NBM,11:11:00
3,Nowe Bemowo,TP-NBM,11:23:00
4,Nowe Bemowo,TP-NBM,11:35:00
5,Nowe Bemowo,TP-NBM,11:47:00
6,Nowe Bemowo,TP-NBM,11:59:00
7,Nowe Bemowo,TP-NBM,12:11:00
8,Nowe Bemowo,TP-NBM,12:23:00
9,Nowe Bemowo,TP-NBM,12:35:00
1,Nowe Bemowo,TP-NBM,12:47:00
2,Nowe Bemowo,TP-NBM,12:59:00
3,Nowe Bemowo,TP-NBM,13:11:00
4,Nowe Bemowo,TP-NBM,13:23:00
5,Nowe Bemowo,TP-NBM,13:35:00
6,Nowe Bemowo,TP-NBM,13:47:00
7,Nowe Bemowo,TP-NBM,13:59:00
8,Nowe Bemowo,TP-NBM,14:11:00
9,Nowe Bemowo,TP-NBM,14:23:00
1,Nowe Bemowo,TP-NBM,14:35:00
2,Nowe Bemowo,TP-NBM,14:46:00
010,Nowe Bemowo,TP-NBM,14:54:00
3,Nowe Bemowo,TP-NBM,15:02:00
4,Nowe Bemowo,TP-NBM,15:10:00
5,Nowe Bemowo,TP-NBM,15:18:00
6,Nowe Bemowo,TP-NBM,15:26:00
7,Nowe Bemowo,TP-NBM,15:34:00
011,Nowe Bemowo,TP-NBM,15:42:00
8,Nowe Bemowo,TP-NBM,15:50:00
9,Nowe Bemowo,TP-NBM,15:58:00
012,Nowe Bemowo,TP-NBM,16:06:00
1,Nowe Bemowo,TP-NBM,16:14:00
2,Nowe Bemowo,TP-NBM,16:22:00
010,Nowe Bemowo,TP-NBM,16:30:00
3,Nowe Bemowo,TP-NBM,16:38:00
4,Nowe Bemowo,TP-NBM,16:46:00
5,Nowe Bemowo,TP-NBM,16:54:00
6,Nowe Bemowo,TP-NBM,17:02:00
7,Nowe Bemowo,TP-NBM,17:10:00
011,Nowe Bemowo,TP-NBM,17:18:00
8,Nowe Bemowo,TP-NBM,17:26:00
9,Nowe Bemowo,TP-NBM,17:34:00
012,Nowe Bemowo,TP-NBM,17:42:00
1,Nowe Bemowo,TP-NBM,17:50:00
2,Nowe Bemowo,TP-NBM,17:58:00
010,Nowe Bemowo,TP-NBM,18:06:00
3,Nowe Bemowo,TP-NBM,18:14:00
4,Nowe Bemowo,TP-NBM,18:23:00
5,Nowe Bemowo,TP-NBM,18:35:00
6,ZET WOLA,TZ-STA1,18:41:00
7,Nowe Bemowo,TP-NBM,18:47:00
011,Nowe Bemowo,TP-NBM,18:59:00
8,Nowe Bemowo,TP-NBM,19:11:00
012,Nowe Bemowo,TP-NBM,19:23:00
1,ZET ŻOLIBORZ,TZ-STA4,19:35:00
010,Nowe Bemowo,TP-NBM,19:47:00
3,Nowe Bemowo,TP-NBM,19:59:00
4,Nowe Bemowo,TP-NBM,20:10:00
5,Nowe Bemowo,TP-NBM,20:22:00
7,ZET WOLA,TZ-STA1,20:30:00
011,Nowe Bemowo,TP-NBM,20:38:00
8,Nowe Bemowo,TP-NBM,20:58:00
012,Nowe Bemowo,TP-NBM,21:18:00
010,Nowe Bemowo,TP-NBM,21:38:00
4,Nowe Bemowo,TP-NBM,21:58:00
5,Nowe Bemowo,TP-NBM,22:18:00
011,Nowe Bemowo,TP-NBM,22:38:00
8,Nowe Bemowo,TP-NBM,22:59:00
012,ZET WOLA,TZ-STA1,23:19:00
010,ZET WOLA,TZ-STA1,23:39:00
