brygada,kierunek,trasa,czas
4,Witolin,TO-WIT,04:54:00
7,Witolin,TO-WIT,05:24:00
1,Witolin,TO-WIT,05:54:00
3,Witolin,TO-WIT,06:14:00
09,Witolin,TO-WIT,06:29:00
4,Witolin,TO-WIT,06:44:00
5,Witolin,TO-WIT,07:00:00
6,Witolin,TO-WIT,07:16:00
08,Witolin,TO-WIT,07:31:00
7,Witolin,TO-WIT,07:46:00
1,Witolin,TO-WIT,08:01:00
2,Witolin,TO-WIT,08:16:00
3,Witolin,TO-WIT,08:31:00
09,Witolin,TO-WIT,08:46:00
4,Witolin,TO-WIT,09:00:00
5,Witolin,TO-WIT,09:14:00
6,Witolin,TO-WIT,09:29:00
08,Witolin,TO-WIT,09:44:00
7,Witolin,TO-WIT,09:59:00
1,Witolin,TO-WIT,10:18:00
2,Witolin,TO-WIT,10:38:00
3,Witolin,TO-WIT,10:58:00
4,Witolin,TO-WIT,11:18:00
5,Witolin,TO-WIT,11:38:00
6,Witolin,TO-WIT,11:58:00
7,Witolin,TO-WIT,12:18:00
1,Witolin,TO-WIT,12:38:00
2,Witolin,TO-WIT,12:58:00
3,Witolin,TO-WIT,13:18:00
4,Witolin,TO-WIT,13:38:00
5,Witolin,TO-WIT,13:57:00
6,Witolin,TO-WIT,14:12:00
7,Witolin,TO-WIT,14:27:00
1,Witolin,TO-WIT,14:42:00
2,Witolin,TO-WIT,14:57:00
08,Witolin,TO-WIT,15:13:00
3,Witolin,TO-WIT,15:28:00
4,Witolin,TO-WIT,15:43:00
5,Witolin,TO-WIT,15:58:00
6,Witolin,TO-WIT,16:13:00
7,Witolin,TO-WIT,16:28:00
1,Witolin,TO-WIT,16:43:00
09,Witolin,TO-WIT,16:58:00
2,Witolin,TO-WIT,17:13:00
08,Witolin,TO-WIT,17:28:00
3,Witolin,TO-WIT,17:43:00
4,Witolin,TO-WIT,17:58:00
5,Witolin,TO-WIT,18:13:00
6,Witolin,TO-WIT,18:28:00
7,Witolin,TO-WIT,18:47:00
1,Witolin,TO-WIT,19:06:00
09,Witolin,TO-WIT,19:25:00
2,Witolin,TO-WIT,19:45:00
4,Witolin,TO-WIT,20:04:00
5,Witolin,TO-WIT,20:24:00
6,Witolin,TO-WIT,20:44:00
7,Witolin,TO-WIT,21:04:00
1,Witolin,TO-WIT,21:24:00
2,Witolin,TO-WIT,21:44:00
4,Witolin,TO-WIT,22:03:00
5,Witolin,TO-WIT,22:24:00
6,Witolin,TO-WIT,22:54:00
1,Witolin,TO-WIT,23:24:00
