brygada,kierunek,trasa,czas
1,Sadyba,TO-STE,05:20:00
4,Sadyba,TO-STE,05:50:00
5,Sadyba,TO-STE,06:23:00
6,Sadyba,TO-STE,06:39:00
7,Sadyba,TO-STE,06:51:00
8,Sadyba,TO-STE,07:02:00
9,Sadyba,TO-STE,07:13:00
10,Sadyba,TO-STE,07:25:00
11,Sadyba,TO-STE,07:37:00
12,Sadyba,TO-STE,07:53:00
1,Sadyba,TO-STE,08:06:00
2,Sadyba,TO-STE,08:19:00
3,Sadyba,TO-STE,08:34:00
4,Sadyba,TO-STE,08:49:00
5,Sadyba,TO-STE,09:04:00
6,Sadyba,TO-STE,09:17:00
7,Sadyba,TO-STE,09:31:00
8,Sadyba,TO-STE,09:46:00
9,Sadyba,TO-STE,10:01:00
10,Sadyba,TO-STE,10:16:00
11,Sadyba,TO-STE,10:30:00
12,Sadyba,TO-STE,10:45:00
1,Sadyba,TO-STE,11:00:00
2,Sadyba,TO-STE,11:15:00
3,Sadyba,TO-STE,11:30:00
4,Sadyba,TO-STE,11:45:00
5,Sadyba,TO-STE,12:00:00
6,Sadyba,TO-STE,12:15:00
7,Sadyba,TO-STE,12:30:00
8,Sadyba,TO-STE,12:45:00
9,Sadyba,TO-STE,13:00:00
10,Sadyba,TO-STE,13:15:00
11,Sadyba,TO-STE,13:30:00
12,Sadyba,TO-STE,13:45:00
1,Sadyba,TO-STE,14:00:00
2,Sadyba,TO-STE,14:15:00
3,Sadyba,TO-STE,14:30:00
4,Sadyba,TO-STE,14:44:00
5,Sadyba,TO-STE,14:59:00
6,Sadyba,TO-STE,15:15:00
7,Sadyba,TO-STE,15:30:00
8,Sadyba,TO-STE,15:45:00
9,Sadyba,TO-STE,16:00:00
10,Sadyba,TO-STE,16:15:00
11,Sadyba,TO-STE,16:30:00
12,Sadyba,TO-STE,16:45:00
1,Sadyba,TO-STE,17:00:00
2,Sadyba,TO-STE,17:15:00
3,Sadyba,TO-STE,17:30:00
4,Sadyba,TO-STE,17:45:00
5,Sadyba,TO-STE,18:01:00
6,Sadyba,TO-STE,18:16:00
7,Sadyba,TO-STE,18:31:00
8,Sadyba,TO-STE,18:46:00
9,Sadyba,TO-STE,19:03:00
10,Sadyba,TO-STE,19:18:00
11,Sadyba,TO-STE,19:32:00
12,Sadyba,TO-STE,19:49:00
1,Sadyba,TO-STE,20:05:00
2,Sadyba,TO-STE,20:20:00
3,Sadyba,TO-STE,20:41:00
5,Sadyba,TO-STE,21:02:00
7,Sadyba,TO-STE,21:26:00
9,Sadyba,TO-STE,21:55:00
12,Sadyba,TO-STE,22:25:00
2,Sadyba,TO-STE,22:55:00
3,Sadyba,TO-STE,23:25:00
