brygada,kierunek,trasa,czas
1,PKP Halinów,TP-HAH,05:00:00
03,PKP Halinów,TP-HAH,05:30:00
2,PKP Halinów,TP-HAH,06:20:00
1,PKP Halinów,TP-HAH,06:50:00
03,PKP Halinów,TP-HAH,07:20:00
2,PKP Halinów,TP-HAH,08:00:00
1,PKP Halinów,TP-HAH,09:00:00
2,PKP Halinów,TP-HAH,10:00:00
1,PKP Halinów,TP-HAH,11:00:00
2,PKP Halinów,TP-HAH,12:00:00
1,PKP Halinów,TP-HAH,13:00:00
2,PKP Halinów,TP-HAH,14:00:00
03,PKP Halinów,TP-HAH,14:45:00
1,PKP Halinów,TP-HAH,15:15:00
2,PKP Halinów,TP-HAH,15:55:00
03,PKP Halinów,TP-HAH,16:35:00
1,PKP Halinów,TP-HAH,17:15:00
2,PKP Halinów,TP-HAH,17:55:00
03,PKP Halinów,TP-HAH,18:35:00
1,PKP Halinów,TP-HAH,19:15:00
2,PKP Halinów,TP-HAH,20:00:00
1,PKP Halinów,TP-HAH,21:00:00
2,PKP Halinów,TP-HAH,22:00:00
1,PKP Halinów,TP-HAH,23:00:00
