brygada,kierunek,trasa,czas
1,Dw.Centralny,TO-DWCS,04:49:00
3,Dw.Centralny,TO-DWCS,05:14:00
5,Dw.Centralny,TO-DWCS,05:39:00
1,Dw.Centralny,TO-DWCS,06:08:00
3,Dw.Centralny,TO-DWCS,06:23:00
4,Dw.Centralny,TO-DWCS,06:38:00
5,Dw.Centralny,TO-DWCS,06:53:00
6,Dw.Centralny,TO-DWCS,07:07:00
1,Dw.Centralny,TO-DWCS,07:22:00
2,Dw.Centralny,TO-DWCS,07:37:00
3,Dw.Centralny,TO-DWCS,07:52:00
4,Dw.Centralny,TO-DWCS,08:07:00
5,Dw.Centralny,TO-DWCS,08:22:00
6,Dw.Centralny,TO-DWCS,08:37:00
1,Dw.Centralny,TO-DWCS,08:56:00
2,Dw.Centralny,TO-DWCS,09:11:00
3,Dw.Centralny,TO-DWCS,09:26:00
4,Dw.Centralny,TO-DWCS,09:41:00
5,Dw.Centralny,TO-DWCS,09:56:00
6,Dw.Centralny,TO-DWCS,10:11:00
1,Dw.Centralny,TO-DWCS,10:26:00
2,Dw.Centralny,TO-DWCS,10:41:00
3,Dw.Centralny,TO-DWCS,10:56:00
4,Dw.Centralny,TO-DWCS,11:11:00
5,Dw.Centralny,TO-DWCS,11:26:00
6,Dw.Centralny,TO-DWCS,11:41:00
1,Dw.Centralny,TO-DWCS,11:56:00
2,Dw.Centralny,TO-DWCS,12:11:00
3,Dw.Centralny,TO-DWCS,12:26:00
4,Dw.Centralny,TO-DWCS,12:41:00
5,Dw.Centralny,TO-DWCS,12:56:00
6,Dw.Centralny,TO-DWCS,13:11:00
1,Dw.Centralny,TO-DWCS,13:26:00
2,Dw.Centralny,TO-DWCS,13:41:00
3,Dw.Centralny,TO-DWCS,13:56:00
4,Dw.Centralny,TO-DWCS,14:11:00
5,Dw.Centralny,TO-DWCS,14:26:00
6,Dw.Centralny,TO-DWCS,14:41:00
1,Dw.Centralny,TO-DWCS,14:55:00
2,Dw.Centralny,TO-DWCS,15:10:00
3,Dw.Centralny,TO-DWCS,15:25:00
4,Dw.Centralny,TO-DWCS,15:40:00
5,Dw.Centralny,TO-DWCS,15:55:00
6,Dw.Centralny,TO-DWCS,16:10:00
1,Dw.Centralny,TO-DWCS,16:25:00
2,Dw.Centralny,TO-DWCS,16:40:00
3,Dw.Centralny,TO-DWCS,16:55:00
4,Dw.Centralny,TO-DWCS,17:10:00
5,Dw.Centralny,TO-DWCS,17:25:00
6,Dw.Centralny,TO-DWCS,17:40:00
1,Dw.Centralny,TO-DWCS,17:56:00
2,Dw.Centralny,TO-DWCS,18:11:00
3,Dw.Centralny,TO-DWCS,18:26:00
4,Dw.Centralny,TO-DWCS,18:41:00
5,Dw.Centralny,TO-DWCS,18:56:00
6,Dw.Centralny,TO-DWCS,19:11:00
1,Dw.Centralny,TO-DWCS,19:26:00
2,Dw.Centralny,TO-DWCS,19:44:00
3,Dw.Centralny,TO-DWCS,19:59:00
4,Dw.Centralny,TO-DWCS,20:14:00
5,Dw.Centralny,TO-DWCS,20:29:00
6,Dw.Centralny,TO-DWCS,20:44:00
1,Dw.Centralny,TO-DWCS,20:59:00
2,Dw.Centralny,TO-DWCS,21:14:00
4,Dw.Centralny,TO-DWCS,21:29:00
6,Dw.Centralny,TO-DWCS,21:49:00
2,Dw.Centralny,TO-DWCS,22:19:00
4,Dw.Centralny,TX-DWC2,22:49:00
