brygada,kierunek,trasa,czas
454,Dw.Wschodni (Kijowska),TO-DWK,04:20:00
09,Dw.Wschodni (Kijowska),TO-DWK,04:50:00
5,Dw.Wschodni (Kijowska),TO-DWK,05:20:00
6,Dw.Wschodni (Kijowska),TO-DWK,05:35:00
010,Dw.Wschodni (Kijowska),TO-DWK,05:49:00
7,Dw.Wschodni (Kijowska),TO-DWK,06:04:00
8,Dw.Wschodni (Kijowska),TO-DWK,06:20:00
1,Dw.Wschodni (Kijowska),TO-DWK,06:35:00
2,Dw.Wschodni (Kijowska),TO-DWK,06:50:00
3,Dw.Wschodni (Kijowska),TO-DWK,07:05:00
4,Dw.Wschodni (Kijowska),TO-DWK,07:20:00
09,Dw.Wschodni (Kijowska),TX-DWK,07:35:00
5,Dw.Wschodni (Kijowska),TO-DWK,07:50:00
6,Dw.Wschodni (Kijowska),TO-DWK,08:05:00
010,Dw.Wschodni (Kijowska),TX-DWK,08:21:00
7,Dw.Wschodni (Kijowska),TO-DWK,08:37:00
8,Dw.Wschodni (Kijowska),TO-DWK,08:54:00
1,Dw.Wschodni (Kijowska),TO-DWK,09:12:00
2,Dw.Wschodni (Kijowska),TO-DWK,09:32:00
3,Dw.Wschodni (Kijowska),TO-DWK,09:52:00
4,Dw.Wschodni (Kijowska),TO-DWK,10:12:00
5,Dw.Wschodni (Kijowska),TO-DWK,10:32:00
6,Dw.Wschodni (Kijowska),TO-DWK,10:52:00
7,Dw.Wschodni (Kijowska),TO-DWK,11:12:00
8,Dw.Wschodni (Kijowska),TO-DWK,11:32:00
1,Dw.Wschodni (Kijowska),TO-DWK,11:52:00
2,Dw.Wschodni (Kijowska),TO-DWK,12:12:00
3,Dw.Wschodni (Kijowska),TO-DWK,12:32:00
4,Dw.Wschodni (Kijowska),TO-DWK,12:52:00
5,Dw.Wschodni (Kijowska),TO-DWK,13:12:00
6,Dw.Wschodni (Kijowska),TO-DWK,13:32:00
7,Dw.Wschodni (Kijowska),TO-DWK,13:52:00
8,Dw.Wschodni (Kijowska),TO-DWK,14:12:00
1,Dw.Wschodni (Kijowska),TO-DWK,14:32:00
2,Dw.Wschodni (Kijowska),TO-DWK,14:52:00
3,Dw.Wschodni (Kijowska),TO-DWK,15:08:00
4,Dw.Wschodni (Kijowska),TO-DWK,15:24:00
09,Dw.Wschodni (Kijowska),TO-DWK,15:39:00
5,Dw.Wschodni (Kijowska),TO-DWK,15:54:00
6,Dw.Wschodni (Kijowska),TO-DWK,16:09:00
7,Dw.Wschodni (Kijowska),TO-DWK,16:24:00
010,Dw.Wschodni (Kijowska),TO-DWK,16:39:00
8,Dw.Wschodni (Kijowska),TO-DWK,16:54:00
1,Dw.Wschodni (Kijowska),TO-DWK,17:09:00
2,Dw.Wschodni (Kijowska),TO-DWK,17:24:00
3,Dw.Wschodni (Kijowska),TO-DWK,17:39:00
4,Dw.Wschodni (Kijowska),TO-DWK,17:54:00
09,Dw.Wschodni (Kijowska),TX-DWK,18:09:00
5,Dw.Wschodni (Kijowska),TO-DWK,18:24:00
6,Dw.Wschodni (Kijowska),TO-DWK,18:39:00
7,Dw.Wschodni (Kijowska),TO-DWK,18:54:00
010,Dw.Wschodni (Kijowska),TX-DWK,19:14:00
8,Dw.Wschodni (Kijowska),TO-DWK,19:34:00
1,Dw.Wschodni (Kijowska),TO-DWK,19:54:00
2,Dw.Wschodni (Kijowska),TX-DWK,20:14:00
3,Dw.Wschodni (Kijowska),TX-DWK,20:34:00
4,Dw.Wschodni (Kijowska),TO-DWK,20:55:00
5,Dw.Wschodni (Kijowska),TX-DWK,21:14:00
6,Dw.Wschodni (Kijowska),TO-DWK,21:32:00
7,Dw.Wschodni (Kijowska),TO-DWK,21:50:00
8,Metro Trocka,TX-MTR01,22:05:00
1,Dw.Wschodni (Kijowska),TX-DWK,22:20:00
227,Metro Trocka,TX-MTR12,22:50:00
4,Metro Trocka,TX-MTR01,23:20:00
6,Metro Kondratowicza,TX-MKO,23:45:00
7,Metro Kondratowicza,TX-MKO,24:15:00
