brygada,kierunek,trasa,czas
662,Groty,TP-GRO,05:18:00
663,Groty,TP-GRO,05:33:00
1,Groty,TP-GRO,05:48:00
662,Groty,TP-GRO,06:03:00
663,Groty,TP-GRO,06:18:00
1,Groty,TP-GRO,06:33:00
662,Groty,TP-GRO,06:48:00
663,Groty,TP-GRO,07:01:00
1,Groty,TP-GRO,07:16:00
662,Groty,TP-GRO,07:46:00
663,Groty,TP-GRO,08:01:00
1,Groty,TP-GRO,08:16:00
04,Groty,TP-GRO,08:31:00
662,Groty,TP-GRO,08:46:00
663,Groty,TP-GRO,09:03:00
1,Groty,TP-GRO,09:18:00
662,Groty,TP-GRO,09:33:00
663,Groty,TP-GRO,09:48:00
1,Groty,TP-GRO,10:03:00
662,Groty,TP-GRO,10:18:00
663,Groty,TP-GRO,10:33:00
1,Groty,TP-GRO,10:48:00
662,Groty,TP-GRO,11:03:00
663,Groty,TP-GRO,11:18:00
1,Groty,TP-GRO,11:33:00
662,Groty,TP-GRO,11:48:00
663,Groty,TP-GRO,12:03:00
1,Groty,TP-GRO,12:18:00
662,Groty,TP-GRO,12:33:00
663,Groty,TP-GRO,12:48:00
1,Groty,TP-GRO,13:03:00
662,Groty,TP-GRO,13:18:00
663,Groty,TP-GRO,13:33:00
1,Groty,TP-GRO,13:48:00
662,Groty,TP-GRO,14:02:00
663,Groty,TP-GRO,14:17:00
1,Groty,TP-GRO,14:32:00
662,Groty,TP-GRO,14:46:00
663,Groty,TP-GRO,18:01:00
04,Groty,TP-GRO,18:16:00
1,Groty,TP-GRO,18:31:00
663,Groty,TP-GRO,19:03:00
1,Groty,TP-GRO,19:18:00
662,Groty,TP-GRO,19:33:00
663,Groty,TP-GRO,19:48:00
1,Groty,TP-GRO,20:04:00
662,Groty,TP-GRO,20:19:00
663,Groty,TP-GRO,20:34:00
1,Groty,TP-GRO,20:49:00
662,Groty,TP-GRO,21:04:00
663,Groty,TP-GRO,21:19:00
1,Groty,TP-GRO,21:34:00
662,Groty,TP-GRO,21:49:00
1,Groty,TP-GRO,22:16:00
662,Groty,TP-GRO,22:46:00
1,Groty,TP-GRO,23:16:00
