brygada,kierunek,trasa,czas
01,Gocław,TX-GOC4,06:45:00
464,Stara Miłosna (Graniczna),TP-SMG4,06:55:00
02,Gocław,TX-GOC4,07:05:00
03,Gocław,TX-GOC4,07:15:00
719,Stara Miłosna (Graniczna),TP-SMG4,07:25:00
04,Gocław,TX-GOC4,07:35:00
01,Gocław,TX-GOC4,07:45:00
02,Gocław,TX-GOC4,08:05:00
03,Gocław,TX-GOC4,08:15:00
04,Gocław,TX-GOC4,08:35:00
468,Stara Miłosna (Graniczna),TP-SMG4,14:01:00
462,Stara Miłosna (Graniczna),TP-SMG4,14:31:00
01,Gocław,TX-GOC4,14:41:00
02,Gocław,TX-GOC4,14:51:00
464,Stara Miłosna (Graniczna),TP-SMG4,15:01:00
03,Gocław,TX-GOC4,15:11:00
04,Gocław,TX-GOC4,15:21:00
466,Stara Miłosna (Graniczna),TP-SMG4,15:31:00
01,Gocław,TX-GOC4,15:41:00
02,Gocław,TX-GOC4,15:51:00
468,Stara Miłosna (Graniczna),TP-SMG4,16:01:00
03,Gocław,TX-GOC4,16:11:00
04,Gocław,TX-GOC4,16:21:00
462,Stara Miłosna (Graniczna),TP-SMG4,16:31:00
01,Gocław,TX-GOC4,16:41:00
02,Gocław,TX-GOC4,16:51:00
464,Stara Miłosna (Graniczna),TP-SMG4,17:01:00
03,Gocław,TX-GOC4,17:11:00
04,Gocław,TX-GOC4,17:21:00
466,Stara Miłosna (Graniczna),TP-SMG4,17:31:00
01,Gocław,TX-GOC4,17:41:00
02,Gocław,TX-GOC4,17:51:00
468,Stara Miłosna (Graniczna),TP-SMG4,18:01:00
03,Gocław,TX-GOC4,18:11:00
04,Gocław,TX-GOC4,18:21:00
462,Stara Miłosna (Graniczna),TP-SMG4,18:31:00
