brygada,kierunek,trasa,czas
1,Dw.Centralny,TO-DWC-P,05:00:00
2,Dw.Centralny,TO-DWC-P,05:30:00
5,Dw.Centralny,TO-DWCW,05:45:00
3,Dw.Centralny,TO-DWC-P,05:59:00
7,Dw.Centralny,TO-DWCW,06:14:00
4,Dw.Centralny,TO-DWC-P,06:29:00
8,Dw.Centralny,TO-DWCW,06:44:00
1,Dw.Centralny,TO-DWC-P,06:59:00
5,Dw.Centralny,TO-DWCW,07:15:00
2,Dw.Centralny,TO-DWC-P,07:30:00
6,Dw.Centralny,TO-DWCW,07:45:00
3,Dw.Centralny,TO-DWC-P,08:00:00
7,Dw.Centralny,TO-DWCW,08:15:00
4,Dw.Centralny,TO-DWC-P,08:30:00
8,Dw.Centralny,TO-DWCW,08:45:00
1,Dw.Centralny,TO-DWC-P,09:02:00
5,Dw.Centralny,TO-DWCW,09:17:00
2,Dw.Centralny,TO-DWC-P,09:32:00
6,Dw.Centralny,TO-DWCW,09:47:00
3,Dw.Centralny,TO-DWC-P,10:02:00
7,Dw.Centralny,TO-DWCW,10:17:00
4,Dw.Centralny,TO-DWC-P,10:32:00
8,Dw.Centralny,TO-DWCW,10:47:00
1,Dw.Centralny,TO-DWC-P,11:02:00
5,Dw.Centralny,TO-DWCW,11:17:00
2,Dw.Centralny,TO-DWC-P,11:32:00
6,Dw.Centralny,TO-DWCW,11:47:00
3,Dw.Centralny,TO-DWC-P,12:02:00
7,Dw.Centralny,TO-DWCW,12:17:00
4,Dw.Centralny,TO-DWC-P,12:32:00
8,Dw.Centralny,TO-DWCW,12:47:00
1,Dw.Centralny,TO-DWC-P,13:02:00
5,Dw.Centralny,TO-DWCW,13:17:00
2,Dw.Centralny,TO-DWC-P,13:32:00
6,Dw.Centralny,TO-DWCW,13:47:00
3,Dw.Centralny,TO-DWC-P,14:02:00
7,Dw.Centralny,TO-DWCW,14:17:00
4,Dw.Centralny,TO-DWC-P,14:32:00
8,Dw.Centralny,TO-DWCW,14:46:00
1,Dw.Centralny,TO-DWC-P,15:01:00
5,Dw.Centralny,TO-DWCW,15:16:00
2,Dw.Centralny,TO-DWC-P,15:31:00
6,Dw.Centralny,TO-DWCW,15:46:00
3,Dw.Centralny,TO-DWC-P,16:01:00
7,Dw.Centralny,TO-DWCW,16:16:00
4,Dw.Centralny,TO-DWC-P,16:31:00
8,Dw.Centralny,TO-DWCW,16:46:00
1,Dw.Centralny,TO-DWC-P,17:01:00
5,Dw.Centralny,TO-DWCW,17:16:00
2,Dw.Centralny,TO-DWC-P,17:31:00
6,Dw.Centralny,TO-DWCW,17:47:00
3,Dw.Centralny,TO-DWC-P,18:02:00
7,Dw.Centralny,TO-DWCW,18:17:00
4,Dw.Centralny,TO-DWC-P,18:32:00
8,Dw.Centralny,TO-DWCW,18:47:00
1,Dw.Centralny,TO-DWC-P,19:02:00
5,Dw.Centralny,TO-DWCW,19:17:00
2,Dw.Centralny,TO-DWC-P,19:35:00
6,Dw.Centralny,TO-DWCW,19:50:00
3,Dw.Centralny,TX-DWC-P,20:05:00
7,Dw.Centralny,TO-DWCW,20:20:00
4,Dw.Centralny,TO-DWC-P,20:35:00
8,Dw.Centralny,TO-DWCW,20:50:00
1,Dw.Centralny,TO-DWC-P,21:05:00
6,Dw.Centralny,TO-DWCW,21:20:00
2,Dw.Centralny,TO-DWC-P,21:35:00
270,Dw.Centralny,TO-DWC-P,22:00:00
4,Dw.Centralny,TO-DWC-P,22:30:00
1,Dw.Centralny,TO-DWC-P,23:00:00
