brygada,kierunek,trasa,czas
8,Olesin,TO-OLE,05:02:00
454,Olesin,TO-OLE,05:32:00
09,Olesin,TO-OLE,06:00:00
5,Olesin,TO-OLE,06:20:00
6,Olesin,TO-OLE,06:40:00
010,Olesin,TO-OLE,07:00:00
7,Olesin,TO-OLE,07:15:00
8,Olesin,TO-OLE,07:30:00
1,Olesin,TO-OLE,07:45:00
2,Olesin,TO-OLE,08:00:00
3,Olesin,TO-OLE,08:20:00
4,Olesin,TO-OLE,08:40:00
5,Olesin,TO-OLE,09:00:00
6,Olesin,TO-OLE,09:20:00
7,Olesin,TO-OLE,09:40:00
8,Olesin,TO-OLE,10:00:00
1,Olesin,TO-OLE,10:20:00
2,Olesin,TO-OLE,10:40:00
3,Olesin,TO-OLE,11:00:00
4,Olesin,TO-OLE,11:20:00
5,Olesin,TO-OLE,11:40:00
6,Olesin,TO-OLE,12:00:00
7,Olesin,TO-OLE,12:20:00
8,Olesin,TO-OLE,12:40:00
1,Olesin,TO-OLE,13:00:00
2,Olesin,TO-OLE,13:20:00
3,Olesin,TO-OLE,13:40:00
4,Olesin,TO-OLE,14:00:00
09,Olesin,TO-OLE,14:15:00
5,Olesin,TO-OLE,14:30:00
6,Olesin,TO-OLE,14:44:00
7,Olesin,TO-OLE,14:59:00
010,Olesin,TO-OLE,15:14:00
8,Olesin,TO-OLE,15:29:00
1,Olesin,TO-OLE,15:44:00
2,Olesin,TO-OLE,15:59:00
3,Olesin,TO-OLE,16:14:00
4,Olesin,TO-OLE,16:29:00
09,Olesin,TO-OLE,16:44:00
5,Olesin,TO-OLE,16:59:00
6,Olesin,TO-OLE,17:14:00
7,Olesin,TO-OLE,17:29:00
010,Olesin,TO-OLE,17:44:00
8,Olesin,TO-OLE,17:59:00
1,Olesin,TO-OLE,18:19:00
2,Olesin,TO-OLE,18:39:00
3,Olesin,TO-OLE,19:00:00
4,Olesin,TO-OLE,19:20:00
5,Olesin,TO-OLE,19:40:00
6,Olesin,TO-OLE,20:00:00
7,Olesin,TO-OLE,20:20:00
8,Olesin,TO-OLE,20:40:00
1,Olesin,TO-OLE,21:02:00
227,Olesin,TO-OLE,21:32:00
4,Olesin,TO-OLE,22:02:00
6,Olesin,TO-OLE,22:32:00
7,Olesin,TO-OLE,23:02:00
