brygada,kierunek,trasa,czas
1,pl.Trzech Krzyży,TP-PTK,04:53:00
2,pl.Trzech Krzyży,TP-PTK,05:13:00
09,Metro Marymont,TX-MRMF,05:23:00
3,pl.Trzech Krzyży,TP-PTK,05:33:00
010,Metro Marymont,TX-MRMF,05:43:00
4,pl.Trzech Krzyży,TP-PTK,05:53:00
012,Metro Marymont,TX-MRMF,06:03:00
5,pl.Trzech Krzyży,TP-PTK,06:14:00
09,Metro Marymont,TX-MRMF,06:21:00
6,pl.Trzech Krzyży,TP-PTK,06:31:00
010,Metro Marymont,TX-MRMF,06:40:00
7,pl.Trzech Krzyży,TP-PTK,06:50:00
011,Metro Marymont,TX-MRMF,06:58:00
1,pl.Trzech Krzyży,TP-PTK,07:08:00
012,Metro Marymont,TX-MRMF,07:18:00
2,pl.Trzech Krzyży,TP-PTK,07:28:00
09,Metro Marymont,TX-MRMF,07:38:00
3,pl.Trzech Krzyży,TP-PTK,07:48:00
010,Metro Marymont,TX-MRMF,07:58:00
4,pl.Trzech Krzyży,TP-PTK,08:08:00
011,Metro Marymont,TX-MRMF,08:18:00
5,pl.Trzech Krzyży,TP-PTK,08:28:00
012,Metro Marymont,TX-MRMF,08:37:00
6,pl.Trzech Krzyży,TP-PTK,08:47:00
09,Metro Marymont,TX-MRMF,08:57:00
7,pl.Trzech Krzyży,TP-PTK,09:07:00
1,pl.Trzech Krzyży,TP-PTK,09:27:00
2,pl.Trzech Krzyży,TP-PTK,09:47:00
3,pl.Trzech Krzyży,TP-PTK,10:07:00
4,pl.Trzech Krzyży,TP-PTK,10:27:00
5,pl.Trzech Krzyży,TP-PTK,10:47:00
6,pl.Trzech Krzyży,TP-PTK,11:07:00
7,pl.Trzech Krzyży,TP-PTK,11:27:00
1,pl.Trzech Krzyży,TP-PTK,11:47:00
2,pl.Trzech Krzyży,TP-PTK,12:07:00
3,pl.Trzech Krzyży,TP-PTK,12:27:00
4,pl.Trzech Krzyży,TP-PTK,12:47:00
5,pl.Trzech Krzyży,TP-PTK,13:07:00
6,pl.Trzech Krzyży,TP-PTK,13:27:00
7,pl.Trzech Krzyży,TP-PTK,13:47:00
1,pl.Trzech Krzyży,TP-PTK,14:07:00
2,pl.Trzech Krzyży,TP-PTK,14:27:00
3,pl.Trzech Krzyży,TP-PTK,14:47:00
4,pl.Trzech Krzyży,TP-PTK,15:07:00
5,pl.Trzech Krzyży,TP-PTK,15:27:00
6,pl.Trzech Krzyży,TP-PTK,15:47:00
08,pl.Trzech Krzyży,TP-PTK,16:09:00
7,pl.Trzech Krzyży,TP-PTK,16:29:00
1,pl.Trzech Krzyży,TP-PTK,16:49:00
2,pl.Trzech Krzyży,TP-PTK,17:09:00
3,pl.Trzech Krzyży,TP-PTK,17:29:00
4,pl.Trzech Krzyży,TP-PTK,17:49:00
5,pl.Trzech Krzyży,TP-PTK,18:09:00
6,pl.Trzech Krzyży,TP-PTK,18:29:00
08,pl.Trzech Krzyży,TP-PTK,18:49:00
7,pl.Trzech Krzyży,TP-PTK,19:09:00
2,pl.Trzech Krzyży,TP-PTK,19:29:00
3,pl.Trzech Krzyży,TP-PTK,19:49:00
4,pl.Trzech Krzyży,TP-PTK,20:09:00
5,pl.Trzech Krzyży,TP-PTK,20:29:00
6,pl.Trzech Krzyży,TP-PTK,20:59:00
7,pl.Trzech Krzyży,TP-PTK,21:28:00
2,pl.Trzech Krzyży,TP-PTK,21:58:00
5,Metro Marymont,TX-MRMV,22:28:00
6,Metro Marymont,TX-MRMV,22:58:00
