brygada,kierunek,trasa,czas
2,Metro Marymont,TD-1MRM,05:15:00
5,Metro Marymont,TD-1MRM,05:27:00
09,Metro Marymont,TD-1MRM,05:40:00
6,Metro Marymont,TD-2MRM,05:51:00
7,Metro Marymont,TD-2MRM,06:03:00
8,Metro Marymont,TD-2MRM,06:15:00
1,Metro Marymont,TP-MRM,06:27:00
011,Metro Marymont,TD-1MRM,06:31:00
2,Metro Marymont,TP-MRM,06:39:00
3,Metro Marymont,TD-2MRM,06:52:00
4,Metro Marymont,TD-2MRM,06:58:00
5,Metro Marymont,TP-MRM,07:04:00
09,Metro Marymont,TP-MRM,07:16:00
6,Metro Marymont,TP-MRM,07:24:00
7,Metro Marymont,TP-MRM,07:32:00
010,Metro Marymont,TP-MRM,07:40:00
8,Metro Marymont,TP-MRM,07:48:00
1,Metro Marymont,TP-MRM,07:56:00
011,Metro Marymont,TP-MRM,08:04:00
2,Metro Marymont,TP-MRM,08:12:00
3,Metro Marymont,TP-MRM,08:20:00
4,Metro Marymont,TP-MRM,08:28:00
5,Metro Marymont,TP-MRM,08:36:00
09,Metro Marymont,TP-MRM,08:44:00
6,Metro Marymont,TP-MRM,08:52:00
7,Metro Marymont,TP-MRM,09:00:00
010,Metro Marymont,TP-MRM,09:08:00
8,Metro Marymont,TP-MRM,09:16:00
1,Metro Marymont,TP-MRM,09:28:00
2,Metro Marymont,TP-MRM,09:40:00
3,Metro Marymont,TP-MRM,09:52:00
4,Metro Marymont,TP-MRM,10:04:00
5,Metro Marymont,TP-MRM,10:16:00
6,Metro Marymont,TP-MRM,10:28:00
7,Metro Marymont,TP-MRM,10:40:00
8,Metro Marymont,TP-MRM,10:52:00
1,Metro Marymont,TP-MRM,11:04:00
2,Metro Marymont,TP-MRM,11:16:00
3,Metro Marymont,TP-MRM,11:28:00
4,Metro Marymont,TP-MRM,11:40:00
5,Metro Marymont,TP-MRM,11:52:00
6,Metro Marymont,TP-MRM,12:04:00
7,Metro Marymont,TP-MRM,12:16:00
8,Metro Marymont,TP-MRM,12:28:00
1,Metro Marymont,TP-MRM,12:40:00
2,Metro Marymont,TP-MRM,12:52:00
3,Metro Marymont,TP-MRM,13:04:00
4,Metro Marymont,TP-MRM,13:16:00
5,Metro Marymont,TP-MRM,13:28:00
6,Metro Marymont,TP-MRM,13:40:00
7,Metro Marymont,TP-MRM,13:52:00
8,Metro Marymont,TP-MRM,14:04:00
1,Metro Marymont,TP-MRM,14:16:00
2,Metro Marymont,TP-MRM,14:28:00
09,Metro Marymont,TD-1MRM,14:32:00
3,Metro Marymont,TP-MRM,14:40:00
4,Metro Marymont,TP-MRM,14:52:00
5,Metro Marymont,TP-MRM,15:00:00
6,Metro Marymont,TP-MRM,15:08:00
010,Metro Marymont,TP-MRM,15:16:00
7,Metro Marymont,TP-MRM,15:24:00
011,Metro Marymont,TP-MRM,15:32:00
8,Metro Marymont,TP-MRM,15:40:00
1,Metro Marymont,TP-MRM,15:48:00
2,Metro Marymont,TP-MRM,15:56:00
09,Metro Marymont,TP-MRM,16:04:00
3,Metro Marymont,TP-MRM,16:12:00
4,Metro Marymont,TP-MRM,16:20:00
5,Metro Marymont,TP-MRM,16:28:00
6,Metro Marymont,TP-MRM,16:36:00
010,Metro Marymont,TP-MRM,16:44:00
7,Metro Marymont,TP-MRM,16:52:00
011,Metro Marymont,TP-MRM,17:00:00
8,Metro Marymont,TP-MRM,17:08:00
1,Metro Marymont,TP-MRM,17:16:00
2,Metro Marymont,TP-MRM,17:24:00
09,Metro Marymont,TP-MRM,17:32:00
3,Metro Marymont,TP-MRM,17:40:00
4,Metro Marymont,TP-MRM,17:48:00
5,Metro Marymont,TP-MRM,17:56:00
6,Metro Marymont,TP-MRM,18:04:00
010,Metro Marymont,TP-MRM,18:12:00
7,Metro Marymont,TP-MRM,18:20:00
011,Metro Marymont,TP-MRM,18:28:00
1,Metro Marymont,TP-MRM,18:40:00
2,Metro Marymont,TP-MRM,18:52:00
09,Metro Marymont,TP-MRM,19:04:00
3,Metro Marymont,TP-MRM,19:16:00
4,Metro Marymont,TP-MRM,19:28:00
6,Metro Marymont,TP-MRM,19:40:00
7,Metro Marymont,TP-MRM,19:52:00
011,Metro Marymont,TP-MRM,20:04:00
1,Metro Marymont,TP-MRM,20:15:00
2,Metro Marymont,TP-MRM,20:27:00
09,Metro Marymont,TP-MRM,20:39:00
