brygada,kierunek,trasa,czas
1,Dw.Centralny,TO-DWC-P,04:58:00
2,Dw.Centralny,TO-DWC-P,05:28:00
5,Dw.Centralny,TO-DWCW,05:43:00
3,Dw.Centralny,TO-DWC-P,05:57:00
7,Dw.Centralny,TO-DWCW,06:12:00
4,Dw.Centralny,TO-DWC-P,06:27:00
8,Dw.Centralny,TO-DWCW,06:42:00
1,Dw.Centralny,TO-DWC-P,06:57:00
5,Dw.Centralny,TO-DWCW,07:13:00
2,Dw.Centralny,TO-DWC-P,07:28:00
6,Dw.Centralny,TO-DWCW,07:42:00
3,Dw.Centralny,TO-DWC-P,07:57:00
7,Dw.Centralny,TO-DWCW,08:12:00
4,Dw.Centralny,TO-DWC-P,08:27:00
8,Dw.Centralny,TO-DWCW,08:42:00
1,Dw.Centralny,TO-DWC-P,08:59:00
5,Dw.Centralny,TO-DWCW,09:14:00
2,Dw.Centralny,TO-DWC-P,09:29:00
6,Dw.Centralny,TO-DWCW,09:44:00
3,Dw.Centralny,TO-DWC-P,09:59:00
7,Dw.Centralny,TO-DWCW,10:14:00
4,Dw.Centralny,TO-DWC-P,10:29:00
8,Dw.Centralny,TO-DWCW,10:44:00
1,Dw.Centralny,TO-DWC-P,10:59:00
5,Dw.Centralny,TO-DWCW,11:14:00
2,Dw.Centralny,TO-DWC-P,11:29:00
6,Dw.Centralny,TO-DWCW,11:44:00
3,Dw.Centralny,TO-DWC-P,11:59:00
7,Dw.Centralny,TO-DWCW,12:14:00
4,Dw.Centralny,TO-DWC-P,12:29:00
8,Dw.Centralny,TO-DWCW,12:44:00
1,Dw.Centralny,TO-DWC-P,12:59:00
5,Dw.Centralny,TO-DWCW,13:14:00
2,Dw.Centralny,TO-DWC-P,13:29:00
6,Dw.Centralny,TO-DWCW,13:44:00
3,Dw.Centralny,TO-DWC-P,13:59:00
7,Dw.Centralny,TO-DWCW,14:14:00
4,Dw.Centralny,TO-DWC-P,14:29:00
8,Dw.Centralny,TO-DWCW,14:43:00
1,Dw.Centralny,TO-DWC-P,14:58:00
5,Dw.Centralny,TO-DWCW,15:13:00
2,Dw.Centralny,TO-DWC-P,15:28:00
6,Dw.Centralny,TO-DWCW,15:43:00
3,Dw.Centralny,TO-DWC-P,15:58:00
7,Dw.Centralny,TO-DWCW,16:13:00
4,Dw.Centralny,TO-DWC-P,16:28:00
8,Dw.Centralny,TO-DWCW,16:43:00
1,Dw.Centralny,TO-DWC-P,16:58:00
5,Dw.Centralny,TO-DWCW,17:13:00
2,Dw.Centralny,TO-DWC-P,17:28:00
6,Dw.Centralny,TO-DWCW,17:44:00
3,Dw.Centralny,TO-DWC-P,17:59:00
7,Dw.Centralny,TO-DWCW,18:14:00
4,Dw.Centralny,TO-DWC-P,18:29:00
8,Dw.Centralny,TO-DWCW,18:44:00
1,Dw.Centralny,TO-DWC-P,18:59:00
5,Dw.Centralny,TO-DWCW,19:14:00
2,Dw.Centralny,TO-DWC-P,19:32:00
6,Dw.Centralny,TO-DWCW,19:47:00
3,Dw.Centralny,TX-DWC-P,20:02:00
7,Dw.Centralny,TO-DWCW,20:17:00
4,Dw.Centralny,TO-DWC-P,20:32:00
8,Dw.Centralny,TO-DWCW,20:47:00
1,Dw.Centralny,TO-DWC-P,21:03:00
6,Dw.Centralny,TO-DWCW,21:18:00
2,Dw.Centralny,TO-DWC-P,21:33:00
270,Dw.Centralny,TO-DWC-P,21:58:00
4,Dw.Centralny,TO-DWC-P,22:28:00
1,Dw.Centralny,TO-DWC-P,22:58:00
