brygada,kierunek,trasa,czas
017,ZET MOKOTÓW,TZ-GCW3,08:58:00
018,ZET MOKOTÓW,TZ-GCW3,09:10:00
019,ZET MOKOTÓW,TZ-WIA3,09:21:00
013,ZET MOKOTÓW,TZ-WIA3,09:42:00
012,ZET MOKOTÓW,TZ-GCW3,09:47:00
27,ZET MOKOTÓW,TZ-GCW3,18:47:00
6,ZET MOKOTÓW,TZ-WIA3,20:43:00
5,ZET MOKOTÓW,TZ-GCW3,20:51:00
9,ZET MOKOTÓW,TZ-WIA3,21:03:00
8,ZET MOKOTÓW,TZ-WIA3,22:58:00
017,ZET MOKOTÓW,TZ-WIA3,23:19:00
018,ZET MOKOTÓW,TZ-WIA3,23:39:00
1,ZET MOKOTÓW,TZ-GCW3,24:07:00
23,ZET MOKOTÓW,TZ-GCW3,24:27:00
012,ZET MOKOTÓW,TZ-GCW3,24:37:00
