brygada,kierunek,trasa,czas
09,os.Kabaty,TP-MKA,05:03:00
4,Kabaty-STP,TP-STP,05:33:00
5,Kabaty-STP,TP-STP,06:04:00
7,Kabaty-STP,TP-STP,06:22:00
010,Kabaty-STP,TP-STP,06:38:00
8,os.Kabaty,TP-MKA,06:54:00
661,os.Kabaty,TP-MKA,07:11:00
2,os.Kabaty,TP-MKA,07:26:00
343,os.Kabaty,TP-MKA,07:41:00
09,os.Kabaty,TP-MKA,07:57:00
4,os.Kabaty,TP-MKA,08:13:00
011,os.Kabaty,TP-MKA,08:28:00
5,os.Kabaty,TP-MKA,08:43:00
6,os.Kabaty,TP-MKA,08:58:00
7,os.Kabaty,TP-MKA,09:12:00
010,os.Kabaty,TP-MKA,09:27:00
8,os.Kabaty,TP-MKA,09:40:00
661,os.Kabaty,TP-MKA,10:00:00
2,os.Kabaty,TP-MKA,10:20:00
343,os.Kabaty,TP-MKA,10:40:00
4,os.Kabaty,TP-MKA,11:00:00
5,os.Kabaty,TP-MKA,11:20:00
6,os.Kabaty,TP-MKA,11:40:00
7,os.Kabaty,TP-MKA,12:00:00
8,os.Kabaty,TP-MKA,12:20:00
661,os.Kabaty,TP-MKA,12:40:00
2,os.Kabaty,TP-MKA,13:00:00
343,Kabaty-STP,TP-STP,13:20:00
4,Kabaty-STP,TP-STP,13:40:00
5,Kabaty-STP,TP-STP,14:00:00
6,Kabaty-STP,TP-STP,14:20:00
7,Kabaty-STP,TP-STP,14:39:00
09,Kabaty-STP,TP-STP,14:55:00
8,os.Kabaty,TP-MKA,15:11:00
661,os.Kabaty,TP-MKA,15:26:00
011,os.Kabaty,TP-MKA,15:43:00
2,os.Kabaty,TP-MKA,15:58:00
343,os.Kabaty,TP-MKA,16:13:00
4,os.Kabaty,TP-MKA,16:28:00
012,os.Kabaty,TP-MKA,16:42:00
5,os.Kabaty,TP-MKA,16:57:00
6,os.Kabaty,TP-MKA,17:12:00
7,os.Kabaty,TP-MKA,17:27:00
010,os.Kabaty,TP-MKA,17:43:00
09,os.Kabaty,TP-MKA,17:58:00
8,os.Kabaty,TP-MKA,18:13:00
661,os.Kabaty,TP-MKA,18:28:00
011,os.Kabaty,TP-MKA,18:43:00
2,os.Kabaty,TP-MKA,19:01:00
343,os.Kabaty,TP-MKA,19:20:00
4,os.Kabaty,TP-MKA,19:40:00
012,os.Kabaty,TP-MKA,20:00:00
6,os.Kabaty,TP-MKA,20:20:00
7,os.Kabaty,TP-MKA,20:40:00
8,os.Kabaty,TP-MKA,21:00:00
661,os.Kabaty,TP-MKA,21:19:00
2,os.Kabaty,TP-MKA,21:39:00
343,os.Kabaty,TP-MKA,22:04:00
261,os.Kabaty,TX-MKA03,22:33:00
262,os.Kabaty,TX-MKA03,23:03:00
