brygada,kierunek,trasa,czas
1,Dw.Centralny,TP-DWC,23:50:00
2,Dw.Centralny,TP-DWC,24:20:00
1,Dw.Centralny,TP-DWC,24:50:00
2,Dw.Centralny,TP-DWC,25:20:00
1,Dw.Centralny,TP-DWC,25:50:00
2,Dw.Centralny,TP-DWC,26:20:00
1,Dw.Centralny,TP-DWC,26:50:00
2,Dw.Centralny,TP-DWC,27:20:00
1,Dw.Centralny,TP-DWC,27:50:00
2,Dw.Centralny,TP-DWC,28:20:00
1,Dw.Centralny,TP-DWC,28:50:00
