brygada,kierunek,trasa,czas
6,Marymont-Potok,TD-3MPT,05:00:00
7,Marymont-Potok,TP-MPT,05:20:00
8,Marymont-Potok,TP-MPT,05:40:00
014,Marymont-Potok,TD-3MPT,05:50:00
10,Marymont-Potok,TP-MPT,06:00:00
2,Marymont-Potok,TP-MPT,06:18:00
3,Marymont-Potok,TP-MPT,06:36:00
012,Marymont-Potok,TP-MPT,06:49:00
4,Marymont-Potok,TD-3MPT,06:55:00
5,Marymont-Potok,TP-MPT,07:01:00
013,Marymont-Potok,TP-MPT,07:14:00
6,Marymont-Potok,TP-MPT,07:25:00
7,Marymont-Potok,TP-MPT,07:33:00
8,Marymont-Potok,TP-MPT,07:41:00
9,Marymont-Potok,TP-MPT,07:49:00
014,Marymont-Potok,TP-MPT,07:57:00
10,Marymont-Potok,TP-MPT,08:05:00
11,Marymont-Potok,TP-MPT,08:13:00
1,Marymont-Potok,TP-MPT,08:21:00
2,Marymont-Potok,TP-MPT,08:29:00
3,Marymont-Potok,TP-MPT,08:37:00
012,ZET ŻOLIBORZ,TZ-OKE4,08:45:00
4,Marymont-Potok,TP-MPT,08:53:00
5,Marymont-Potok,TP-MPT,09:01:00
013,Marymont-Potok,TP-MPT,09:09:00
6,Marymont-Potok,TP-MPT,09:17:00
7,Marymont-Potok,TP-MPT,09:26:00
8,Marymont-Potok,TP-MPT,09:38:00
9,Marymont-Potok,TP-MPT,09:50:00
10,Marymont-Potok,TP-MPT,10:02:00
11,Marymont-Potok,TP-MPT,10:14:00
1,Marymont-Potok,TP-MPT,10:26:00
2,Marymont-Potok,TP-MPT,10:38:00
3,Marymont-Potok,TP-MPT,10:50:00
4,Marymont-Potok,TP-MPT,11:02:00
5,Marymont-Potok,TP-MPT,11:14:00
6,Marymont-Potok,TP-MPT,11:26:00
7,Marymont-Potok,TP-MPT,11:38:00
8,Marymont-Potok,TP-MPT,11:50:00
9,Marymont-Potok,TP-MPT,12:02:00
10,Marymont-Potok,TP-MPT,12:14:00
11,Marymont-Potok,TP-MPT,12:26:00
1,Marymont-Potok,TP-MPT,12:38:00
2,Marymont-Potok,TP-MPT,12:50:00
3,Marymont-Potok,TP-MPT,13:02:00
4,Marymont-Potok,TP-MPT,13:14:00
5,Marymont-Potok,TP-MPT,13:26:00
6,Marymont-Potok,TP-MPT,13:38:00
7,Marymont-Potok,TP-MPT,13:50:00
8,Marymont-Potok,TP-MPT,14:02:00
9,Marymont-Potok,TP-MPT,14:14:00
10,Marymont-Potok,TP-MPT,14:26:00
014,Marymont-Potok,TD-3MPT,14:31:00
11,Marymont-Potok,TP-MPT,14:38:00
1,Marymont-Potok,TP-MPT,14:50:00
2,Marymont-Potok,TP-MPT,15:02:00
3,Marymont-Potok,TP-MPT,15:14:00
4,Marymont-Potok,TP-MPT,15:25:00
5,Marymont-Potok,TP-MPT,15:33:00
6,Marymont-Potok,TP-MPT,15:41:00
013,Marymont-Potok,TP-MPT,15:49:00
7,Marymont-Potok,TP-MPT,15:57:00
8,Marymont-Potok,TP-MPT,16:05:00
9,Marymont-Potok,TP-MPT,16:13:00
10,Marymont-Potok,TP-MPT,16:21:00
014,Marymont-Potok,TP-MPT,16:29:00
11,Marymont-Potok,TP-MPT,16:37:00
015,Marymont-Potok,TP-MPT,16:45:00
1,Marymont-Potok,TP-MPT,16:53:00
2,Marymont-Potok,TP-MPT,17:01:00
016,Marymont-Potok,TP-MPT,17:09:00
3,Marymont-Potok,TP-MPT,17:17:00
4,Marymont-Potok,TP-MPT,17:25:00
5,Marymont-Potok,TP-MPT,17:33:00
6,Marymont-Potok,TP-MPT,17:41:00
013,Marymont-Potok,TP-MPT,17:49:00
7,Marymont-Potok,TP-MPT,17:57:00
8,Marymont-Potok,TP-MPT,18:05:00
9,Marymont-Potok,TP-MPT,18:13:00
10,Marymont-Potok,TP-MPT,18:21:00
014,Marymont-Potok,TP-MPT,18:29:00
11,Marymont-Potok,TP-MPT,18:37:00
015,Marymont-Potok,TP-MPT,18:46:00
1,ZET ŻOLIBORZ,TZ-OKE4,18:54:00
2,Marymont-Potok,TP-MPT,19:02:00
016,Marymont-Potok,TP-MPT,19:14:00
3,Marymont-Potok,TP-MPT,19:26:00
5,Marymont-Potok,TP-MPT,19:38:00
6,Marymont-Potok,TP-MPT,19:50:00
013,Marymont-Potok,TP-MPT,20:01:00
8,Marymont-Potok,TP-MPT,20:12:00
9,Marymont-Potok,TP-MPT,20:24:00
014,Marymont-Potok,TP-MPT,20:35:00
11,Marymont-Potok,TP-MPT,20:47:00
015,Marymont-Potok,TP-MPT,21:00:00
016,Marymont-Potok,TP-MPT,21:20:00
3,Marymont-Potok,TP-MPT,21:40:00
6,Marymont-Potok,TP-MPT,22:00:00
8,Marymont-Potok,TP-MPT,22:20:00
014,Marymont-Potok,TP-MPT,22:40:00
015,ZET ŻOLIBORZ,TZ-OKE4,23:00:00
016,ZET ŻOLIBORZ,TZ-OKE4,23:20:00
3,ZET ŻOLIBORZ,TZ-OKE4,23:39:00
