brygada,kierunek,trasa,czas
5,Witolin,TO-OST,04:58:00
8,Witolin,TO-OST,05:28:00
012,Witolin,TO-OST,05:48:00
9,Witolin,TO-OST,05:58:00
10,Witolin,TO-OST,06:08:00
1,Witolin,TO-OST,06:20:00
2,Witolin,TO-OST,06:33:00
3,Witolin,TO-OST,06:45:00
4,Witolin,TO-OST,06:57:00
5,Witolin,TO-OST,07:07:00
011,Witolin,TO-OST,07:17:00
6,Witolin,TO-OST,07:28:00
7,Witolin,TO-OST,07:38:00
8,Witolin,TO-OST,07:49:00
012,Witolin,TO-OST,08:01:00
9,Witolin,TO-OST,08:13:00
10,Witolin,TO-OST,08:25:00
013,Witolin,TX-OST3,08:37:00
1,Witolin,TO-OST,08:49:00
2,Witolin,TO-OST,09:01:00
3,Witolin,TO-OST,09:13:00
4,Witolin,TO-OST,09:24:00
5,Witolin,TO-OST,09:37:00
011,Witolin,TX-OST3,09:52:00
6,Witolin,TO-OST,10:07:00
7,Witolin,TO-OST,10:22:00
8,Witolin,TO-OST,10:36:00
9,Witolin,TO-OST,10:48:00
10,Witolin,TO-OST,11:03:00
1,Witolin,TO-OST,11:18:00
2,Witolin,TO-OST,11:33:00
3,Witolin,TO-OST,11:48:00
4,Witolin,TO-OST,12:03:00
5,Witolin,TO-OST,12:18:00
6,Witolin,TO-OST,12:33:00
7,Witolin,TO-OST,12:48:00
8,Witolin,TO-OST,13:03:00
9,Witolin,TO-OST,13:18:00
10,Witolin,TO-OST,13:33:00
1,Witolin,TO-OST,13:48:00
2,Witolin,TO-OST,14:03:00
012,Witolin,TO-OST,14:18:00
3,Witolin,TO-OST,14:33:00
4,Witolin,TO-OST,14:48:00
5,Witolin,TO-OST,15:03:00
6,Witolin,TO-OST,15:19:00
7,Witolin,TO-OST,15:36:00
8,Witolin,TO-OST,15:51:00
9,Witolin,TO-OST,16:06:00
10,Witolin,TO-OST,16:21:00
1,Witolin,TO-OST,16:36:00
2,Witolin,TO-OST,16:51:00
012,Witolin,TO-OST,17:06:00
3,Witolin,TO-OST,17:21:00
4,Witolin,TO-OST,17:36:00
5,Witolin,TO-OST,17:51:00
6,Witolin,TO-OST,18:06:00
7,Witolin,TO-OST,18:21:00
8,Witolin,TO-OST,18:35:00
9,Witolin,TO-OST,18:50:00
10,Witolin,TO-OST,19:05:00
1,Witolin,TO-OST,19:19:00
2,Witolin,TO-OST,19:32:00
012,Witolin,TO-OST,19:47:00
3,Witolin,TO-OST,20:02:00
4,Witolin,TX-OST3,20:17:00
5,Witolin,TO-OST,20:32:00
6,Witolin,TO-OST,20:47:00
7,Witolin,TX-OST3,21:02:00
8,Witolin,TO-OST,21:16:00
206,Witolin,TO-OST,21:33:00
1,Witolin,TX-OST3,21:53:00
208,Witolin,TO-OST,22:13:00
205,Witolin,TO-OST,22:33:00
3,Witolin,TX-OST3,22:58:00
6,Witolin,TX-OST3,23:28:00
