brygada,kierunek,trasa,czas
1,Stegny,TP-STE,05:29:00
3,Stegny,TP-STE,05:51:00
5,Stegny,TP-STE,06:22:00
6,Stegny,TP-STE,06:40:00
1,Stegny,TP-STE,06:55:00
3,Stegny,TP-STE,07:10:00
4,Stegny,TP-STE,07:25:00
5,Stegny,TP-STE,07:41:00
6,Stegny,TP-STE,07:56:00
1,Stegny,TP-STE,08:13:00
2,Stegny,TP-STE,08:28:00
3,Stegny,TP-STE,08:43:00
4,Stegny,TP-STE,08:58:00
5,Stegny,TP-STE,09:13:00
6,Stegny,TP-STE,09:28:00
1,Stegny,TP-STE,09:43:00
2,Stegny,TP-STE,10:00:00
3,Stegny,TP-STE,10:15:00
4,Stegny,TP-STE,10:30:00
5,Stegny,TP-STE,10:45:00
6,Stegny,TP-STE,11:00:00
1,Stegny,TP-STE,11:15:00
2,Stegny,TP-STE,11:30:00
3,Stegny,TP-STE,11:45:00
4,Stegny,TP-STE,12:00:00
5,Stegny,TP-STE,12:15:00
6,Stegny,TP-STE,12:30:00
1,Stegny,TP-STE,12:45:00
2,Stegny,TP-STE,13:00:00
3,Stegny,TP-STE,13:15:00
4,Stegny,TP-STE,13:30:00
5,Stegny,TP-STE,13:45:00
6,Stegny,TP-STE,14:00:00
1,Stegny,TP-STE,14:15:00
2,Stegny,TP-STE,14:30:00
3,Stegny,TP-STE,14:45:00
4,Stegny,TP-STE,15:00:00
5,Stegny,TP-STE,15:16:00
6,Stegny,TP-STE,15:33:00
1,Stegny,TP-STE,15:48:00
2,Stegny,TP-STE,16:03:00
3,Stegny,TP-STE,16:17:00
4,Stegny,TP-STE,16:32:00
5,Stegny,TP-STE,16:47:00
6,Stegny,TP-STE,17:02:00
1,Stegny,TP-STE,17:17:00
2,Stegny,TP-STE,17:32:00
3,Stegny,TP-STE,17:47:00
4,Stegny,TP-STE,18:03:00
5,Stegny,TP-STE,18:18:00
6,Stegny,TP-STE,18:33:00
1,Stegny,TP-STE,18:48:00
2,Stegny,TP-STE,19:03:00
3,Stegny,TP-STE,19:16:00
4,Stegny,TP-STE,19:29:00
5,Stegny,TP-STE,19:44:00
6,Stegny,TP-STE,19:59:00
1,Stegny,TP-STE,20:14:00
2,Stegny,TP-STE,20:29:00
3,Stegny,TX-STE02,20:44:00
4,Stegny,TP-STE,20:59:00
5,Stegny,TX-STE02,21:13:00
6,Stegny,TP-STE,21:28:00
1,Stegny,TX-STE02,21:41:00
2,Stegny,TP-STE,21:56:00
4,Stegny,TP-STE,22:11:00
6,Stegny,TX-STE02,22:26:00
2,Stegny,TX-STE02,22:56:00
