brygada,kierunek,trasa,czas
1,Dw.Centralny,TO-DWC-P,04:56:00
2,Dw.Centralny,TO-DWC-P,05:26:00
5,Dw.Centralny,TO-DWCW,05:41:00
3,Dw.Centralny,TO-DWC-P,05:55:00
7,Dw.Centralny,TO-DWCW,06:10:00
4,Dw.Centralny,TO-DWC-P,06:25:00
8,Dw.Centralny,TO-DWCW,06:40:00
1,Dw.Centralny,TO-DWC-P,06:55:00
5,Dw.Centralny,TO-DWCW,07:11:00
2,Dw.Centralny,TO-DWC-P,07:26:00
6,Dw.Centralny,TO-DWCW,07:40:00
3,Dw.Centralny,TO-DWC-P,07:55:00
7,Dw.Centralny,TO-DWCW,08:10:00
4,Dw.Centralny,TO-DWC-P,08:25:00
8,Dw.Centralny,TO-DWCW,08:40:00
1,Dw.Centralny,TO-DWC-P,08:57:00
5,Dw.Centralny,TO-DWCW,09:12:00
2,Dw.Centralny,TO-DWC-P,09:27:00
6,Dw.Centralny,TO-DWCW,09:42:00
3,Dw.Centralny,TO-DWC-P,09:57:00
7,Dw.Centralny,TO-DWCW,10:12:00
4,Dw.Centralny,TO-DWC-P,10:27:00
8,Dw.Centralny,TO-DWCW,10:42:00
1,Dw.Centralny,TO-DWC-P,10:57:00
5,Dw.Centralny,TO-DWCW,11:12:00
2,Dw.Centralny,TO-DWC-P,11:27:00
6,Dw.Centralny,TO-DWCW,11:42:00
3,Dw.Centralny,TO-DWC-P,11:57:00
7,Dw.Centralny,TO-DWCW,12:12:00
4,Dw.Centralny,TO-DWC-P,12:27:00
8,Dw.Centralny,TO-DWCW,12:42:00
1,Dw.Centralny,TO-DWC-P,12:57:00
5,Dw.Centralny,TO-DWCW,13:12:00
2,Dw.Centralny,TO-DWC-P,13:27:00
6,Dw.Centralny,TO-DWCW,13:42:00
3,Dw.Centralny,TO-DWC-P,13:57:00
7,Dw.Centralny,TO-DWCW,14:12:00
4,Dw.Centralny,TO-DWC-P,14:27:00
8,Dw.Centralny,TO-DWCW,14:41:00
1,Dw.Centralny,TO-DWC-P,14:56:00
5,Dw.Centralny,TO-DWCW,15:11:00
2,Dw.Centralny,TO-DWC-P,15:26:00
6,Dw.Centralny,TO-DWCW,15:41:00
3,Dw.Centralny,TO-DWC-P,15:56:00
7,Dw.Centralny,TO-DWCW,16:11:00
4,Dw.Centralny,TO-DWC-P,16:26:00
8,Dw.Centralny,TO-DWCW,16:41:00
1,Dw.Centralny,TO-DWC-P,16:56:00
5,Dw.Centralny,TO-DWCW,17:11:00
2,Dw.Centralny,TO-DWC-P,17:26:00
6,Dw.Centralny,TO-DWCW,17:42:00
3,Dw.Centralny,TO-DWC-P,17:57:00
7,Dw.Centralny,TO-DWCW,18:12:00
4,Dw.Centralny,TO-DWC-P,18:27:00
8,Dw.Centralny,TO-DWCW,18:42:00
1,Dw.Centralny,TO-DWC-P,18:57:00
5,Dw.Centralny,TO-DWCW,19:12:00
2,Dw.Centralny,TO-DWC-P,19:30:00
6,Dw.Centralny,TO-DWCW,19:45:00
3,Dw.Centralny,TX-DWC-P,20:00:00
7,Dw.Centralny,TO-DWCW,20:15:00
4,Dw.Centralny,TO-DWC-P,20:30:00
8,Dw.Centralny,TO-DWCW,20:45:00
1,Dw.Centralny,TO-DWC-P,21:01:00
6,Dw.Centralny,TO-DWCW,21:16:00
2,Dw.Centralny,TO-DWC-P,21:31:00
270,Dw.Centralny,TO-DWC-P,21:56:00
4,Dw.Centralny,TO-DWC-P,22:26:00
1,Dw.Centralny,TO-DWC-P,22:56:00
