brygada,kierunek,trasa,czas
270,Dw.Centralny,TX-DWC27,23:46:00
264,Dw.Centralny,TO-DWC,24:17:00
166,Dw.Centralny,TO-DWC,25:17:00
168,Dw.Centralny,TO-DWC,26:17:00
270,Dw.Centralny,TO-DWC,27:17:00
265,Dw.Centralny,TO-DWC,28:17:00
