brygada,kierunek,trasa,czas
07,Wilanów,TP-WLW,04:08:00
06,Wilanów,TP-WLW,04:38:00
1,Wilanów,TP-WLW,04:58:00
3,Wilanów,TP-WLW,05:18:00
07,Wilanów,TP-WLW,05:38:00
4,Wilanów,TP-WLW,05:59:00
06,Wilanów,TP-WLW,06:13:00
5,Wilanów,TP-WLW,06:28:00
1,Wilanów,TP-WLW,06:43:00
2,Wilanów,TP-WLW,06:58:00
3,Wilanów,TP-WLW,07:13:00
07,Wilanów,TP-WLW,07:27:00
4,Wilanów,TP-WLW,07:42:00
06,Wilanów,TP-WLW,07:57:00
5,Wilanów,TP-WLW,08:17:00
1,Wilanów,TP-WLW,08:38:00
2,Wilanów,TP-WLW,08:58:00
3,Wilanów,TP-WLW,09:18:00
4,Wilanów,TP-WLW,09:38:00
06,Wilanów,TP-WLW,09:58:00
5,Wilanów,TP-WLW,10:18:00
1,Wilanów,TP-WLW,10:38:00
2,Wilanów,TP-WLW,10:58:00
3,Wilanów,TP-WLW,11:18:00
4,Wilanów,TP-WLW,11:38:00
5,Wilanów,TP-WLW,11:58:00
1,Wilanów,TP-WLW,12:18:00
2,Wilanów,TP-WLW,12:38:00
3,Wilanów,TP-WLW,12:58:00
4,Wilanów,TP-WLW,13:18:00
5,Wilanów,TP-WLW,13:38:00
06,Wilanów,TP-WLW,13:58:00
1,Wilanów,TP-WLW,14:13:00
07,Wilanów,TP-WLW,14:28:00
2,Wilanów,TP-WLW,14:43:00
3,Wilanów,TP-WLW,14:57:00
4,Wilanów,TP-WLW,15:12:00
5,Wilanów,TP-WLW,15:27:00
06,Wilanów,TP-WLW,15:42:00
1,Wilanów,TP-WLW,15:57:00
07,Wilanów,TP-WLW,16:12:00
2,Wilanów,TP-WLW,16:27:00
3,Wilanów,TP-WLW,16:42:00
4,Wilanów,TP-WLW,16:57:00
5,Wilanów,TP-WLW,17:12:00
06,Wilanów,TP-WLW,17:27:00
1,Wilanów,TP-WLW,17:42:00
07,Wilanów,TP-WLW,17:58:00
2,Wilanów,TP-WLW,18:18:00
3,Wilanów,TP-WLW,18:38:00
4,Wilanów,TP-WLW,18:58:00
5,Wilanów,TP-WLW,19:18:00
1,Wilanów,TP-WLW,19:38:00
07,Wilanów,TP-WLW,19:58:00
2,Wilanów,TP-WLW,20:18:00
3,Wilanów,TP-WLW,20:38:00
4,Wilanów,TP-WLW,20:59:00
5,Wilanów,TP-WLW,21:18:00
1,Wilanów,TP-WLW,21:38:00
2,Wilanów,TP-WLW,22:08:00
4,Wilanów,TP-WLW,22:38:00
1,ZEA WORONICZA,TZ-OKE7,23:08:00
