brygada,kierunek,trasa,czas
62,Ogród Botaniczny,TP-OGB,05:19:00
066,Ogród Botaniczny,TP-OGB,05:49:00
62,Ogród Botaniczny,TP-OGB,06:31:00
066,Ogród Botaniczny,TP-OGB,07:11:00
65,Ogród Botaniczny,TP-OGB,07:41:00
63,Ogród Botaniczny,TP-OGB,08:21:00
64,Ogród Botaniczny,TP-OGB,09:01:00
61,Ogród Botaniczny,TP-OGB,09:41:00
62,Ogród Botaniczny,TP-OGB,10:21:00
61,Ogród Botaniczny,TP-OGB,11:01:00
62,Ogród Botaniczny,TP-OGB,11:41:00
61,Ogród Botaniczny,TP-OGB,12:21:00
62,Ogród Botaniczny,TP-OGB,13:01:00
65,Ogród Botaniczny,TP-OGB,13:41:00
63,Ogród Botaniczny,TP-OGB,14:21:00
64,Ogród Botaniczny,TP-OGB,14:51:00
066,Ogród Botaniczny,TP-OGB,15:33:00
61,Ogród Botaniczny,TP-OGB,16:13:00
62,Ogród Botaniczny,TP-OGB,16:54:00
65,Ogród Botaniczny,TP-OGB,17:34:00
63,Ogród Botaniczny,TP-OGB,18:14:00
64,Ogród Botaniczny,TP-OGB,18:53:00
066,Ogród Botaniczny,TP-OGB,19:31:00
61,Ogród Botaniczny,TP-OGB,20:21:00
62,Ogród Botaniczny,TP-OGB,21:01:00
61,Ogród Botaniczny,TP-OGB,21:45:00
