brygada,kierunek,trasa,czas
1,Dw.Centralny,TP-DWC,23:45:00
2,Dw.Centralny,TP-DWC,24:15:00
1,Dw.Centralny,TP-DWC,24:45:00
2,Dw.Centralny,TP-DWC,25:15:00
1,Dw.Centralny,TP-DWC,25:45:00
2,Dw.Centralny,TP-DWC,26:15:00
1,Dw.Centralny,TP-DWC,26:45:00
2,Dw.Centralny,TP-DWC,27:15:00
1,Dw.Centralny,TP-DWC,27:45:00
2,Dw.Centralny,TP-DWC,28:15:00
1,Dw.Centralny,TP-DWC,28:45:00
