brygada,kierunek,trasa,czas
3,Chomiczówka,TP-CHO,04:48:00
5,Chomiczówka,TP-CHO,05:03:00
6,Chomiczówka,TP-CHO,05:18:00
8,Chomiczówka,TP-CHO,05:33:00
10,Chomiczówka,TP-CHO,05:48:00
12,Chomiczówka,TP-CHO,06:03:00
13,Chomiczówka,TP-CHO,06:13:00
14,Chomiczówka,TP-CHO,06:23:00
15,Chomiczówka,TP-CHO,06:33:00
16,Chomiczówka,TP-CHO,06:43:00
17,Chomiczówka,TP-CHO,06:53:00
2,Chomiczówka,TP-CHO,07:03:00
3,Chomiczówka,TP-CHO,07:13:00
4,Chomiczówka,TP-CHO,07:23:00
5,Chomiczówka,TP-CHO,07:32:00
6,Chomiczówka,TP-CHO,07:42:00
7,Chomiczówka,TP-CHO,07:52:00
8,Chomiczówka,TP-CHO,08:02:00
9,Chomiczówka,TP-CHO,08:12:00
10,Chomiczówka,TP-CHO,08:22:00
11,Chomiczówka,TP-CHO,08:32:00
12,Chomiczówka,TP-CHO,08:42:00
13,Chomiczówka,TP-CHO,08:52:00
14,Chomiczówka,TP-CHO,09:02:00
15,Chomiczówka,TP-CHO,09:12:00
737,Chomiczówka,TP-CHO,09:22:00
16,Chomiczówka,TP-CHO,09:32:00
17,Chomiczówka,TP-CHO,09:42:00
431,Chomiczówka,TP-CHO,09:52:00
2,Chomiczówka,TP-CHO,10:02:00
3,Chomiczówka,TP-CHO,10:12:00
4,Chomiczówka,TP-CHO,10:22:00
5,Chomiczówka,TP-CHO,10:32:00
6,Chomiczówka,TP-CHO,10:42:00
7,Chomiczówka,TP-CHO,10:52:00
8,Chomiczówka,TP-CHO,11:02:00
9,Chomiczówka,TP-CHO,11:12:00
10,Chomiczówka,TP-CHO,11:22:00
11,Chomiczówka,TP-CHO,11:32:00
12,Chomiczówka,TP-CHO,11:42:00
13,Chomiczówka,TP-CHO,11:52:00
14,Chomiczówka,TP-CHO,12:02:00
15,Chomiczówka,TP-CHO,12:12:00
16,Chomiczówka,TP-CHO,12:22:00
17,Chomiczówka,TP-CHO,12:32:00
431,Chomiczówka,TP-CHO,12:42:00
2,Chomiczówka,TP-CHO,12:52:00
3,Chomiczówka,TP-CHO,13:02:00
4,Chomiczówka,TP-CHO,13:12:00
5,Chomiczówka,TP-CHO,13:22:00
6,Chomiczówka,TP-CHO,13:32:00
7,Chomiczówka,TP-CHO,13:42:00
8,Chomiczówka,TP-CHO,13:52:00
9,Chomiczówka,TP-CHO,14:02:00
10,Chomiczówka,TP-CHO,14:12:00
11,Chomiczówka,TP-CHO,14:22:00
12,Chomiczówka,TP-CHO,14:32:00
13,Chomiczówka,TP-CHO,14:42:00
14,Chomiczówka,TP-CHO,14:52:00
15,Chomiczówka,TP-CHO,15:02:00
16,Chomiczówka,TP-CHO,15:12:00
17,Chomiczówka,TP-CHO,15:22:00
431,Chomiczówka,TP-CHO,15:32:00
2,Chomiczówka,TP-CHO,15:42:00
3,Chomiczówka,TP-CHO,15:52:00
4,Chomiczówka,TP-CHO,16:02:00
5,Chomiczówka,TP-CHO,16:12:00
6,Chomiczówka,TP-CHO,16:22:00
7,Chomiczówka,TP-CHO,16:32:00
8,Chomiczówka,TP-CHO,16:42:00
9,Chomiczówka,TP-CHO,16:52:00
10,Chomiczówka,TP-CHO,17:02:00
11,Chomiczówka,TP-CHO,17:12:00
12,Chomiczówka,TP-CHO,17:22:00
13,Chomiczówka,TP-CHO,17:32:00
14,Chomiczówka,TP-CHO,17:42:00
15,Chomiczówka,TP-CHO,17:52:00
16,Chomiczówka,TP-CHO,18:02:00
17,Chomiczówka,TP-CHO,18:12:00
431,Chomiczówka,TP-CHO,18:22:00
2,Chomiczówka,TP-CHO,18:32:00
433,Chomiczówka,TP-CHO,18:42:00
3,Chomiczówka,TP-CHO,18:52:00
4,Chomiczówka,TP-CHO,19:02:00
5,Chomiczówka,TP-CHO,19:12:00
6,Chomiczówka,TP-CHO,19:22:00
7,Chomiczówka,TP-CHO,19:32:00
8,Chomiczówka,TP-CHO,19:42:00
9,Chomiczówka,TP-CHO,19:52:00
10,Chomiczówka,TP-CHO,20:02:00
11,Chomiczówka,TP-CHO,20:12:00
12,Chomiczówka,TP-CHO,20:22:00
13,Chomiczówka,TP-CHO,20:32:00
14,Chomiczówka,TP-CHO,20:42:00
15,Chomiczówka,TP-CHO,20:52:00
16,Chomiczówka,TP-CHO,21:03:00
17,Chomiczówka,TP-CHO,21:13:00
431,Chomiczówka,TP-CHO,21:23:00
433,Chomiczówka,TP-CHO,21:33:00
4,Chomiczówka,TP-CHO,21:48:00
6,Chomiczówka,TP-CHO,22:03:00
7,Chomiczówka,TP-CHO,22:18:00
10,Chomiczówka,TP-CHO,22:33:00
11,Chomiczówka,TP-CHO,22:48:00
14,Chomiczówka,TP-CHO,23:18:00
