brygada,kierunek,trasa,czas
1,rondo Daszyńskiego,TO-RDA,04:56:00
2,rondo Daszyńskiego,TO-RDA,05:21:00
1,rondo Daszyńskiego,TO-RDA,05:41:00
2,rondo Daszyńskiego,TO-RDA,06:00:00
3,rondo Daszyńskiego,TO-RDA,06:15:00
1,rondo Daszyńskiego,TO-RDA,06:30:00
2,rondo Daszyńskiego,TO-RDA,06:45:00
3,rondo Daszyńskiego,TO-RDA,06:59:00
1,rondo Daszyńskiego,TO-RDA,07:14:00
2,rondo Daszyńskiego,TO-RDA,07:26:00
3,rondo Daszyńskiego,TO-RDA,07:41:00
1,rondo Daszyńskiego,TO-RDA,07:56:00
2,rondo Daszyńskiego,TO-RDA,08:11:00
3,rondo Daszyńskiego,TO-RDA,08:27:00
1,rondo Daszyńskiego,TO-RDA,08:47:00
2,rondo Daszyńskiego,TO-RDA,09:07:00
3,rondo Daszyńskiego,TO-RDA,09:27:00
1,rondo Daszyńskiego,TO-RDA,09:49:00
2,rondo Daszyńskiego,TO-RDA,10:09:00
3,rondo Daszyńskiego,TO-RDA,10:29:00
1,rondo Daszyńskiego,TO-RDA,10:49:00
2,rondo Daszyńskiego,TO-RDA,11:09:00
3,rondo Daszyńskiego,TO-RDA,11:29:00
1,rondo Daszyńskiego,TO-RDA,11:49:00
2,rondo Daszyńskiego,TO-RDA,12:09:00
3,rondo Daszyńskiego,TO-RDA,12:29:00
1,rondo Daszyńskiego,TO-RDA,12:49:00
2,rondo Daszyńskiego,TO-RDA,13:09:00
3,rondo Daszyńskiego,TO-RDA,13:29:00
1,rondo Daszyńskiego,TO-RDA,13:49:00
2,rondo Daszyńskiego,TO-RDA,14:09:00
3,rondo Daszyńskiego,TO-RDA,14:29:00
1,rondo Daszyńskiego,TO-RDA,14:44:00
2,rondo Daszyńskiego,TO-RDA,14:58:00
3,rondo Daszyńskiego,TO-RDA,15:13:00
1,rondo Daszyńskiego,TO-RDA,15:28:00
2,rondo Daszyńskiego,TO-RDA,15:43:00
3,rondo Daszyńskiego,TO-RDA,15:57:00
1,rondo Daszyńskiego,TO-RDA,16:12:00
2,rondo Daszyńskiego,TO-RDA,16:27:00
3,rondo Daszyńskiego,TO-RDA,16:42:00
1,rondo Daszyńskiego,TO-RDA,16:57:00
2,rondo Daszyńskiego,TO-RDA,17:12:00
3,rondo Daszyńskiego,TO-RDA,17:27:00
1,rondo Daszyńskiego,TO-RDA,17:42:00
2,rondo Daszyńskiego,TO-RDA,17:58:00
3,rondo Daszyńskiego,TO-RDA,18:13:00
1,rondo Daszyńskiego,TO-RDA,18:28:00
2,rondo Daszyńskiego,TO-RDA,18:43:00
3,rondo Daszyńskiego,TO-RDA,18:59:00
1,rondo Daszyńskiego,TO-RDA,19:14:00
2,rondo Daszyńskiego,TO-RDA,19:29:00
3,rondo Daszyńskiego,TO-RDA,19:48:00
1,rondo Daszyńskiego,TO-RDA,20:08:00
2,rondo Daszyńskiego,TO-RDA,20:28:00
3,rondo Daszyńskiego,TO-RDA,20:49:00
2,rondo Daszyńskiego,TO-RDA,21:10:00
3,rondo Daszyńskiego,TO-RDA,21:30:00
2,rondo Daszyńskiego,TO-RDA,21:56:00
3,rondo Daszyńskiego,TO-RDA,22:26:00
3,rondo Daszyńskiego,TO-RDA,22:56:00
