brygada,kierunek,trasa,czas
1,P+R Al.Krakowska,TO-OKE,04:56:00
3,P+R Al.Krakowska,TO-OKE,05:16:00
4,P+R Al.Krakowska,TO-OKE,05:31:00
5,P+R Al.Krakowska,TO-OKE,05:43:00
011,P+R Al.Krakowska,TO-OKE,05:55:00
6,P+R Al.Krakowska,TO-OKE,06:06:00
7,P+R Al.Krakowska,TO-OKE,06:17:00
8,P+R Al.Krakowska,TO-OKE,06:30:00
012,P+R Al.Krakowska,TO-OKE,06:40:00
9,P+R Al.Krakowska,TO-OKE,06:50:00
10,P+R Al.Krakowska,TO-OKE,06:59:00
013,P+R Al.Krakowska,TO-OKE,07:09:00
1,P+R Al.Krakowska,TO-OKE,07:21:00
2,P+R Al.Krakowska,TO-OKE,07:32:00
3,P+R Al.Krakowska,TO-OKE,07:43:00
4,P+R Al.Krakowska,TO-OKE,07:53:00
5,P+R Al.Krakowska,TO-OKE,08:06:00
011,P+R Al.Krakowska,TO-OKE,08:21:00
6,P+R Al.Krakowska,TO-OKE,08:33:00
7,P+R Al.Krakowska,TO-OKE,08:48:00
8,P+R Al.Krakowska,TO-OKE,09:00:00
012,P+R Al.Krakowska,TX-OKE18,09:13:00
9,P+R Al.Krakowska,TO-OKE,09:28:00
10,P+R Al.Krakowska,TO-OKE,09:43:00
1,P+R Al.Krakowska,TO-OKE,09:58:00
2,P+R Al.Krakowska,TO-OKE,10:13:00
3,P+R Al.Krakowska,TO-OKE,10:28:00
4,P+R Al.Krakowska,TO-OKE,10:43:00
5,P+R Al.Krakowska,TO-OKE,10:58:00
6,P+R Al.Krakowska,TO-OKE,11:13:00
7,P+R Al.Krakowska,TO-OKE,11:28:00
8,P+R Al.Krakowska,TO-OKE,11:43:00
9,P+R Al.Krakowska,TO-OKE,11:58:00
10,P+R Al.Krakowska,TO-OKE,12:13:00
1,P+R Al.Krakowska,TO-OKE,12:28:00
2,P+R Al.Krakowska,TO-OKE,12:43:00
3,P+R Al.Krakowska,TO-OKE,12:58:00
4,P+R Al.Krakowska,TO-OKE,13:13:00
5,P+R Al.Krakowska,TO-OKE,13:28:00
6,P+R Al.Krakowska,TO-OKE,13:43:00
7,P+R Al.Krakowska,TO-OKE,13:58:00
8,P+R Al.Krakowska,TO-OKE,14:13:00
9,P+R Al.Krakowska,TO-OKE,14:28:00
10,P+R Al.Krakowska,TO-OKE,14:43:00
1,P+R Al.Krakowska,TO-OKE,14:58:00
2,P+R Al.Krakowska,TO-OKE,15:11:00
012,P+R Al.Krakowska,TO-OKE,15:26:00
3,P+R Al.Krakowska,TO-OKE,15:41:00
4,P+R Al.Krakowska,TO-OKE,15:56:00
5,P+R Al.Krakowska,TO-OKE,16:11:00
6,P+R Al.Krakowska,TO-OKE,16:26:00
7,P+R Al.Krakowska,TO-OKE,16:41:00
8,P+R Al.Krakowska,TO-OKE,16:56:00
9,P+R Al.Krakowska,TO-OKE,17:11:00
10,P+R Al.Krakowska,TO-OKE,17:26:00
1,P+R Al.Krakowska,TO-OKE,17:41:00
2,P+R Al.Krakowska,TO-OKE,17:56:00
012,P+R Al.Krakowska,TO-OKE,18:11:00
3,P+R Al.Krakowska,TO-OKE,18:26:00
4,P+R Al.Krakowska,TO-OKE,18:41:00
5,P+R Al.Krakowska,TO-OKE,18:56:00
6,P+R Al.Krakowska,TO-OKE,19:13:00
7,P+R Al.Krakowska,TO-OKE,19:28:00
8,P+R Al.Krakowska,TO-OKE,19:43:00
9,P+R Al.Krakowska,TX-OKE18,19:58:00
10,P+R Al.Krakowska,TX-OKE18,20:13:00
1,P+R Al.Krakowska,TO-OKE,20:32:00
2,P+R Al.Krakowska,TX-OKE18,20:47:00
012,P+R Al.Krakowska,TX-OKE18,21:02:00
3,P+R Al.Krakowska,TO-OKE,21:17:00
5,P+R Al.Krakowska,TX-OKE18,21:36:00
6,P+R Al.Krakowska,TO-OKE,21:56:00
8,P+R Al.Krakowska,TX-OKE18,22:16:00
206,P+R Al.Krakowska,TX-OKE07,22:36:00
208,P+R Al.Krakowska,TX-OKE07,22:57:00
205,P+R Al.Krakowska,TX-OKE07,23:26:00
