brygada,kierunek,trasa,czas
06,Wiatraczna,TP-WIA,04:34:00
07,Wiatraczna,TP-WIA,05:04:00
1,Wiatraczna,TP-WIA,05:34:00
469,Wiatraczna,TP-WIA,06:04:00
3,Wiatraczna,TP-WIA,06:36:00
4,Wiatraczna,TP-WIA,07:06:00
5,Wiatraczna,TP-WIA,07:36:00
1,Wiatraczna,TP-WIA,08:06:00
469,Wiatraczna,TP-WIA,08:36:00
3,Wiatraczna,TP-WIA,09:06:00
4,Wiatraczna,TP-WIA,09:36:00
5,Wiatraczna,TP-WIA,10:06:00
1,Wiatraczna,TP-WIA,10:36:00
469,Wiatraczna,TP-WIA,11:06:00
3,Wiatraczna,TP-WIA,11:36:00
4,Wiatraczna,TP-WIA,12:06:00
5,Wiatraczna,TP-WIA,12:36:00
1,Wiatraczna,TP-WIA,13:06:00
469,Wiatraczna,TP-WIA,13:36:00
3,Wiatraczna,TP-WIA,14:06:00
4,Wiatraczna,TP-WIA,14:36:00
5,Wiatraczna,TP-WIA,15:06:00
1,Wiatraczna,TP-WIA,15:36:00
469,Wiatraczna,TP-WIA,16:06:00
3,Wiatraczna,TP-WIA,16:36:00
4,Wiatraczna,TP-WIA,17:06:00
5,Wiatraczna,TP-WIA,17:36:00
1,Wiatraczna,TP-WIA,18:06:00
469,Wiatraczna,TP-WIA,18:36:00
3,Wiatraczna,TP-WIA,19:06:00
4,Wiatraczna,TP-WIA,19:36:00
5,Wiatraczna,TP-WIA,20:06:00
1,Wiatraczna,TP-WIA,20:36:00
469,Wiatraczna,TP-WIA,21:05:00
3,Wiatraczna,TP-WIA,21:34:00
4,Wiatraczna,TP-WIA,22:04:00
5,Wiatraczna,TX-WIA1,22:34:00
469,Wiatraczna,TX-WIA16,23:14:00
